accession,method,genome_len,n_pred,pred_bp,precision,recall,f1,accuracy,mcc,TP,FP,TN,FN,n_matched,mabe,median_jaccard,median_signed_start,median_signed_end,within_1000,within_2500,within_5000
NC_007146.2,SSG-LUGIA-P,1914490,5,110700,100.0,68.67708968234844,81.43025210084033,72.0801536362258,0.4386134537309909,48451,0,8599,22098,2,6271.0,0.518889275112962,-8956.5,-6271.0,0.0,50.0,50.0
NC_007146.2,SSG-LUGIA-P+center,1914490,5,110700,100.0,71.72036456930644,83.53157733992587,74.79279324809218,0.4647743609871207,50598,0,8599,19951,2,5915.5,0.5624719003060841,-4006.5,-1321.0,0.0,0.0,25.0
NC_007146.2,SSG-LUGIA-F,1914490,6,172000,86.12147391845016,74.60630200286326,79.95139178976949,66.64855713347147,-0.1783114907529905,52634,8482,117,17915,2,7074.0,0.4952534877307006,-12406.5,-2721.0,0.0,0.0,50.0
NC_007146.2,SSG-LUGIA-F+center,1914490,6,172000,86.58439552553162,78.66589179152079,82.43542325802476,70.11927022792742,-0.16917740911258405,55498,8599,0,15051,2,7074.0,0.5504308252688712,-7456.5,2229.0,0.0,25.0,50.0
NC_007146.2,SSG-LUGIA-R,1914490,13,532800,86.37954793847908,77.29946561964024,81.5876482996963,68.90129883256684,-0.17583843160657384,54534,8599,0,16015,2,22051.0,0.31077635340378323,-33356.5,3679.0,0.0,0.0,0.0
NC_007146.2,SSG-LUGIA-R+center,1914490,13,532800,87.36982800405387,84.3158655686119,85.81568469040337,75.15540506393087,-0.1407456270993783,59484,8599,0,11065,2,22051.0,0.3852891086103527,-28406.5,8629.0,0.0,0.0,25.0
NC_006905.1,SSG-LUGIA-P,4755700,9,375100,100.0,58.627677311786584,73.91859769408644,97.33776351668087,0.7550210497835178,22856,0,566859,16129,2,18342.0,0.2449695530594835,-26217.0,5337.0,0.0,0.0,0.0
NC_006905.1,SSG-LUGIA-P+center,4755700,9,375100,86.78255984519834,71.32486853918174,78.29808802410385,97.45578069602075,0.7737840639740339,27806,4235,562624,11179,2,18342.0,0.34657099122858637,-21267.0,10287.0,25.0,25.0,25.0
NC_006905.1,SSG-LUGIA-F,4755700,15,559400,61.96544888133673,67.3489803770681,64.54515284486891,95.23887337334364,0.6205980188514408,26256,16116,550743,12729,2,22892.0,0.25723976871565046,-30067.0,8287.0,0.0,25.0,25.0
NC_006905.1,SSG-LUGIA-F+center,4755700,15,559400,55.987176696416206,72.57150185968962,63.20963381666257,94.56394715471309,0.6091976138668792,28292,22241,544618,10693,2,22892.0,0.29016847470968776,-25117.0,13237.0,0.0,0.0,25.0
NC_006905.1,SSG-LUGIA-R,4755700,30,1238000,17.749058971141782,72.57150185968962,28.522317715553093,76.59446986352923,0.2755245773378826,28292,131108,435751,10693,2,32535.0,0.21527717638136223,-39817.0,14087.0,0.0,0.0,25.0
NC_006905.1,SSG-LUGIA-R+center,4755700,30,1238000,19.20875569466416,72.57150185968962,30.377082975433773,78.59382943463994,0.2950425312751317,28292,118995,447864,10693,2,32535.0,0.21527717638136223,-34867.0,19037.0,0.0,0.0,0.0
NC_007297.1,SSG-LUGIA-P,1838554,5,144700,16.036746507823317,64.86257210722769,25.71553492752161,77.75942885625243,0.24028626264111186,7646,40032,146799,4142,1,15248.0,0.20046143359026794,-26354.0,-4142.0,0.0,0.0,50.0
NC_007297.1,SSG-LUGIA-P+center,1838554,5,144700,21.87134719928753,100.0,35.892517317500186,78.79910783963267,0.41160493779841856,11788,42109,144722,0,1,11106.0,0.3467058823529412,-21404.0,808.0,50.0,50.0,50.0
NC_007297.1,SSG-LUGIA-F,1838554,6,234500,16.120882787549455,86.07058025110281,27.155570424891263,72.59426338869896,0.2936078354191145,10146,52791,134040,1642,1,14448.0,0.2598739818656831,-27254.0,-1642.0,0.0,50.0,50.0
NC_007297.1,SSG-LUGIA-F+center,1838554,6,234500,16.954076716190368,100.0,28.99270755192641,70.92876310926951,0.34226217291576294,11788,57741,129090,0,1,12806.0,0.31518716577540107,-22304.0,3308.0,0.0,0.0,50.0
NC_007297.1,SSG-LUGIA-R,1838554,12,526200,15.878446638559248,100.0,27.405349483301755,68.55738876945307,0.3251283305164914,11788,62451,124380,0,1,23006.0,0.2039446366782007,-37754.0,8258.0,0.0,0.0,0.0
NC_007297.1,SSG-LUGIA-R+center,1838554,12,526200,15.201299873623398,100.0,26.390847829493808,66.89239196652889,0.31386258394179695,11788,65758,121073,0,1,23006.0,0.2039446366782007,-32804.0,13208.0,0.0,0.0,0.0
NC_007335.2,SSG-LUGIA-P,1842899,4,70900,100.0,20.833791662083378,34.483386436049166,95.28415010516798,0.44540941752777213,3788,0,287044,14394,1,14753.0,0.11377425361927074,-15112.0,-14394.0,0.0,0.0,0.0
NC_007335.2,SSG-LUGIA-P+center,1842899,4,70900,100.0,48.05851941480585,64.91827637444278,96.90589923532072,0.6821122827338812,8738,0,287044,9444,1,9803.0,0.3082839401637031,-10162.0,-9444.0,0.0,0.0,0.0
NC_007335.2,SSG-LUGIA-F,1842899,5,148500,43.249286393910566,100.0,60.38324864667397,92.1834968187507,0.6297187549805779,18182,23858,263186,0,1,12109.0,0.4288207547169811,-17212.0,7006.0,0.0,0.0,0.0
NC_007335.2,SSG-LUGIA-F+center,1842899,5,148500,49.02129954165543,100.0,65.79099724996381,93.80524594890343,0.6766993145216881,18182,18908,268136,0,1,12109.0,0.4288207547169811,-12262.0,11956.0,0.0,0.0,0.0
NC_007335.2,SSG-LUGIA-R,1842899,12,536000,18.51640629773713,100.0,31.24699250704613,73.78598153499374,0.3654456973431108,18182,80012,207032,0,1,56709.0,0.138161094224924,-38612.0,74806.0,0.0,0.0,0.0
NC_007335.2,SSG-LUGIA-R+center,1842899,12,536000,19.024599512404393,100.0,31.967508549225077,74.64534476093124,0.3727658657160114,18182,77389,209655,0,1,56709.0,0.138161094224924,-33662.0,79756.0,0.0,0.0,0.0
NC_007005.1,SSG-LUGIA-P,6093698,12,466700,55.19547421463762,57.18305759060696,56.17168920174815,84.63606275822778,0.46871427797971865,58930,47836,447660,44125,4,6272.5,0.451316873594938,-10031.0,6272.5,12.5,25.0,37.5
NC_007005.1,SSG-LUGIA-P+center,6093698,12,466700,55.83952880120271,52.62044539323662,54.182216027456796,84.67749615321,0.45021021097922803,54228,42886,452610,48827,4,10265.5,0.33077819346382664,-5081.0,11222.5,12.5,12.5,25.0
NC_007005.1,SSG-LUGIA-F,6093698,16,605700,48.217956512927415,64.64121100383291,55.23462860317315,81.95993323877163,0.4498165489500108,66616,71540,423956,36439,5,11059.0,0.2806734006734007,-5798.0,12778.0,0.0,0.0,10.0
NC_007005.1,SSG-LUGIA-F+center,6093698,16,605700,49.64415323417789,58.007859880646265,53.50110975871698,82.63940750245176,0.4310413415427978,59780,60637,434859,43275,4,14321.0,0.3449057862224435,-5881.0,18272.5,12.5,25.0,25.0
NC_007005.1,SSG-LUGIA-R,6093698,41,1840400,31.66944895682834,82.10179030614721,45.70783396943987,66.4187345773376,0.34371599537959846,84610,182556,312940,18445,6,24989.0,0.16086909087029694,-17812.0,29033.5,0.0,8.333333333333332,8.333333333333332
NC_007005.1,SSG-LUGIA-R+center,6093698,41,1840400,31.744733452752815,83.23031391004804,45.95995724057003,66.30111719803325,0.3490596880627239,85773,184423,311073,17282,6,29939.0,0.1737593784078517,-12862.0,33983.5,0.0,0.0,8.333333333333332
NC_007432.1,SSG-LUGIA-P,2127839,5,220800,29.274502712477396,42.53941559806601,34.68186297613437,69.24569791603624,0.1591978516962567,20236,48889,151386,27334,2,16358.0,0.19212226581397454,-32271.0,5847.0,0.0,0.0,0.0
NC_007432.1,SSG-LUGIA-P+center,2127839,5,220800,34.000674991562605,52.945133487492114,41.40901804430926,71.24291391797293,0.24548354923415963,25186,48889,151386,22384,2,16358.0,0.23658410343416228,-27321.0,10797.0,0.0,0.0,25.0
NC_007432.1,SSG-LUGIA-F,2127839,6,260000,27.58010938072323,45.902879966365354,34.45712978231539,66.48268070770038,0.14590037318858526,21836,57337,142938,25734,2,18658.0,0.18926416934272516,-35271.0,7447.0,0.0,0.0,0.0
NC_007432.1,SSG-LUGIA-F+center,2127839,6,260000,30.071963445713067,56.30859785579146,39.20581368968773,66.48268070770038,0.2068978368510993,26786,62287,137988,20784,2,18658.0,0.232500568425405,-30321.0,12397.0,0.0,25.0,25.0
NC_007432.1,SSG-LUGIA-R,2127839,13,707900,24.273696255641966,72.24090813537944,36.33758584774483,51.41600597147411,0.14889015540501796,34365,107208,93067,13205,3,40385.5,0.09091794497199902,-42799.0,37972.0,0.0,0.0,0.0
NC_007432.1,SSG-LUGIA-R+center,2127839,13,707900,26.83196494748265,82.64662602480554,40.511507370178215,53.4132219734108,0.23324391052931578,39315,107208,93067,8255,3,40385.5,0.18200551977920884,-37849.0,42922.0,0.0,0.0,0.0
NC_007384.1,SSG-LUGIA-P,4825265,9,232100,37.25052863308519,30.336628057842468,33.439945913617805,91.00377639655503,0.28843768358117466,12860,21663,505007,29531,1,7620.0,0.4576512455516014,-8567.0,6673.0,0.0,0.0,0.0
NC_007384.1,SSG-LUGIA-P+center,4825265,9,232100,39.41677290111091,40.84593427850251,40.118629733894046,90.91679099428708,0.35212528613450955,17315,26613,500057,25076,2,8488.5,0.3275885916505014,-8181.0,3134.5,0.0,0.0,25.0
NC_007384.1,SSG-LUGIA-F,4825265,11,385300,36.68006577745295,56.82810030430988,44.58345285794923,89.47617215026156,0.4021112890771911,24090,41586,485084,18301,3,13621.0,0.23005366726296958,-15375.0,-3237.0,0.0,0.0,16.666666666666664
NC_007384.1,SSG-LUGIA-F+center,4825265,11,385300,46.522723014168555,76.14116203911207,57.75610628970207,91.70282272023562,0.5544998654962021,32277,37102,489568,10114,3,8671.0,0.33468596914528037,-10425.0,1713.0,16.666666666666664,33.33333333333333,33.33333333333333
NC_007384.1,SSG-LUGIA-R,4825265,42,1404700,20.388228108061313,100.0,33.870800207742406,70.91208148159863,0.3739034315051396,42391,165528,361142,0,4,24331.5,0.18924436392914654,-30287.5,11329.5,0.0,0.0,25.0
NC_007384.1,SSG-LUGIA-R+center,4825265,42,1404700,18.538230097783686,100.0,31.278061233901113,67.26589943784586,0.3461426816574215,42391,186277,340393,0,4,24331.5,0.18924436392914654,-25337.5,16279.5,0.0,0.0,0.0
NC_007434.1,SSG-LUGIA-P,4126292,7,408200,85.846914167685,71.27331004947072,77.88422859946039,90.28600301441381,0.7223841001267942,158767,26175,679274,63991,10,43116.0,0.09813223938223939,-50478.5,38778.5,0.0,10.0,10.0
NC_007434.1,SSG-LUGIA-P+center,4126292,7,408200,84.30266631538763,70.38669767191301,76.71873662063143,89.74786874048569,0.706831537949954,156792,29195,676254,65966,9,43728.5,0.10924710424710425,-58765.0,33517.0,5.555555555555555,5.555555555555555,22.22222222222222
NC_007434.1,SSG-LUGIA-F,4126292,11,552700,82.65496552174602,79.53070147873477,81.06274136574116,91.08237709907381,0.7525750211480643,177161,37177,668272,45597,11,52866.0,0.08701726844583987,-53242.0,52490.0,4.545454545454546,4.545454545454546,4.545454545454546
NC_007434.1,SSG-LUGIA-F+center,4126292,11,552700,81.39322805923321,77.33010711175356,79.30966215158519,90.31703057615381,0.7303539182505773,172259,39379,666070,50499,11,52866.0,0.08701726844583987,-48292.0,57440.0,0.0,4.545454545454546,13.636363636363635
NC_007434.1,SSG-LUGIA-R,4126292,24,1295100,55.792856266233194,100.0,71.62440897917581,80.98473724072325,0.6467895227934523,222758,176501,528948,0,14,64201.0,0.0895920469481403,-63753.5,70255.0,0.0,0.0,7.142857142857142
NC_007434.1,SSG-LUGIA-R+center,4126292,24,1295100,55.26054005780132,100.0,71.18426876169386,80.570390009987,0.6413521981913098,222758,180347,525102,0,14,64201.0,0.0895920469481403,-58803.5,75205.0,0.0,0.0,3.571428571428571
NC_007510.1,SSG-LUGIA-P,3694126,8,272600,59.43442817034808,86.77096605331516,70.54709269177955,92.15695498770448,0.6778301910830684,87853,59962,774091,13394,4,24819.5,0.27515384615384614,-12263.0,48118.0,0.0,12.5,12.5
NC_007510.1,SSG-LUGIA-P+center,3694126,8,272600,57.11343047087596,81.88193230416704,67.29084991193253,91.3828718058377,0.6385535265582244,82903,62252,771801,18344,4,24819.5,0.27515384615384614,-7313.0,53068.0,12.5,12.5,12.5
NC_007510.1,SSG-LUGIA-F,3694126,11,385400,52.94770105314238,90.52416367892381,66.81513989531544,90.26601090559178,0.6460914393367638,91653,81448,752605,9594,4,31669.5,0.24480273752012882,-14513.0,58018.0,0.0,12.5,25.0
NC_007510.1,SSG-LUGIA-F+center,3694126,11,385400,51.29930064965033,85.6351299297757,64.16242077103244,89.64449909120069,0.6117970617494314,86703,82311,751742,14544,4,30827.5,0.24480273752012882,-9563.0,62968.0,0.0,12.5,12.5
NC_007510.1,SSG-LUGIA-R,3694126,23,1029000,31.48822052793239,99.73431311545033,47.86458481461468,76.4807013792366,0.4803934118206549,100978,219707,614346,269,5,41169.5,0.17990921787709496,-18856.0,83767.0,10.0,10.0,10.0
NC_007510.1,SSG-LUGIA-R+center,3694126,23,1029000,30.82068235067561,94.84527936630222,46.52327786888621,76.39677108949,0.45485917355736794,96028,215542,618511,5219,5,41169.5,0.17990921787709496,-13906.0,88717.0,0.0,0.0,10.0
NC_007606.1,SSG-LUGIA-P,4369232,5,132300,19.0598423563576,23.965702735304664,21.233084444187693,87.7575529023033,0.1480284642853958,7351,31217,383601,23322,1,8870.0,0.292973576182695,-12749.0,-4991.0,0.0,0.0,50.0
NC_007606.1,SSG-LUGIA-P+center,4369232,5,132300,28.266464451491334,40.10367424118932,33.160356377458186,88.868686460557,0.27784409646234826,12301,31217,383601,18372,1,3920.0,0.6107442530162356,-7799.0,-41.0,50.0,50.0,50.0
NC_007606.1,SSG-LUGIA-F,4369232,8,220000,30.110256507407268,51.81755941707691,38.08816305012042,88.40133695181271,0.33629059844289744,15894,36892,377926,14779,2,5924.0,0.4010262754254415,-5994.5,1433.0,25.0,25.0,50.0
NC_007606.1,SSG-LUGIA-F+center,4369232,8,220000,27.200634417129262,50.32112933198578,35.31309341325585,87.30658980765044,0.3065410920280013,15435,41310,373508,15238,2,6954.5,0.36925425495433706,-1044.5,6383.0,25.0,25.0,25.0
NC_007606.1,SSG-LUGIA-R,4369232,33,1130900,13.850945783718894,69.58888925113291,23.103399755382135,68.10530403532282,0.20006582274320867,21345,132760,282058,9328,2,20329.0,0.2018514195696538,-11894.5,30283.0,0.0,0.0,0.0
NC_007606.1,SSG-LUGIA-R+center,4369232,33,1130900,16.998377430582817,84.70315913017964,28.314543066854842,70.46966156443115,0.2886498122773169,25981,126863,287955,4692,3,11681.5,0.19567786594631098,-8999.0,31659.0,0.0,0.0,33.33333333333333
NC_007613.1,SSG-LUGIA-P,4519823,8,171700,60.72040860061433,98.48225923244026,75.12289965864275,95.13285812472712,0.752058568099111,34001,21995,406154,524,3,3145.5,0.6500462962962963,-6198.0,2998.0,16.666666666666664,33.33333333333333,66.66666666666666
NC_007613.1,SSG-LUGIA-P+center,4519823,8,171700,51.88049146367598,84.1448225923244,64.18621093447929,92.99312258739415,0.6272305310127649,29051,26945,401204,5474,3,5892.5,0.4853694581280788,-1248.0,7948.0,0.0,33.33333333333333,33.33333333333333
NC_007613.1,SSG-LUGIA-F,4519823,10,296000,53.64440093848568,100.0,69.82929493143482,93.5518313110311,0.7064445250788545,34525,29834,398315,0,3,7821.0,0.4228755364806867,-7749.0,7893.0,0.0,0.0,0.0
NC_007613.1,SSG-LUGIA-F+center,4519823,10,296000,53.64440093848568,100.0,69.82929493143482,93.5518313110311,0.7064445250788545,34525,29834,398315,0,3,8148.0,0.4228755364806867,-2799.0,12843.0,16.666666666666664,16.666666666666664,33.33333333333333
NC_007613.1,SSG-LUGIA-R,4519823,38,1355100,18.6056412412024,100.0,31.373956662592516,67.35563269170085,0.3470184140631999,34525,151037,277112,0,3,20595.5,0.19549603174603175,-19349.0,21198.0,0.0,0.0,0.0
NC_007613.1,SSG-LUGIA-R+center,4519823,38,1355100,16.74483347317674,100.0,28.686209016733965,62.898714861868186,0.31672257148310284,34525,171658,256491,0,3,25545.5,0.19549603174603175,-14399.0,26148.0,0.0,0.0,0.0
NC_007530.2,SSG-LUGIA-P,5227419,9,336900,6.636272795403447,28.45056092532598,10.762195585129817,88.47056745245058,0.09289067529600449,10626,149494,1341567,26723,2,11631.5,0.1739125360715669,-18372.0,-1429.0,0.0,0.0,0.0
NC_007530.2,SSG-LUGIA-P+center,5227419,9,336900,9.546047914100278,41.70392781600578,15.535917333280139,88.91894190694906,0.1590262525508702,15576,147591,1343470,21773,2,10202.5,0.2597747584731977,-13422.0,3521.0,0.0,0.0,0.0
NC_007530.2,SSG-LUGIA-F,5227419,13,463100,6.734550621188928,42.64103456585183,11.631991995062648,84.16792614547144,0.11889975553680766,15926,220556,1270505,21423,2,13802.5,0.21861552259399794,-19672.0,3721.0,0.0,0.0,25.0
NC_007530.2,SSG-LUGIA-F+center,5227419,13,463100,8.338398740826916,55.460654903745755,14.497176011141985,84.01358274285042,0.16819178887778888,20714,227703,1263358,16635,2,13802.5,0.31225,-14722.0,8671.0,25.0,25.0,25.0
NC_007530.2,SSG-LUGIA-R,5227419,37,1439100,5.318163880145919,73.96717448927681,9.922882686139358,67.18406710241362,0.133586138487328,27626,491839,999222,9723,3,20731.5,0.18495327102803738,-19575.0,21888.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_007530.2,SSG-LUGIA-R+center,5227419,37,1439100,4.1725625856786674,60.713807598597015,7.808486167450638,64.96673013131293,0.0831762167961367,22676,520779,970282,14673,3,19696.0,0.18495327102803738,-14625.0,26838.0,0.0,0.0,16.666666666666664
NC_007651.1,SSG-LUGIA-P,3809201,9,366300,46.47398843930636,80.23284823284823,58.85618423059326,93.36208826764233,0.579799239624672,38592,44448,720298,9508,3,31113.0,0.17196610169491525,-40361.0,25392.0,0.0,0.0,0.0
NC_007651.1,SSG-LUGIA-P+center,3809201,9,366300,46.49414486048865,80.23284823284823,58.87234561874543,93.36651715085023,0.579947338694455,38592,44412,720334,9508,3,32876.5,0.17196610169491525,-35411.0,30342.0,16.666666666666664,16.666666666666664,16.666666666666664
NC_007651.1,SSG-LUGIA-F,3809201,11,511000,30.23669427185759,80.23284823284823,43.92117587476455,87.87605524293654,0.4448313197607822,38592,89041,675705,9508,3,32613.0,0.16329399141630901,-44061.0,27392.0,0.0,0.0,0.0
NC_007651.1,SSG-LUGIA-F+center,3809201,11,511000,30.397214848888222,80.23284823284823,44.09027813480026,87.95897377855091,0.4463641397757501,38592,88367,676379,9508,3,35726.5,0.16329399141630901,-39111.0,32342.0,0.0,0.0,16.666666666666664
NC_007651.1,SSG-LUGIA-R,3809201,18,1305900,16.3857358932781,100.0,28.157635929377605,69.80387428861063,0.3335667036652892,48100,245448,519298,0,4,66326.5,0.11250899992147718,-64100.5,85626.5,0.0,0.0,0.0
NC_007651.1,SSG-LUGIA-R+center,3809201,18,1305900,15.56135736446899,100.0,26.931766326333502,67.89071976733601,0.32016316717118487,48100,260999,503747,0,4,66326.5,0.11250899992147718,-59150.5,90576.5,0.0,0.0,0.0
NC_007761.1,SSG-LUGIA-P,4381608,9,308400,78.54512484307435,73.0431962641069,75.69431375184837,90.7532512695677,0.700645627565825,112618,30762,597214,41562,5,9523.0,0.3804166388462309,-3646.0,13843.0,0.0,10.0,40.0
NC_007761.1,SSG-LUGIA-P+center,4381608,9,308400,75.07378791735754,70.77377091710987,72.86039081357731,89.606804780632,0.6648422965517474,109119,36230,591746,45061,5,7595.5,0.43869400067031616,1304.0,18793.0,0.0,30.0,30.0
NC_007761.1,SSG-LUGIA-F,4381608,10,400600,78.64579798281456,75.15371643533533,76.86011263158593,91.0797845954004,0.7136683633738644,115872,31462,596514,38308,5,13494.5,0.34256457430584136,-12546.0,14443.0,0.0,10.0,30.0
NC_007761.1,SSG-LUGIA-F+center,4381608,10,400600,75.71154327685502,76.48397976391232,76.0958013506145,90.52784866446079,0.701911278434241,117923,37830,590146,36257,5,8591.5,0.43970442808482585,-7596.0,19393.0,10.0,30.0,30.0
NC_007761.1,SSG-LUGIA-R,4381608,26,1226600,47.6010498687664,85.2808405759502,61.09873258907309,78.5934008049545,0.5179938412648584,131486,144739,483237,22694,6,20096.0,0.30373140433564727,-14102.0,26074.0,8.333333333333332,16.666666666666664,25.0
NC_007761.1,SSG-LUGIA-R+center,4381608,26,1226600,44.58253973750736,83.5004540147879,58.12890845467885,76.28759480205994,0.478269324619296,128741,160029,467947,25439,6,20606.0,0.2703293256802368,-9152.0,31024.0,8.333333333333332,16.666666666666664,25.0
NC_007778.1,SSG-LUGIA-P,5331656,11,320500,100.0,44.45825809140158,61.551701756326,57.696529506206474,0.4002724022268311,128022,0,90113,159938,8,6749.5,0.4611565686853566,-6749.5,-4072.5,6.25,12.5,31.25
NC_007778.1,SSG-LUGIA-P+center,5331656,11,320500,100.0,49.2495485484095,65.99624458151747,61.34582474813065,0.43341632555488163,141819,0,90113,146141,8,5218.0,0.5045171815204955,-1799.5,877.5,12.5,25.0,50.0
NC_007778.1,SSG-LUGIA-F,5331656,13,487100,100.0,52.38852618419225,68.7565232055203,63.73663287248759,0.4558199353716482,150858,0,90113,137102,8,7301.0,0.42424149118859633,-13030.0,727.5,0.0,18.75,31.25
NC_007778.1,SSG-LUGIA-F+center,5331656,13,487100,100.0,57.18398388665092,72.76057327556686,67.38910210462001,0.4913914724774283,164667,0,90113,123293,9,7577.5,0.3942247191011236,-11909.0,3841.0,0.0,16.666666666666664,38.88888888888889
NC_007778.1,SSG-LUGIA-R,5331656,33,1558200,91.86570377977274,96.30330601472427,94.03217876337249,90.68962872249539,0.7334217777477877,277315,24555,65558,10645,18,29223.5,0.13892091253670402,-33482.5,28814.0,0.0,5.555555555555555,11.11111111111111
NC_007778.1,SSG-LUGIA-R+center,5331656,33,1558200,89.66560794853001,95.58653979719406,92.53145301587568,88.24750775643857,0.6583942696843877,275251,31724,58389,12709,17,33073.0,0.1412140992167102,-36770.0,29376.0,0.0,2.941176470588235,14.705882352941178
NC_007793.1,SSG-LUGIA-P,2872769,6,174400,100.0,100.0,100.0,100.0,1.0,20096,0,288876,0,1,13152.0,0.43310344827586206,-14107.0,12197.0,0.0,0.0,0.0
NC_007793.1,SSG-LUGIA-P+center,2872769,6,174400,100.0,100.0,100.0,100.0,1.0,20096,0,288876,0,1,13152.0,0.43310344827586206,-9157.0,17147.0,0.0,0.0,0.0
NC_007793.1,SSG-LUGIA-F,2872769,8,241100,74.91519105312209,100.0,85.65887342554505,97.8221327498932,0.8553954448234963,20096,6729,282147,0,1,14252.0,0.4134979423868313,-16007.0,12497.0,0.0,0.0,0.0
NC_007793.1,SSG-LUGIA-F+center,2872769,8,241100,91.86742857142856,100.0,95.76135903361845,99.42421967039084,0.9555191083297097,20096,1779,287097,0,1,14252.0,0.4134979423868313,-11057.0,17447.0,0.0,0.0,0.0
NC_007793.1,SSG-LUGIA-R,2872769,20,877900,17.609688132563377,100.0,29.945982192750435,69.56908716647463,0.3446463232619322,20096,94023,194853,0,1,19152.0,0.3441095890410959,-18907.0,19397.0,0.0,0.0,0.0
NC_007793.1,SSG-LUGIA-R+center,2872769,20,877900,18.067555539572226,100.0,30.605453728592856,70.50509431275326,0.3516792332161952,20096,91131,197745,0,1,19152.0,0.3441095890410959,-13957.0,24347.0,0.0,0.0,0.0
NC_008022.1,SSG-LUGIA-P,1928252,6,167000,22.222514673755693,57.92795883361921,32.122203621975345,82.11042981695303,0.27799692130941006,8443,29550,155332,6132,1,11794.5,0.26358016983016985,-17457.0,-6132.0,0.0,0.0,0.0
NC_008022.1,SSG-LUGIA-P+center,1928252,6,167000,28.37800614471872,91.89022298456261,43.364092601586535,82.46037993151405,0.4507421724689419,13393,33802,151080,1182,1,6844.5,0.49453511557492064,-12507.0,-1182.0,0.0,50.0,50.0
NC_008022.1,SSG-LUGIA-F,1928252,6,236800,17.129484691002443,75.08061749571183,27.894824048229015,71.6364930787087,0.2590678290271113,10943,52941,131941,3632,1,10944.5,0.3333028752436647,-18257.0,-3632.0,0.0,0.0,50.0
NC_008022.1,SSG-LUGIA-F+center,1928252,6,236800,20.112880523279884,100.0,33.48996449948874,70.97569902284702,0.37168607699580697,14575,57891,126991,0,1,7312.5,0.4991438356164384,-13307.0,1318.0,0.0,50.0,50.0
NC_008022.1,SSG-LUGIA-R,1928252,14,677200,14.490664333578573,100.0,25.313267973288646,56.87942764605906,0.27838131447723286,14575,86007,98875,0,1,20412.5,0.263086642599278,-28657.0,12168.0,0.0,0.0,0.0
NC_008022.1,SSG-LUGIA-R+center,1928252,14,677200,14.63985455568167,100.0,25.540602109837735,57.39332287159639,0.2812573042446261,14575,84982,99900,0,1,20412.5,0.263086642599278,-23707.0,17118.0,0.0,0.0,0.0
NC_007946.1,SSG-LUGIA-P,5065741,15,526900,100.0,77.45037002821653,87.29243000834666,94.0696932845842,0.8466551170102876,154261,0,558173,44913,12,13678.5,0.33070046369803696,-13457.5,16097.0,4.166666666666666,8.333333333333332,25.0
NC_007946.1,SSG-LUGIA-P+center,5065741,15,526900,100.0,78.2632271280388,87.80636184918352,94.28346583534363,0.8522311147587367,155880,0,558173,43294,12,11846.5,0.33070046369803696,-11216.0,14269.0,12.5,16.666666666666664,29.166666666666668
NC_007946.1,SSG-LUGIA-F,5065741,14,749600,100.0,86.70358580939279,92.87832950129751,96.50318810267949,0.9098142537393001,172691,0,558173,26483,13,25203.0,0.12310704960835508,-25075.0,25570.0,0.0,3.8461538461538463,11.538461538461538
NC_007946.1,SSG-LUGIA-F+center,5065741,14,749600,100.0,91.28299878498197,95.4428771660901,97.70752376387574,0.9409000511566108,181812,0,558173,17362,13,25815.0,0.15272866290738793,-20125.0,30520.0,3.8461538461538463,15.384615384615385,23.076923076923077
NC_007946.1,SSG-LUGIA-R,5065741,25,1544700,62.32992550927333,98.80958358018617,76.44052062658521,83.98197919843876,0.6920257138717387,196803,118941,439232,2371,14,45064.0,0.11471076426192972,-43186.0,54231.0,3.571428571428571,7.142857142857142,10.714285714285714
NC_007946.1,SSG-LUGIA-R+center,5065741,25,1544700,60.83580740143435,100.0,75.64958125225516,83.06958369149147,0.6845492632501532,199174,128222,429951,0,14,40114.0,0.11471076426192972,-38236.0,59181.0,0.0,3.571428571428571,14.285714285714285
NC_008023.1,SSG-LUGIA-P,1860355,6,179400,59.285433843737735,79.33033290720277,67.8585605896055,82.2698463852186,0.5709947241000313,45300,31110,153821,11803,1,5901.5,0.7933033290720277,5543.0,-6260.0,0.0,0.0,0.0
NC_008023.1,SSG-LUGIA-P+center,1860355,6,179400,56.019291411611945,79.33033290720277,65.66740113649541,80.42919589809696,0.5409776580116477,45300,35565,149366,11803,1,5901.5,0.7933033290720277,10493.0,-1310.0,0.0,50.0,50.0
NC_008023.1,SSG-LUGIA-F,1860355,5,253400,49.49969505222231,90.9636971787822,64.11172618937417,75.9732103754018,0.5338279738589342,51943,52993,131938,5160,1,4408.5,0.8548880842659644,-3657.0,-5160.0,0.0,0.0,50.0
NC_008023.1,SSG-LUGIA-F+center,1860355,5,253400,48.9682322996574,97.36791412009876,65.1641409701956,75.4389879107894,0.5618190853577157,55600,57943,126988,1503,1,751.5,0.9736791412009876,1293.0,-210.0,50.0,100.0,100.0
NC_008023.1,SSG-LUGIA-R,1860355,11,589600,44.962638089463866,100.0,62.0334158953635,71.12058636389929,0.5288496926976212,57103,69898,115033,0,1,5798.5,0.8311935953420669,-9157.0,2440.0,0.0,50.0,50.0
NC_008023.1,SSG-LUGIA-R+center,1860355,11,589600,45.53704574996611,100.0,62.577944351294775,71.78247684209657,0.5359101885822498,57103,68296,116635,0,1,5798.5,0.8311935953420669,-4207.0,7390.0,0.0,0.0,50.0
