accession,method,start,end
NC_007613.1,SAGE-GI/start-assign,3270001,3313000
NC_007613.1,SAGE-GI/start-assign,3603001,3651000
NC_007613.1,SAGE-GI/start-assign,4025001,4066000
NC_007613.1,SAGE-GI/start-assign,4174001,4229000
NC_007613.1,SAGE-GI/start-assign,4360001,4419000
NC_007613.1,SAGE-GI/d=4,651001,682000
NC_007613.1,SAGE-GI/d=4,761001,800000
NC_007613.1,SAGE-GI/d=4,866001,884000
NC_007613.1,SAGE-GI/d=4,1182001,1206000
NC_007613.1,SAGE-GI/d=4,1366001,1396000
NC_007613.1,SAGE-GI/d=4,1604951,1626150
NC_007613.1,SAGE-GI/d=4,3269001,3313000
NC_007613.1,SAGE-GI/d=4,3660001,3670000
NC_007613.1,SAGE-GI/d=4,4018001,4063000
NC_007613.1,SAGE-GI/d=4,4207001,4223000
NC_007613.1,SAGE-GI/d=4,4378001,4415000
NC_007613.1,SAGE-GI/d=8,642001,669000
NC_007613.1,SAGE-GI/d=8,761001,784000
NC_007613.1,SAGE-GI/d=8,869001,884000
NC_007613.1,SAGE-GI/d=8,979001,1006000
NC_007613.1,SAGE-GI/d=8,1184001,1223000
NC_007613.1,SAGE-GI/d=8,1346001,1398000
NC_007613.1,SAGE-GI/d=8,1606001,1625000
NC_007613.1,SAGE-GI/d=8,3266001,3316000
NC_007613.1,SAGE-GI/d=8,3606551,3620850
NC_007613.1,SAGE-GI/d=8,3662001,3673000
NC_007613.1,SAGE-GI/d=8,4025001,4063000
NC_007613.1,SAGE-GI/d=8,4195001,4230000
NC_007613.1,SAGE-GI/d=8,4392001,4415000
NC_007613.1,SAGE-GI/d=16,647001,668000
NC_007613.1,SAGE-GI/d=16,775001,795000
NC_007613.1,SAGE-GI/d=16,870001,884000
NC_007613.1,SAGE-GI/d=16,1187001,1201000
NC_007613.1,SAGE-GI/d=16,1359001,1395000
NC_007613.1,SAGE-GI/d=16,1607001,1624000
NC_007613.1,SAGE-GI/d=16,3270001,3315000
NC_007613.1,SAGE-GI/d=16,3603001,3677000
NC_007613.1,SAGE-GI/d=16,3751001,3788000
NC_007613.1,SAGE-GI/d=16,4025001,4072000
NC_007613.1,SAGE-GI/d=16,4184001,4230000
NC_007613.1,SAGE-GI/d=16,4358001,4419000
NC_007613.1,SAGE-GI/d=32,216001,234000
NC_007613.1,SAGE-GI/d=32,642001,669000
NC_007613.1,SAGE-GI/d=32,981001,1006000
NC_007613.1,SAGE-GI/d=32,1184001,1200000
NC_007613.1,SAGE-GI/d=32,1352001,1382000
NC_007613.1,SAGE-GI/d=32,1607001,1625000
NC_007613.1,SAGE-GI/d=32,2026001,2058000
NC_007613.1,SAGE-GI/d=32,3277001,3311000
NC_007613.1,SAGE-GI/d=32,3603001,3651000
NC_007613.1,SAGE-GI/d=32,3757001,3789000
NC_007613.1,SAGE-GI/d=32,4025001,4072000
NC_007613.1,SAGE-GI/d=32,4174001,4229000
NC_007613.1,SAGE-GI/d=32,4395001,4418000
NC_007613.1,SAGE-GI/d=48,215001,234000
NC_007613.1,SAGE-GI/d=48,624001,668000
NC_007613.1,SAGE-GI/d=48,761001,787000
NC_007613.1,SAGE-GI/d=48,981001,1006000
NC_007613.1,SAGE-GI/d=48,1187001,1201000
NC_007613.1,SAGE-GI/d=48,1350001,1382000
NC_007613.1,SAGE-GI/d=48,1594001,1637000
NC_007613.1,SAGE-GI/d=48,2031001,2057000
NC_007613.1,SAGE-GI/d=48,3271001,3315000
NC_007613.1,SAGE-GI/d=48,3479001,3495000
NC_007613.1,SAGE-GI/d=48,3603001,3651000
NC_007613.1,SAGE-GI/d=48,3748001,3789000
NC_007613.1,SAGE-GI/d=48,4025001,4072000
NC_007613.1,SAGE-GI/d=48,4195001,4229000
NC_007613.1,SAGE-GI/d=48,4395001,4419000
NC_007613.1,SAGE-GI-P,656001,669000
NC_007613.1,SAGE-GI-P,766951,787550
NC_007613.1,SAGE-GI-P,1358001,1368000
NC_007613.1,SAGE-GI-P,1590001,1641000
NC_007613.1,SAGE-GI-P,3270001,3313000
NC_007613.1,SAGE-GI-P,3603001,3649000
NC_007613.1,SAGE-GI-P,4025001,4072000
NC_007613.1,SAGE-GI-P,4210001,4229000
NC_007613.1,SAGE-GI-P,4395001,4419000
NC_007613.1,SAGE-GI-F,624001,669000
NC_007613.1,SAGE-GI-F,768001,799000
NC_007613.1,SAGE-GI-F,981001,1020000
NC_007613.1,SAGE-GI-F,1180001,1198000
NC_007613.1,SAGE-GI-F,1358001,1381000
NC_007613.1,SAGE-GI-F,1590001,1641000
NC_007613.1,SAGE-GI-F,3270001,3313000
NC_007613.1,SAGE-GI-F,3603001,3667000
NC_007613.1,SAGE-GI-F,4025001,4072000
NC_007613.1,SAGE-GI-F,4185001,4229000
NC_007613.1,SAGE-GI-F,4360001,4419000
NC_007613.1,SAGE-GI-R,76751,90750
NC_007613.1,SAGE-GI-R,109251,120250
NC_007613.1,SAGE-GI-R,202951,221450
NC_007613.1,SAGE-GI-R,230951,265550
NC_007613.1,SAGE-GI-R,332651,352150
NC_007613.1,SAGE-GI-R,413151,431550
NC_007613.1,SAGE-GI-R,503851,516150
NC_007613.1,SAGE-GI-R,576151,591550
NC_007613.1,SAGE-GI-R,618051,629650
NC_007613.1,SAGE-GI-R,642751,668950
NC_007613.1,SAGE-GI-R,702751,717050
NC_007613.1,SAGE-GI-R,762451,793850
NC_007613.1,SAGE-GI-R,868651,900250
NC_007613.1,SAGE-GI-R,930751,950550
NC_007613.1,SAGE-GI-R,961751,1010950
NC_007613.1,SAGE-GI-R,1037651,1080050
NC_007613.1,SAGE-GI-R,1181751,1228150
NC_007613.1,SAGE-GI-R,1246651,1258450
NC_007613.1,SAGE-GI-R,1346751,1389650
NC_007613.1,SAGE-GI-R,1434051,1448050
NC_007613.1,SAGE-GI-R,1535551,1563250
NC_007613.1,SAGE-GI-R,1601951,1626250
NC_007613.1,SAGE-GI-R,1675651,1706950
NC_007613.1,SAGE-GI-R,1805351,1819250
NC_007613.1,SAGE-GI-R,1894451,1911550
NC_007613.1,SAGE-GI-R,1985451,2004250
NC_007613.1,SAGE-GI-R,2032351,2075050
NC_007613.1,SAGE-GI-R,2092551,2109250
NC_007613.1,SAGE-GI-R,2160851,2202250
NC_007613.1,SAGE-GI-R,2295851,2315650
NC_007613.1,SAGE-GI-R,2372851,2399050
NC_007613.1,SAGE-GI-R,2411351,2429450
NC_007613.1,SAGE-GI-R,2452551,2462550
NC_007613.1,SAGE-GI-R,2622151,2635350
NC_007613.1,SAGE-GI-R,2657151,2667250
NC_007613.1,SAGE-GI-R,2710151,2728950
NC_007613.1,SAGE-GI-R,2762551,2776550
NC_007613.1,SAGE-GI-R,2839251,2870150
NC_007613.1,SAGE-GI-R,2906251,2914650
NC_007613.1,SAGE-GI-R,2933151,2948350
NC_007613.1,SAGE-GI-R,2981751,2997250
NC_007613.1,SAGE-GI-R,3116151,3136850
NC_007613.1,SAGE-GI-R,3205551,3231350
NC_007613.1,SAGE-GI-R,3264851,3320750
NC_007613.1,SAGE-GI-R,3431351,3483650
NC_007613.1,SAGE-GI-R,3493051,3518250
NC_007613.1,SAGE-GI-R,3599951,3673450
NC_007613.1,SAGE-GI-R,3688951,3722250
NC_007613.1,SAGE-GI-R,3747451,3803350
NC_007613.1,SAGE-GI-R,3884951,3910750
NC_007613.1,SAGE-GI-R,3982651,3991450
NC_007613.1,SAGE-GI-R,4018551,4075750
NC_007613.1,SAGE-GI-R,4117551,4139750
NC_007613.1,SAGE-GI-R,4161951,4175950
NC_007613.1,SAGE-GI-R,4191151,4250250
NC_007613.1,SAGE-GI-R,4316851,4345250
NC_007613.1,SAGE-GI-R,4357151,4458750
NC_007613.1,NT-v2-only,199001,218000
NC_007613.1,NT-v2-only,651001,666000
NC_007613.1,NT-v2-only,772001,801000
NC_007613.1,NT-v2-only,872001,884000
NC_007613.1,NT-v2-only,1349001,1364000
NC_007613.1,NT-v2-only,1610001,1623000
NC_007613.1,NT-v2-only,3283001,3318000
NC_007613.1,NT-v2-only,3651001,3673000
NC_007613.1,NT-v2-only,4037001,4047000
NC_007613.1,NT-v2-only,4196001,4228000
NC_007613.1,NT-v2-only,4396001,4422000
NC_007613.1,SAGE-GI(NT),772001,796000
NC_007613.1,SAGE-GI(NT),872001,884000
NC_007613.1,SAGE-GI(NT),1365851,1378950
NC_007613.1,SAGE-GI(NT),1610001,1623000
NC_007613.1,SAGE-GI(NT),3271001,3318000
NC_007613.1,SAGE-GI(NT),3591001,3673000
NC_007613.1,SAGE-GI(NT),4037001,4047000
NC_007613.1,SAGE-GI(NT),4196001,4228000
NC_007613.1,SAGE-GI(NT),4378001,4422000
NC_007651.1,Comp-only,81201,147700
NC_007651.1,Comp-only,1210901,1232000
NC_007651.1,Comp-only,1616001,1664800
NC_007651.1,Comp-only,2637501,2679100
NC_007651.1,Comp-only,2736301,2791300
NC_007651.1,Comp-only,2914801,2950700
NC_007651.1,Comp-only,3064301,3157400
NC_007651.1,Comp-only,3481101,3535300
NC_007651.1,Comp-only,3554501,3587900
NC_007651.1,Comp-only,3650501,3690000
NC_007651.1,Comp-only,3763201,3788700
NC_007651.1,Comp-only+center,86151,152650
NC_007651.1,Comp-only+center,1215851,1236950
NC_007651.1,Comp-only+center,1620951,1669750
NC_007651.1,Comp-only+center,2642451,2684050
NC_007651.1,Comp-only+center,2741251,2796250
NC_007651.1,Comp-only+center,2919751,2955650
NC_007651.1,Comp-only+center,3069251,3162350
NC_007651.1,Comp-only+center,3486051,3540250
NC_007651.1,Comp-only+center,3559451,3592850
NC_007651.1,Comp-only+center,3655451,3694950
NC_007651.1,Comp-only+center,3768151,3793650
NC_007651.1,DNABERT-2-only,73001,146000
NC_007651.1,DNABERT-2-only,1037001,1072000
NC_007651.1,DNABERT-2-only,1625001,1664000
NC_007651.1,DNABERT-2-only,2642001,2705000
NC_007651.1,DNABERT-2-only,2904001,2967000
NC_007651.1,DNABERT-2-only,3074001,3155000
NC_007651.1,DNABERT-2-only,3489001,3530000
NC_007651.1,DNABERT-2-only,3570001,3590000
NC_007651.1,DNABERT-2-only,3640001,3702000
NC_007651.1,DNABERT-2-only,3768001,3798000
NC_007651.1,DNABERT-S-only,78001,149000
NC_007651.1,DNABERT-S-only,1038001,1055000
NC_007651.1,DNABERT-S-only,1220001,1237000
NC_007651.1,DNABERT-S-only,1625001,1681000
NC_007651.1,DNABERT-S-only,1948051,1968450
NC_007651.1,DNABERT-S-only,2643001,2698000
NC_007651.1,DNABERT-S-only,3072001,3162000
NC_007651.1,DNABERT-S-only,3486001,3531000
NC_007651.1,DNABERT-S-only,3567001,3590000
NC_007651.1,DNABERT-S-only,3646001,3723000
NC_007651.1,SAGE-GI,78001,149000
NC_007651.1,SAGE-GI,1038001,1055000
NC_007651.1,SAGE-GI,1220001,1237000
NC_007651.1,SAGE-GI,1625001,1681000
NC_007651.1,SAGE-GI,2643001,2677000
NC_007651.1,SAGE-GI,2745001,2771000
NC_007651.1,SAGE-GI,2902001,2958000
NC_007651.1,SAGE-GI,3072001,3162000
NC_007651.1,SAGE-GI,3486001,3531000
NC_007651.1,SAGE-GI,3568001,3590000
NC_007651.1,SAGE-GI,3646001,3723000
NC_007651.1,SAGE-GI,3767001,3793000
NC_007651.1,SAGE-GI(D2),73001,146000
NC_007651.1,SAGE-GI(D2),1219001,1236000
NC_007651.1,SAGE-GI(D2),1625001,1664000
NC_007651.1,SAGE-GI(D2),2642001,2677000
NC_007651.1,SAGE-GI(D2),2742001,2793000
NC_007651.1,SAGE-GI(D2),2902001,2963000
NC_007651.1,SAGE-GI(D2),3074001,3155000
NC_007651.1,SAGE-GI(D2),3489001,3530000
NC_007651.1,SAGE-GI(D2),3553001,3590000
NC_007651.1,SAGE-GI(D2),3640001,3702000
NC_007651.1,SAGE-GI(D2),3768001,3798000
NC_007651.1,SAGE-GI/detrend=250kb,1001,151000
NC_007651.1,SAGE-GI/detrend=250kb,1220001,1237000
NC_007651.1,SAGE-GI/detrend=250kb,1625001,1681000
NC_007651.1,SAGE-GI/detrend=250kb,2643001,2677000
NC_007651.1,SAGE-GI/detrend=250kb,2752001,2768000
NC_007651.1,SAGE-GI/detrend=250kb,2907001,2958000
NC_007651.1,SAGE-GI/detrend=250kb,3071001,3162000
NC_007651.1,SAGE-GI/detrend=250kb,3486001,3531000
NC_007651.1,SAGE-GI/detrend=250kb,3574001,3590000
NC_007651.1,SAGE-GI/detrend=250kb,3667001,3808000
NC_007651.1,SAGE-GI/no-refine,81951,152350
NC_007651.1,SAGE-GI/no-refine,1034951,1056750
NC_007651.1,SAGE-GI/no-refine,1213651,1236550
NC_007651.1,SAGE-GI/no-refine,1622651,1673350
NC_007651.1,SAGE-GI/no-refine,2639251,2689450
NC_007651.1,SAGE-GI/no-refine,2757351,2776550
NC_007651.1,SAGE-GI/no-refine,2912051,2952650
NC_007651.1,SAGE-GI/no-refine,3067451,3163650
NC_007651.1,SAGE-GI/no-refine,3485851,3540350
NC_007651.1,SAGE-GI/no-refine,3559051,3593350
NC_007651.1,SAGE-GI/no-refine,3651151,3718350
NC_007651.1,SAGE-GI/no-refine,3768051,3789050
NC_007651.1,SAGE-GI/start-assign,78001,149000
NC_007651.1,SAGE-GI/start-assign,1038001,1055000
NC_007651.1,SAGE-GI/start-assign,1220001,1237000
NC_007651.1,SAGE-GI/start-assign,1625001,1657000
NC_007651.1,SAGE-GI/start-assign,2643001,2677000
NC_007651.1,SAGE-GI/start-assign,2745001,2771000
NC_007651.1,SAGE-GI/start-assign,2902001,2958000
NC_007651.1,SAGE-GI/start-assign,3073001,3162000
NC_007651.1,SAGE-GI/start-assign,3486001,3531000
NC_007651.1,SAGE-GI/start-assign,3567001,3590000
NC_007651.1,SAGE-GI/start-assign,3647001,3723000
NC_007651.1,SAGE-GI/start-assign,3767001,3793000
NC_007651.1,SAGE-GI/d=4,78001,147000
NC_007651.1,SAGE-GI/d=4,1220001,1235000
NC_007651.1,SAGE-GI/d=4,1627001,1680000
NC_007651.1,SAGE-GI/d=4,2643001,2694000
NC_007651.1,SAGE-GI/d=4,2745001,2775000
NC_007651.1,SAGE-GI/d=4,2914001,2950000
NC_007651.1,SAGE-GI/d=4,3071001,3162000
NC_007651.1,SAGE-GI/d=4,3486001,3530000
NC_007651.1,SAGE-GI/d=4,3568001,3590000
NC_007651.1,SAGE-GI/d=4,3665001,3701000
NC_007651.1,SAGE-GI/d=4,3767001,3797000
NC_007651.1,SAGE-GI/d=8,77001,147000
NC_007651.1,SAGE-GI/d=8,1188001,1235000
NC_007651.1,SAGE-GI/d=8,1627001,1681000
NC_007651.1,SAGE-GI/d=8,2643001,2695000
NC_007651.1,SAGE-GI/d=8,2744001,2777000
NC_007651.1,SAGE-GI/d=8,2903001,2950000
NC_007651.1,SAGE-GI/d=8,3070001,3161000
NC_007651.1,SAGE-GI/d=8,3487001,3530000
NC_007651.1,SAGE-GI/d=8,3568001,3590000
NC_007651.1,SAGE-GI/d=8,3665001,3699000
NC_007651.1,SAGE-GI/d=8,3767001,3801000
NC_007651.1,SAGE-GI/d=16,78001,149000
NC_007651.1,SAGE-GI/d=16,1045001,1061000
NC_007651.1,SAGE-GI/d=16,1219001,1235000
NC_007651.1,SAGE-GI/d=16,1625001,1681000
NC_007651.1,SAGE-GI/d=16,2643001,2677000
NC_007651.1,SAGE-GI/d=16,2753001,2776000
NC_007651.1,SAGE-GI/d=16,2901001,2958000
NC_007651.1,SAGE-GI/d=16,3071001,3162000
NC_007651.1,SAGE-GI/d=16,3488001,3530000
NC_007651.1,SAGE-GI/d=16,3568001,3590000
NC_007651.1,SAGE-GI/d=16,3645001,3699000
NC_007651.1,SAGE-GI/d=16,3767001,3808000
NC_007651.1,SAGE-GI/d=32,78001,149000
NC_007651.1,SAGE-GI/d=32,1039001,1055000
NC_007651.1,SAGE-GI/d=32,1212001,1237000
NC_007651.1,SAGE-GI/d=32,1628001,1682000
NC_007651.1,SAGE-GI/d=32,2643001,2677000
NC_007651.1,SAGE-GI/d=32,2902001,2958000
NC_007651.1,SAGE-GI/d=32,3072001,3162000
NC_007651.1,SAGE-GI/d=32,3488001,3530000
NC_007651.1,SAGE-GI/d=32,3568001,3590000
NC_007651.1,SAGE-GI/d=32,3647001,3721000
NC_007651.1,SAGE-GI/d=32,3767001,3785000
NC_007651.1,SAGE-GI/d=48,78001,149000
NC_007651.1,SAGE-GI/d=48,1039001,1058000
NC_007651.1,SAGE-GI/d=48,1196001,1237000
NC_007651.1,SAGE-GI/d=48,1628001,1682000
NC_007651.1,SAGE-GI/d=48,2643001,2677000
NC_007651.1,SAGE-GI/d=48,2902001,2958000
NC_007651.1,SAGE-GI/d=48,3072001,3162000
NC_007651.1,SAGE-GI/d=48,3489001,3530000
NC_007651.1,SAGE-GI/d=48,3568001,3590000
NC_007651.1,SAGE-GI/d=48,3647001,3721000
NC_007651.1,SAGE-GI/d=48,3767001,3785000
NC_007651.1,SAGE-GI-P,78001,149000
NC_007651.1,SAGE-GI-P,1220001,1237000
NC_007651.1,SAGE-GI-P,1625001,1681000
NC_007651.1,SAGE-GI-P,2643001,2677000
NC_007651.1,SAGE-GI-P,3071001,3162000
NC_007651.1,SAGE-GI-P,3486001,3531000
NC_007651.1,SAGE-GI-P,3568001,3590000
NC_007651.1,SAGE-GI-P,3667001,3699000
NC_007651.1,SAGE-GI-F,78001,149000
NC_007651.1,SAGE-GI-F,1038001,1055000
NC_007651.1,SAGE-GI-F,1220001,1237000
NC_007651.1,SAGE-GI-F,1625001,1681000
NC_007651.1,SAGE-GI-F,2643001,2677000
NC_007651.1,SAGE-GI-F,2745001,2771000
NC_007651.1,SAGE-GI-F,2902001,2958000
NC_007651.1,SAGE-GI-F,3072001,3162000
NC_007651.1,SAGE-GI-F,3486001,3531000
NC_007651.1,SAGE-GI-F,3568001,3590000
NC_007651.1,SAGE-GI-F,3646001,3723000
NC_007651.1,SAGE-GI-F,3767001,3793000
NC_007651.1,SAGE-GI-R,19451,32250
NC_007651.1,SAGE-GI-R,73851,155650
NC_007651.1,SAGE-GI-R,271551,288150
NC_007651.1,SAGE-GI-R,554451,574050
NC_007651.1,SAGE-GI-R,729351,749450
NC_007651.1,SAGE-GI-R,839651,858150
NC_007651.1,SAGE-GI-R,916051,928650
NC_007651.1,SAGE-GI-R,1029351,1061850
NC_007651.1,SAGE-GI-R,1102051,1117950
NC_007651.1,SAGE-GI-R,1166951,1180450
NC_007651.1,SAGE-GI-R,1197551,1221550
NC_007651.1,SAGE-GI-R,1232951,1270450
NC_007651.1,SAGE-GI-R,1371051,1384450
NC_007651.1,SAGE-GI-R,1529651,1551450
NC_007651.1,SAGE-GI-R,1608651,1684250
NC_007651.1,SAGE-GI-R,1702351,1745850
NC_007651.1,SAGE-GI-R,1784051,1800050
NC_007651.1,SAGE-GI-R,1947651,1968850
NC_007651.1,SAGE-GI-R,2086551,2106350
NC_007651.1,SAGE-GI-R,2160851,2182750
NC_007651.1,SAGE-GI-R,2197151,2216250
NC_007651.1,SAGE-GI-R,2340951,2358650
NC_007651.1,SAGE-GI-R,2633451,2697150
NC_007651.1,SAGE-GI-R,2718951,2733850
NC_007651.1,SAGE-GI-R,2751951,2786650
NC_007651.1,SAGE-GI-R,2802951,2835450
NC_007651.1,SAGE-GI-R,2894851,2960350
NC_007651.1,SAGE-GI-R,3019951,3032850
NC_007651.1,SAGE-GI-R,3055951,3165250
NC_007651.1,SAGE-GI-R,3180551,3281850
NC_007651.1,SAGE-GI-R,3287951,3303850
NC_007651.1,SAGE-GI-R,3319251,3345650
NC_007651.1,SAGE-GI-R,3383351,3432550
NC_007651.1,SAGE-GI-R,3457651,3465850
NC_007651.1,SAGE-GI-R,3481651,3606550
NC_007651.1,SAGE-GI-R,3623951,3703050
NC_007651.1,SAGE-GI-R,3717051,3739850
NC_007651.1,SAGE-GI-R,3765651,3792150
NC_007651.1,NT-v2-only,76001,147000
NC_007651.1,NT-v2-only,1616001,1682000
NC_007651.1,NT-v2-only,2638001,2706000
NC_007651.1,NT-v2-only,2890001,2944000
NC_007651.1,NT-v2-only,3075001,3158000
NC_007651.1,NT-v2-only,3242001,3264000
NC_007651.1,NT-v2-only,3384001,3404000
NC_007651.1,NT-v2-only,3491001,3530000
NC_007651.1,NT-v2-only,3565001,3591000
NC_007651.1,NT-v2-only,3641001,3697000
NC_007651.1,SAGE-GI(NT),76001,147000
NC_007651.1,SAGE-GI(NT),1219001,1234000
NC_007651.1,SAGE-GI(NT),1632001,1682000
NC_007651.1,SAGE-GI(NT),2638001,2706000
NC_007651.1,SAGE-GI(NT),2722001,2773000
NC_007651.1,SAGE-GI(NT),2913001,2944000
NC_007651.1,SAGE-GI(NT),3074001,3158000
NC_007651.1,SAGE-GI(NT),3491001,3530000
NC_007651.1,SAGE-GI(NT),3565001,3591000
NC_007651.1,SAGE-GI(NT),3647001,3697000
NC_007651.1,SAGE-GI(NT),3768001,3798000
NC_007761.1,Comp-only,678401,701000
NC_007761.1,Comp-only,780401,815800
NC_007761.1,Comp-only,1095801,1160700
NC_007761.1,Comp-only,1396601,1440600
NC_007761.1,Comp-only,1743101,1776900
NC_007761.1,Comp-only,2046601,2106900
NC_007761.1,Comp-only,2719901,2758500
NC_007761.1,Comp-only,3360801,3401600
NC_007761.1,Comp-only,3555901,3585100
NC_007761.1,Comp-only,3943801,3974600
NC_007761.1,Comp-only+center,683351,705950
NC_007761.1,Comp-only+center,785351,820750
NC_007761.1,Comp-only+center,1100751,1165650
NC_007761.1,Comp-only+center,1401551,1445550
NC_007761.1,Comp-only+center,1748051,1781850
NC_007761.1,Comp-only+center,2051551,2111850
NC_007761.1,Comp-only+center,2724851,2763450
NC_007761.1,Comp-only+center,3365751,3406550
NC_007761.1,Comp-only+center,3560851,3590050
NC_007761.1,Comp-only+center,3948751,3979550
NC_007761.1,DNABERT-2-only,684001,718000
NC_007761.1,DNABERT-2-only,760001,811000
NC_007761.1,DNABERT-2-only,1048001,1172000
NC_007761.1,DNABERT-2-only,1406001,1447000
NC_007761.1,DNABERT-2-only,1749001,1777000
NC_007761.1,DNABERT-2-only,2047001,2132000
NC_007761.1,DNABERT-2-only,2721001,2770000
NC_007761.1,DNABERT-2-only,3060251,3071150
NC_007761.1,DNABERT-2-only,3318001,3339000
NC_007761.1,DNABERT-2-only,3363001,3401000
NC_007761.1,DNABERT-2-only,3951001,3975000
NC_007761.1,DNABERT-S-only,786001,827000
NC_007761.1,DNABERT-S-only,1031001,1187000
NC_007761.1,DNABERT-S-only,1407001,1446000
NC_007761.1,DNABERT-S-only,1749001,1781000
NC_007761.1,DNABERT-S-only,2049001,2116000
NC_007761.1,DNABERT-S-only,2686001,2739000
NC_007761.1,DNABERT-S-only,3045001,3068000
NC_007761.1,DNABERT-S-only,3379001,3409000
NC_007761.1,DNABERT-S-only,3952001,3975000
NC_007761.1,SAGE-GI,687001,702000
NC_007761.1,SAGE-GI,786001,827000
NC_007761.1,SAGE-GI,1031001,1187000
NC_007761.1,SAGE-GI,1407001,1446000
NC_007761.1,SAGE-GI,1749001,1805000
NC_007761.1,SAGE-GI,2049001,2116000
NC_007761.1,SAGE-GI,2698001,2764000
NC_007761.1,SAGE-GI,3045001,3068000
NC_007761.1,SAGE-GI,3349001,3409000
NC_007761.1,SAGE-GI,3952001,3975000
NC_007761.1,SAGE-GI(D2),684001,718000
NC_007761.1,SAGE-GI(D2),760001,811000
NC_007761.1,SAGE-GI(D2),1048001,1076000
NC_007761.1,SAGE-GI(D2),1103001,1172000
NC_007761.1,SAGE-GI(D2),1382001,1447000
NC_007761.1,SAGE-GI(D2),1749001,1777000
NC_007761.1,SAGE-GI(D2),2047001,2132000
NC_007761.1,SAGE-GI(D2),2743001,2770000
NC_007761.1,SAGE-GI(D2),3339001,3401000
NC_007761.1,SAGE-GI(D2),3951001,3975000
NC_007761.1,SAGE-GI/detrend=250kb,1001,70000
NC_007761.1,SAGE-GI/detrend=250kb,786001,827000
NC_007761.1,SAGE-GI/detrend=250kb,1031001,1187000
NC_007761.1,SAGE-GI/detrend=250kb,1414001,1446000
NC_007761.1,SAGE-GI/detrend=250kb,1749001,1781000
NC_007761.1,SAGE-GI/detrend=250kb,2049001,2116000
NC_007761.1,SAGE-GI/detrend=250kb,2714001,2748000
NC_007761.1,SAGE-GI/detrend=250kb,3381001,3409000
NC_007761.1,SAGE-GI/detrend=250kb,3574551,3586050
NC_007761.1,SAGE-GI/detrend=250kb,3952001,3975000
NC_007761.1,SAGE-GI/detrend=250kb,4306001,4380000
NC_007761.1,SAGE-GI/no-refine,683051,705650
NC_007761.1,SAGE-GI/no-refine,785351,826550
NC_007761.1,SAGE-GI/no-refine,1047951,1173050
NC_007761.1,SAGE-GI/no-refine,1399951,1446050
NC_007761.1,SAGE-GI/no-refine,1748851,1794650
NC_007761.1,SAGE-GI/no-refine,2047751,2117250
NC_007761.1,SAGE-GI/no-refine,2710051,2765450
NC_007761.1,SAGE-GI/no-refine,3046651,3067250
NC_007761.1,SAGE-GI/no-refine,3348351,3406250
NC_007761.1,SAGE-GI/no-refine,3560851,3591850
NC_007761.1,SAGE-GI/no-refine,3949751,3979050
NC_007761.1,SAGE-GI/start-assign,687001,716000
NC_007761.1,SAGE-GI/start-assign,786001,827000
NC_007761.1,SAGE-GI/start-assign,1031001,1161000
NC_007761.1,SAGE-GI/start-assign,1397001,1446000
NC_007761.1,SAGE-GI/start-assign,1749001,1781000
NC_007761.1,SAGE-GI/start-assign,2049001,2116000
NC_007761.1,SAGE-GI/start-assign,2698001,2748000
NC_007761.1,SAGE-GI/start-assign,3045001,3068000
NC_007761.1,SAGE-GI/start-assign,3349001,3409000
NC_007761.1,SAGE-GI/start-assign,3543001,3580000
NC_007761.1,SAGE-GI/start-assign,3952001,3975000
NC_007761.1,SAGE-GI/d=4,685001,699000
NC_007761.1,SAGE-GI/d=4,788001,828000
NC_007761.1,SAGE-GI/d=4,1047001,1073000
NC_007761.1,SAGE-GI/d=4,1100001,1155000
NC_007761.1,SAGE-GI/d=4,1413001,1442000
NC_007761.1,SAGE-GI/d=4,1731001,1794000
NC_007761.1,SAGE-GI/d=4,2049001,2110000
NC_007761.1,SAGE-GI/d=4,2734001,2748000
NC_007761.1,SAGE-GI/d=4,3060351,3075450
NC_007761.1,SAGE-GI/d=4,3348001,3421000
NC_007761.1,SAGE-GI/d=4,3931001,3975000
NC_007761.1,SAGE-GI/d=8,792001,827000
NC_007761.1,SAGE-GI/d=8,1060001,1084000
NC_007761.1,SAGE-GI/d=8,1112001,1157000
NC_007761.1,SAGE-GI/d=8,1413001,1446000
NC_007761.1,SAGE-GI/d=8,1745001,1784000
NC_007761.1,SAGE-GI/d=8,2051001,2122000
NC_007761.1,SAGE-GI/d=8,3045001,3089000
NC_007761.1,SAGE-GI/d=8,3349001,3405000
NC_007761.1,SAGE-GI/d=8,3573001,3608000
NC_007761.1,SAGE-GI/d=8,3951001,3976000
NC_007761.1,SAGE-GI/d=16,684001,703000
NC_007761.1,SAGE-GI/d=16,785001,827000
NC_007761.1,SAGE-GI/d=16,1061001,1071000
NC_007761.1,SAGE-GI/d=16,1104001,1187000
NC_007761.1,SAGE-GI/d=16,1407001,1446000
NC_007761.1,SAGE-GI/d=16,1745001,1805000
NC_007761.1,SAGE-GI/d=16,2049001,2117000
NC_007761.1,SAGE-GI/d=16,2713001,2749000
NC_007761.1,SAGE-GI/d=16,3049001,3068000
NC_007761.1,SAGE-GI/d=16,3349001,3409000
NC_007761.1,SAGE-GI/d=16,3950001,3976000
NC_007761.1,SAGE-GI/d=32,687001,703000
NC_007761.1,SAGE-GI/d=32,786001,830000
NC_007761.1,SAGE-GI/d=32,1041001,1187000
