accession,method,true_start,true_end,matched,start_err,end_err,mean_err,signed_start_err,signed_end_err,jaccard
NC_008060.1,SAGE-GI/d=4,1729553,1739258,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=8,316790,325160,True,6790.0,6839.0,6814.5,-6790.0,6839.0,0.3805
NC_008060.1,SAGE-GI/d=8,1429644,1461776,True,14356.0,31223.0,22789.5,14356.0,31223.0,0.2805890523391628
NC_008060.1,SAGE-GI/d=8,1491645,1509547,True,47645.0,16548.0,32096.5,-47645.0,-16548.0,0.020671874046500276
NC_008060.1,SAGE-GI/d=8,1521248,1529418,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=8,1550122,1571960,True,1122.0,961.0,1041.5,-1122.0,-961.0,0.9092809546622533
NC_008060.1,SAGE-GI/d=8,1586747,1606892,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=8,1612409,1648735,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=8,1672259,1684138,True,259.0,18861.0,9560.0,-259.0,18861.0,0.3832258064516129
NC_008060.1,SAGE-GI/d=8,1684757,1724820,True,12757.0,21821.0,17289.0,-12757.0,-21821.0,0.34537399897767934
NC_008060.1,SAGE-GI/d=8,1729553,1739258,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=16,316790,325160,True,2790.0,6839.0,4814.5,-2790.0,6839.0,0.46505555555555556
NC_008060.1,SAGE-GI/d=16,1429644,1461776,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=16,1491645,1509547,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=16,1521248,1529418,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=16,1550122,1571960,True,878.0,39.0,458.5,878.0,39.0,0.9580857482402413
NC_008060.1,SAGE-GI/d=16,1586747,1606892,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=16,1612409,1648735,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=16,1672259,1684138,True,741.0,20861.0,10801.0,741.0,20861.0,0.34021563177667147
NC_008060.1,SAGE-GI/d=16,1684757,1724820,True,11757.0,19821.0,15789.0,-11757.0,-19821.0,0.39063314100461205
NC_008060.1,SAGE-GI/d=16,1729553,1739258,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=32,316790,325160,True,5790.0,7839.0,6814.5,-5790.0,7839.0,0.3805
NC_008060.1,SAGE-GI/d=32,1429644,1461776,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=32,1491645,1509547,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=32,1521248,1529418,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=32,1550122,1571960,True,122.0,961.0,541.5,-122.0,-961.0,0.9506853057693183
NC_008060.1,SAGE-GI/d=32,1586747,1606892,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=32,1612409,1648735,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=32,1672259,1684138,True,259.0,19861.0,10060.0,-259.0,19861.0,0.37125
NC_008060.1,SAGE-GI/d=32,1684757,1724820,True,12757.0,20821.0,16789.0,-12757.0,-20821.0,0.3643058631983491
NC_008060.1,SAGE-GI/d=32,1729553,1739258,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=48,316790,325160,True,5790.0,7839.0,6814.5,-5790.0,7839.0,0.3805
NC_008060.1,SAGE-GI/d=48,1429644,1461776,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=48,1491645,1509547,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=48,1521248,1529418,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=48,1550122,1571960,True,878.0,961.0,919.5,878.0,-961.0,0.9157928476578598
NC_008060.1,SAGE-GI/d=48,1586747,1606892,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=48,1612409,1648735,False,,,,,,0.0
NC_008060.1,SAGE-GI/d=48,1672259,1684138,True,1259.0,18861.0,10060.0,-1259.0,18861.0,0.37125
NC_008060.1,SAGE-GI/d=48,1684757,1724820,True,13757.0,21821.0,17789.0,-13757.0,-21821.0,0.33895691272923206
NC_008060.1,SAGE-GI/d=48,1729553,1739258,False,,,,,,0.0
NC_008060.1,SAGE-GI-P,316790,325160,True,4790.0,5839.0,5314.5,-4790.0,5839.0,0.44057894736842107
NC_008060.1,SAGE-GI-P,1429644,1461776,False,,,,,,0.0
NC_008060.1,SAGE-GI-P,1491645,1509547,False,,,,,,0.0
NC_008060.1,SAGE-GI-P,1521248,1529418,False,,,,,,0.0
NC_008060.1,SAGE-GI-P,1550122,1571960,True,1122.0,39.0,580.5,-1122.0,39.0,0.9495217391304348
NC_008060.1,SAGE-GI-P,1586747,1606892,False,,,,,,0.0
NC_008060.1,SAGE-GI-P,1612409,1648735,False,,,,,,0.0
NC_008060.1,SAGE-GI-P,1672259,1684138,False,,,,,,0.0
NC_008060.1,SAGE-GI-P,1684757,1724820,False,,,,,,0.0
NC_008060.1,SAGE-GI-P,1729553,1739258,False,,,,,,0.0
NC_008060.1,SAGE-GI-F,316790,325160,True,4790.0,18839.0,11814.5,-4790.0,18839.0,0.26159375
NC_008060.1,SAGE-GI-F,1429644,1461776,False,,,,,,0.0
NC_008060.1,SAGE-GI-F,1491645,1509547,False,,,,,,0.0
NC_008060.1,SAGE-GI-F,1521248,1529418,False,,,,,,0.0
NC_008060.1,SAGE-GI-F,1550122,1571960,True,1122.0,39.0,580.5,-1122.0,39.0,0.9495217391304348
NC_008060.1,SAGE-GI-F,1586747,1606892,False,,,,,,0.0
NC_008060.1,SAGE-GI-F,1612409,1648735,False,,,,,,0.0
NC_008060.1,SAGE-GI-F,1672259,1684138,True,259.0,19861.0,10060.0,-259.0,19861.0,0.37125
NC_008060.1,SAGE-GI-F,1684757,1724820,True,12757.0,20821.0,16789.0,-12757.0,-20821.0,0.3643058631983491
NC_008060.1,SAGE-GI-F,1729553,1739258,False,,,,,,0.0
NC_008060.1,SAGE-GI-R,316790,325160,True,8740.0,36789.0,22764.5,-8740.0,36789.0,0.1553061224489796
NC_008060.1,SAGE-GI-R,1429644,1461776,True,2906.0,16173.0,9539.5,2906.0,16173.0,0.6050387115472198
NC_008060.1,SAGE-GI-R,1491645,1509547,False,,,,,,0.0
NC_008060.1,SAGE-GI-R,1521248,1529418,True,198.0,631.0,414.5,-198.0,631.0,0.9078888888888889
NC_008060.1,SAGE-GI-R,1550122,1571960,True,3672.0,15889.0,9780.5,-3672.0,15889.0,0.527512077294686
NC_008060.1,SAGE-GI-R,1586747,1606892,True,40297.0,19043.0,29670.0,-40297.0,-19043.0,0.01824859785252221
NC_008060.1,SAGE-GI-R,1612409,1648735,False,,,,,,0.0
NC_008060.1,SAGE-GI-R,1672259,1684138,True,6309.0,25611.0,15960.0,-6309.0,25611.0,0.27123287671232876
NC_008060.1,SAGE-GI-R,1684757,1724820,True,18807.0,15071.0,16939.0,-18807.0,-15071.0,0.4245383975132068
NC_008060.1,SAGE-GI-R,1729553,1739258,True,3297.0,27191.0,15244.0,3297.0,27191.0,0.17369975878797733
NC_008060.1,NT-v2-only,316790,325160,True,1210.0,31839.0,16524.5,1210.0,31839.0,0.17809002735637902
NC_008060.1,NT-v2-only,1429644,1461776,False,,,,,,0.0
NC_008060.1,NT-v2-only,1491645,1509547,False,,,,,,0.0
NC_008060.1,NT-v2-only,1521248,1529418,False,,,,,,0.0
NC_008060.1,NT-v2-only,1550122,1571960,False,,,,,,0.0
NC_008060.1,NT-v2-only,1586747,1606892,False,,,,,,0.0
NC_008060.1,NT-v2-only,1612409,1648735,False,,,,,,0.0
NC_008060.1,NT-v2-only,1672259,1684138,False,,,,,,0.0
NC_008060.1,NT-v2-only,1684757,1724820,False,,,,,,0.0
NC_008060.1,NT-v2-only,1729553,1739258,False,,,,,,0.0
NC_008060.1,SAGE-GI(NT),316790,325160,True,1210.0,46839.0,24024.5,1210.0,46839.0,0.1297047636297772
NC_008060.1,SAGE-GI(NT),1429644,1461776,True,28356.0,30223.0,29289.5,28356.0,30223.0,0.06057155686702162
NC_008060.1,SAGE-GI(NT),1491645,1509547,True,33645.0,17548.0,25596.5,-33645.0,-17548.0,0.006886785132303872
NC_008060.1,SAGE-GI(NT),1521248,1529418,False,,,,,,0.0
NC_008060.1,SAGE-GI(NT),1550122,1571960,True,4122.0,1961.0,3041.5,-4122.0,-1961.0,0.7656869920265013
NC_008060.1,SAGE-GI(NT),1586747,1606892,False,,,,,,0.0
NC_008060.1,SAGE-GI(NT),1612409,1648735,False,,,,,,0.0
NC_008060.1,SAGE-GI(NT),1672259,1684138,False,,,,,,0.0
NC_008060.1,SAGE-GI(NT),1684757,1724820,False,,,,,,0.0
NC_008060.1,SAGE-GI(NT),1729553,1739258,False,,,,,,0.0
NC_008253.1,Comp-only,1947502,1963488,True,11702.0,166211.0,88956.5,-11702.0,166211.0,0.08244971634863332
NC_008253.1,Comp-only,3129481,3140898,True,6181.0,51001.0,28591.0,-6181.0,51001.0,0.16644314868804666
NC_008253.1,Comp-only,3954644,3973937,True,13744.0,49462.0,31603.0,-13744.0,49462.0,0.23386666666666667
NC_008253.1,Comp-only,3975679,3990566,True,34779.0,32833.0,33806.0,-34779.0,32833.0,0.18046060606060607
NC_008253.1,Comp-only,3991067,4001864,True,50167.0,21535.0,35851.0,-50167.0,21535.0,0.1308848484848485
NC_008253.1,Comp-only,4007739,4015903,True,66839.0,7496.0,37167.5,-66839.0,7496.0,0.09896969696969697
NC_008253.1,Comp-only,4759316,4770212,True,26816.0,75787.0,51301.5,-26816.0,75787.0,0.09600881057268723
NC_008253.1,Comp-only+center,1947502,1963488,True,6752.0,171161.0,88956.5,-6752.0,171161.0,0.08244971634863332
NC_008253.1,Comp-only+center,3129481,3140898,True,1231.0,55951.0,28591.0,-1231.0,55951.0,0.16644314868804666
NC_008253.1,Comp-only+center,3954644,3973937,True,8794.0,54412.0,31603.0,-8794.0,54412.0,0.23386666666666667
NC_008253.1,Comp-only+center,3975679,3990566,True,29829.0,37783.0,33806.0,-29829.0,37783.0,0.18046060606060607
NC_008253.1,Comp-only+center,3991067,4001864,True,45217.0,26485.0,35851.0,-45217.0,26485.0,0.1308848484848485
NC_008253.1,Comp-only+center,4007739,4015903,True,61889.0,12446.0,37167.5,-61889.0,12446.0,0.09896969696969697
NC_008253.1,Comp-only+center,4759316,4770212,True,21866.0,80737.0,51301.5,-21866.0,80737.0,0.09600881057268723
NC_008253.1,DNABERT-2-only,1947502,1963488,True,498.0,173511.0,87004.5,498.0,173511.0,0.08173701041699649
NC_008253.1,DNABERT-2-only,3129481,3140898,True,481.0,56101.0,28291.0,-481.0,56101.0,0.16791176470588234
NC_008253.1,DNABERT-2-only,3954644,3973937,True,4644.0,50062.0,27353.0,-4644.0,50062.0,0.26072972972972974
NC_008253.1,DNABERT-2-only,3975679,3990566,True,25679.0,33433.0,29556.0,-25679.0,33433.0,0.20118918918918918
NC_008253.1,DNABERT-2-only,3991067,4001864,True,41067.0,22135.0,31601.0,-41067.0,22135.0,0.14591891891891892
NC_008253.1,DNABERT-2-only,4007739,4015903,True,57739.0,8096.0,32917.5,-57739.0,8096.0,0.11033783783783783
NC_008253.1,DNABERT-2-only,4759316,4770212,True,16316.0,86787.0,51551.5,-16316.0,86787.0,0.09558771929824561
NC_008253.1,DNABERT-S-only,1947502,1963488,True,1502.0,176511.0,89006.5,-1502.0,176511.0,0.08240721649484536
NC_008253.1,DNABERT-S-only,3129481,3140898,True,1481.0,56101.0,28791.0,-1481.0,56101.0,0.1654782608695652
NC_008253.1,DNABERT-S-only,3954644,3973937,True,7644.0,48062.0,27853.0,-7644.0,48062.0,0.25725333333333333
NC_008253.1,DNABERT-S-only,3975679,3990566,True,28679.0,31433.0,30056.0,-28679.0,31433.0,0.19850666666666666
NC_008253.1,DNABERT-S-only,3991067,4001864,True,44067.0,20135.0,32101.0,-44067.0,20135.0,0.14397333333333334
NC_008253.1,DNABERT-S-only,4007739,4015903,True,60739.0,6096.0,33417.5,-60739.0,6096.0,0.10886666666666667
NC_008253.1,DNABERT-S-only,4759316,4770212,True,23316.0,77787.0,50551.5,-23316.0,77787.0,0.09729464285714286
NC_008253.1,SAGE-GI,1947502,1963488,True,1502.0,177511.0,89506.5,-1502.0,177511.0,0.08198461538461538
NC_008253.1,SAGE-GI,3129481,3140898,True,1481.0,57101.0,29291.0,-1481.0,57101.0,0.1631142857142857
NC_008253.1,SAGE-GI,3954644,3973937,True,7644.0,48062.0,27853.0,-7644.0,48062.0,0.25725333333333333
NC_008253.1,SAGE-GI,3975679,3990566,True,28679.0,31433.0,30056.0,-28679.0,31433.0,0.19850666666666666
NC_008253.1,SAGE-GI,3991067,4001864,True,44067.0,20135.0,32101.0,-44067.0,20135.0,0.14397333333333334
NC_008253.1,SAGE-GI,4007739,4015903,True,60739.0,6096.0,33417.5,-60739.0,6096.0,0.10886666666666667
NC_008253.1,SAGE-GI,4759316,4770212,True,23316.0,77787.0,50551.5,-23316.0,77787.0,0.09729464285714286
NC_008253.1,SAGE-GI(D2),1947502,1963488,True,1498.0,173511.0,87504.5,1498.0,173511.0,0.0764599098671226
NC_008253.1,SAGE-GI(D2),3129481,3140898,True,481.0,56101.0,28291.0,-481.0,56101.0,0.16791176470588234
NC_008253.1,SAGE-GI(D2),3954644,3973937,True,3356.0,50062.0,26709.0,3356.0,50062.0,0.2297998731184036
NC_008253.1,SAGE-GI(D2),3975679,3990566,True,17679.0,33433.0,25556.0,-17679.0,33433.0,0.22557575757575757
NC_008253.1,SAGE-GI(D2),3991067,4001864,True,33067.0,22135.0,27601.0,-33067.0,22135.0,0.16360606060606062
NC_008253.1,SAGE-GI(D2),4007739,4015903,True,49739.0,8096.0,28917.5,-49739.0,8096.0,0.12371212121212122
NC_008253.1,SAGE-GI(D2),4759316,4770212,True,16316.0,86787.0,51551.5,-16316.0,86787.0,0.09558771929824561
NC_008253.1,SAGE-GI/detrend=250kb,1947502,1963488,True,1502.0,177511.0,89506.5,-1502.0,177511.0,0.08198461538461538
NC_008253.1,SAGE-GI/detrend=250kb,3129481,3140898,True,9481.0,57101.0,33291.0,-9481.0,57101.0,0.1463846153846154
NC_008253.1,SAGE-GI/detrend=250kb,3954644,3973937,True,7644.0,69062.0,38353.0,-7644.0,69062.0,0.20097916666666665
NC_008253.1,SAGE-GI/detrend=250kb,3975679,3990566,True,28679.0,52433.0,40556.0,-28679.0,52433.0,0.15508333333333332
NC_008253.1,SAGE-GI/detrend=250kb,3991067,4001864,True,44067.0,41135.0,42601.0,-44067.0,41135.0,0.11247916666666667
NC_008253.1,SAGE-GI/detrend=250kb,4007739,4015903,True,60739.0,27096.0,43917.5,-60739.0,27096.0,0.08505208333333333
NC_008253.1,SAGE-GI/detrend=250kb,4759316,4770212,True,40316.0,17787.0,29051.5,-40316.0,17787.0,0.15792753623188405
NC_008253.1,SAGE-GI/no-refine,1947502,1963488,True,5452.0,171361.0,88406.5,-5452.0,171361.0,0.0829201244813278
NC_008253.1,SAGE-GI/no-refine,3129481,3140898,True,2631.0,54851.0,28741.0,-2631.0,54851.0,0.16571843251088533
NC_008253.1,SAGE-GI/no-refine,3954644,3973937,True,8294.0,51912.0,30103.0,-8294.0,51912.0,0.24269182389937108
NC_008253.1,SAGE-GI/no-refine,3975679,3990566,True,29329.0,35283.0,32306.0,-29329.0,35283.0,0.18727044025157233
NC_008253.1,SAGE-GI/no-refine,3991067,4001864,True,44717.0,23985.0,34351.0,-44717.0,23985.0,0.13582389937106917
NC_008253.1,SAGE-GI/no-refine,4007739,4015903,True,61389.0,9946.0,35667.5,-61389.0,9946.0,0.10270440251572327
NC_008253.1,SAGE-GI/no-refine,4759316,4770212,True,22466.0,79837.0,51151.5,-22466.0,79837.0,0.09626325088339223
NC_008253.1,SAGE-GI/start-assign,1947502,1963488,True,1502.0,177511.0,89506.5,-1502.0,177511.0,0.08198461538461538
NC_008253.1,SAGE-GI/start-assign,3129481,3140898,True,1481.0,57101.0,29291.0,-1481.0,57101.0,0.1631142857142857
NC_008253.1,SAGE-GI/start-assign,3954644,3973937,True,7644.0,47062.0,27353.0,-7644.0,47062.0,0.26072972972972974
NC_008253.1,SAGE-GI/start-assign,3975679,3990566,True,28679.0,30433.0,29556.0,-28679.0,30433.0,0.20118918918918918
NC_008253.1,SAGE-GI/start-assign,3991067,4001864,True,44067.0,19135.0,31601.0,-44067.0,19135.0,0.14591891891891892
NC_008253.1,SAGE-GI/start-assign,4007739,4015903,True,60739.0,5096.0,32917.5,-60739.0,5096.0,0.11033783783783783
NC_008253.1,SAGE-GI/start-assign,4759316,4770212,True,16316.0,77787.0,47051.5,-16316.0,77787.0,0.10378095238095238
NC_008253.1,SAGE-GI/d=4,1947502,1963488,True,502.0,170511.0,85506.5,-502.0,170511.0,0.08549197860962567
NC_008253.1,SAGE-GI/d=4,3129481,3140898,False,,,,,,0.0
NC_008253.1,SAGE-GI/d=4,3954644,3973937,True,7644.0,48062.0,27853.0,-7644.0,48062.0,0.25725333333333333
NC_008253.1,SAGE-GI/d=4,3975679,3990566,True,28679.0,31433.0,30056.0,-28679.0,31433.0,0.19850666666666666
NC_008253.1,SAGE-GI/d=4,3991067,4001864,True,44067.0,20135.0,32101.0,-44067.0,20135.0,0.14397333333333334
NC_008253.1,SAGE-GI/d=4,4007739,4015903,True,60739.0,6096.0,33417.5,-60739.0,6096.0,0.10886666666666667
NC_008253.1,SAGE-GI/d=4,4759316,4770212,True,12316.0,78787.0,45551.5,-12316.0,78787.0,0.10683333333333334
NC_008253.1,SAGE-GI/d=8,1947502,1963488,True,502.0,187511.0,94006.5,-502.0,187511.0,0.07836764705882353
NC_008253.1,SAGE-GI/d=8,3129481,3140898,True,519.0,57101.0,28810.0,519.0,57101.0,0.15906536872984137
NC_008253.1,SAGE-GI/d=8,3954644,3973937,True,7644.0,51062.0,29353.0,-7644.0,51062.0,0.24735897435897436
NC_008253.1,SAGE-GI/d=8,3975679,3990566,True,28679.0,34433.0,31556.0,-28679.0,34433.0,0.19087179487179487
NC_008253.1,SAGE-GI/d=8,3991067,4001864,True,44067.0,23135.0,33601.0,-44067.0,23135.0,0.13843589743589743
NC_008253.1,SAGE-GI/d=8,4007739,4015903,True,60739.0,9096.0,34917.5,-60739.0,9096.0,0.10467948717948718
NC_008253.1,SAGE-GI/d=8,4759316,4770212,True,22316.0,77787.0,50051.5,-22316.0,77787.0,0.09817117117117118
NC_008253.1,SAGE-GI/d=16,1947502,1963488,True,502.0,177511.0,89006.5,-502.0,177511.0,0.08240721649484536
NC_008253.1,SAGE-GI/d=16,3129481,3140898,True,1481.0,57101.0,29291.0,-1481.0,57101.0,0.1631142857142857
NC_008253.1,SAGE-GI/d=16,3954644,3973937,True,6644.0,53062.0,29853.0,-6644.0,53062.0,0.24422784810126583
NC_008253.1,SAGE-GI/d=16,3975679,3990566,True,27679.0,36433.0,32056.0,-27679.0,36433.0,0.18845569620253164
NC_008253.1,SAGE-GI/d=16,3991067,4001864,True,43067.0,25135.0,34101.0,-43067.0,25135.0,0.13668354430379748
NC_008253.1,SAGE-GI/d=16,4007739,4015903,True,59739.0,11096.0,35417.5,-59739.0,11096.0,0.10335443037974684
NC_008253.1,SAGE-GI/d=16,4759316,4770212,True,30316.0,78787.0,54551.5,-30316.0,78787.0,0.09080833333333334
NC_008253.1,SAGE-GI/d=32,1947502,1963488,True,1502.0,177511.0,89506.5,-1502.0,177511.0,0.08198461538461538
NC_008253.1,SAGE-GI/d=32,3129481,3140898,True,13481.0,56101.0,34791.0,-13481.0,56101.0,0.14096296296296296
NC_008253.1,SAGE-GI/d=32,3954644,3973937,True,7644.0,53062.0,30353.0,-7644.0,53062.0,0.241175
NC_008253.1,SAGE-GI/d=32,3975679,3990566,True,28679.0,36433.0,32556.0,-28679.0,36433.0,0.1861
NC_008253.1,SAGE-GI/d=32,3991067,4001864,True,44067.0,25135.0,34601.0,-44067.0,25135.0,0.134975
NC_008253.1,SAGE-GI/d=32,4007739,4015903,True,60739.0,11096.0,35917.5,-60739.0,11096.0,0.1020625
NC_008253.1,SAGE-GI/d=32,4759316,4770212,True,17316.0,77787.0,47551.5,-17316.0,77787.0,0.10280188679245283
NC_008253.1,SAGE-GI/d=48,1947502,1963488,True,1502.0,176511.0,89006.5,-1502.0,176511.0,0.08240721649484536
NC_008253.1,SAGE-GI/d=48,3129481,3140898,True,481.0,56101.0,28291.0,-481.0,56101.0,0.16791176470588234
NC_008253.1,SAGE-GI/d=48,3954644,3973937,True,7644.0,46062.0,26853.0,-7644.0,46062.0,0.2643013698630137
NC_008253.1,SAGE-GI/d=48,3975679,3990566,True,28679.0,29433.0,29056.0,-28679.0,29433.0,0.20394520547945205
NC_008253.1,SAGE-GI/d=48,3991067,4001864,True,44067.0,18135.0,31101.0,-44067.0,18135.0,0.14791780821917808
NC_008253.1,SAGE-GI/d=48,4007739,4015903,True,60739.0,4096.0,32417.5,-60739.0,4096.0,0.11184931506849315
NC_008253.1,SAGE-GI/d=48,4759316,4770212,True,24316.0,77787.0,51051.5,-24316.0,77787.0,0.09643362831858407
NC_008253.1,SAGE-GI-P,1947502,1963488,True,1502.0,45511.0,23506.5,-1502.0,45511.0,0.25376190476190474
NC_008253.1,SAGE-GI-P,3129481,3140898,False,,,,,,0.0
NC_008253.1,SAGE-GI-P,3954644,3973937,True,7644.0,47062.0,27353.0,-7644.0,47062.0,0.26072972972972974
NC_008253.1,SAGE-GI-P,3975679,3990566,True,28679.0,30433.0,29556.0,-28679.0,30433.0,0.20118918918918918
NC_008253.1,SAGE-GI-P,3991067,4001864,True,44067.0,19135.0,31601.0,-44067.0,19135.0,0.14591891891891892
NC_008253.1,SAGE-GI-P,4007739,4015903,True,60739.0,5096.0,32917.5,-60739.0,5096.0,0.11033783783783783
NC_008253.1,SAGE-GI-P,4759316,4770212,True,23316.0,36787.0,30051.5,-23316.0,36787.0,0.15347887323943663
NC_008253.1,SAGE-GI-F,1947502,1963488,True,1502.0,177511.0,89506.5,-1502.0,177511.0,0.08198461538461538
NC_008253.1,SAGE-GI-F,3129481,3140898,True,1481.0,57101.0,29291.0,-1481.0,57101.0,0.1631142857142857
NC_008253.1,SAGE-GI-F,3954644,3973937,True,7644.0,48062.0,27853.0,-7644.0,48062.0,0.25725333333333333
NC_008253.1,SAGE-GI-F,3975679,3990566,True,28679.0,31433.0,30056.0,-28679.0,31433.0,0.19850666666666666
NC_008253.1,SAGE-GI-F,3991067,4001864,True,44067.0,20135.0,32101.0,-44067.0,20135.0,0.14397333333333334
NC_008253.1,SAGE-GI-F,4007739,4015903,True,60739.0,6096.0,33417.5,-60739.0,6096.0,0.10886666666666667
NC_008253.1,SAGE-GI-F,4759316,4770212,True,23316.0,77787.0,50551.5,-23316.0,77787.0,0.09729464285714286
NC_008253.1,SAGE-GI-R,1947502,1963488,True,8252.0,157561.0,82906.5,-8252.0,157561.0,0.08793729372937294
NC_008253.1,SAGE-GI-R,3129481,3140898,True,4831.0,66751.0,35791.0,-4831.0,66751.0,0.13756626506024097
NC_008253.1,SAGE-GI-R,3954644,3973937,True,11694.0,62212.0,36953.0,-11694.0,62212.0,0.20701716738197426
NC_008253.1,SAGE-GI-R,3975679,3990566,True,32729.0,45583.0,39156.0,-32729.0,45583.0,0.15974248927038626
NC_008253.1,SAGE-GI-R,3991067,4001864,True,48117.0,34285.0,41201.0,-48117.0,34285.0,0.11585836909871244
NC_008253.1,SAGE-GI-R,4007739,4015903,True,64789.0,20246.0,42517.5,-64789.0,20246.0,0.08760729613733906
NC_008253.1,SAGE-GI-R,4759316,4770212,True,26066.0,84137.0,55101.5,-26066.0,84137.0,0.08998348472336912
NC_008253.1,NT-v2-only,1947502,1963488,True,498.0,168511.0,84504.5,498.0,168511.0,0.08395212956238007
NC_008253.1,NT-v2-only,3129481,3140898,True,2519.0,54101.0,28310.0,2519.0,54101.0,0.13582319632473022
NC_008253.1,NT-v2-only,3954644,3973937,True,5356.0,43062.0,24209.0,5356.0,43062.0,0.22352299698505357
NC_008253.1,NT-v2-only,3975679,3990566,True,15679.0,26433.0,21056.0,-15679.0,26433.0,0.26119298245614037
NC_008253.1,NT-v2-only,3991067,4001864,True,31067.0,15135.0,23101.0,-31067.0,15135.0,0.18943859649122807
NC_008253.1,NT-v2-only,4007739,4015903,True,47739.0,1096.0,24417.5,-47739.0,1096.0,0.14324561403508773
NC_008253.1,NT-v2-only,4759316,4770212,True,13316.0,88787.0,51051.5,-13316.0,88787.0,0.09643362831858407
NC_008253.1,SAGE-GI(NT),1947502,1963488,True,498.0,187511.0,94004.5,498.0,187511.0,0.0761137701599033
NC_008253.1,SAGE-GI(NT),3129481,3140898,True,11481.0,54101.0,32791.0,-11481.0,54101.0,0.1482857142857143
NC_008253.1,SAGE-GI(NT),3954644,3973937,True,5356.0,43062.0,24209.0,5356.0,43062.0,0.22352299698505357
NC_008253.1,SAGE-GI(NT),3975679,3990566,True,15679.0,26433.0,21056.0,-15679.0,26433.0,0.26119298245614037
NC_008253.1,SAGE-GI(NT),3991067,4001864,True,31067.0,15135.0,23101.0,-31067.0,15135.0,0.18943859649122807
NC_008253.1,SAGE-GI(NT),4007739,4015903,True,47739.0,1096.0,24417.5,-47739.0,1096.0,0.14324561403508773
NC_008253.1,SAGE-GI(NT),4759316,4770212,True,13316.0,88787.0,51051.5,-13316.0,88787.0,0.09643362831858407
NC_008258.1,Comp-only,238332,249716,True,24932.0,42083.0,33507.5,-24932.0,42083.0,0.14521683673469388
NC_008258.1,Comp-only,324412,333838,False,,,,,,0.0
NC_008258.1,Comp-only,1194517,1208293,False,,,,,,0.0
NC_008258.1,Comp-only,3863844,3872028,False,,,,,,0.0
NC_008258.1,Comp-only,3957477,3967088,False,,,,,,0.0
NC_008258.1,Comp-only+center,238332,249716,True,19982.0,47033.0,33507.5,-19982.0,47033.0,0.14521683673469388
NC_008258.1,Comp-only+center,324412,333838,False,,,,,,0.0
NC_008258.1,Comp-only+center,1194517,1208293,False,,,,,,0.0
NC_008258.1,Comp-only+center,3863844,3872028,False,,,,,,0.0
NC_008258.1,Comp-only+center,3957477,3967088,True,11227.0,5239.0,8233.0,-11227.0,-5239.0,0.20984692163731464
NC_008258.1,DNABERT-2-only,238332,249716,True,29332.0,45283.0,37307.5,-29332.0,45283.0,0.13238372093023257
NC_008258.1,DNABERT-2-only,324412,333838,False,,,,,,0.0
NC_008258.1,DNABERT-2-only,1194517,1208293,False,,,,,,0.0
NC_008258.1,DNABERT-2-only,3863844,3872028,False,,,,,,0.0
NC_008258.1,DNABERT-2-only,3957477,3967088,True,9827.0,1861.0,5844.0,-9827.0,1861.0,0.4512676056338028
NC_008258.1,DNABERT-S-only,238332,249716,True,24332.0,46283.0,35307.5,-24332.0,46283.0,0.13884146341463416
NC_008258.1,DNABERT-S-only,324412,333838,True,11412.0,24161.0,17786.5,-11412.0,24161.0,0.2094888888888889
NC_008258.1,DNABERT-S-only,1194517,1208293,False,,,,,,0.0
NC_008258.1,DNABERT-S-only,3863844,3872028,False,,,,,,0.0
NC_008258.1,DNABERT-S-only,3957477,3967088,True,477.0,6911.0,3694.0,-477.0,6911.0,0.5654117647058824
NC_008258.1,SAGE-GI,238332,249716,True,24332.0,46283.0,35307.5,-24332.0,46283.0,0.13884146341463416
NC_008258.1,SAGE-GI,324412,333838,True,11412.0,24161.0,17786.5,-11412.0,24161.0,0.2094888888888889
NC_008258.1,SAGE-GI,1194517,1208293,False,,,,,,0.0
NC_008258.1,SAGE-GI,3863844,3872028,False,,,,,,0.0
NC_008258.1,SAGE-GI,3957477,3967088,True,1477.0,6911.0,4194.0,-1477.0,6911.0,0.534
NC_008258.1,SAGE-GI(D2),238332,249716,True,29332.0,45283.0,37307.5,-29332.0,45283.0,0.13238372093023257
NC_008258.1,SAGE-GI(D2),324412,333838,False,,,,,,0.0
