accession,method,start,end
NC_008321.1,TreasureIsland,2380001,2390000
NC_008321.1,TreasureIsland,2440001,2460000
NC_008321.1,TreasureIsland,2470001,2490000
NC_008321.1,TreasureIsland,2500001,2510000
NC_008321.1,TreasureIsland,2520001,2540000
NC_008321.1,TreasureIsland,2550001,2560000
NC_008321.1,TreasureIsland,2580001,2630000
NC_008321.1,TreasureIsland,2650001,2660000
NC_008321.1,TreasureIsland,2670001,2690000
NC_008321.1,TreasureIsland,2710001,2770000
NC_008321.1,TreasureIsland,2790001,2820000
NC_008321.1,TreasureIsland,2830001,2850000
NC_008321.1,TreasureIsland,2870001,2910000
NC_008321.1,TreasureIsland,2940001,2960000
NC_008321.1,TreasureIsland,3000001,3010000
NC_008321.1,TreasureIsland,3030001,3040000
NC_008321.1,TreasureIsland,3050001,3070000
NC_008321.1,TreasureIsland,3108001,3120000
NC_008321.1,TreasureIsland,3145001,3170000
NC_008321.1,TreasureIsland,3180001,3210000
NC_008321.1,TreasureIsland,3220001,3230000
NC_008321.1,TreasureIsland,3270001,3380000
NC_008321.1,TreasureIsland,3430001,3460000
NC_008321.1,TreasureIsland,3490001,3500000
NC_008321.1,TreasureIsland,3550001,3560000
NC_008321.1,TreasureIsland,3580001,3620000
NC_008321.1,TreasureIsland,3650001,3660000
NC_008321.1,TreasureIsland,3670001,3680000
NC_008321.1,TreasureIsland,3690001,3700000
NC_008321.1,TreasureIsland,3710001,3720000
NC_008321.1,TreasureIsland,3740001,3780000
NC_008321.1,TreasureIsland,3810001,3860000
NC_008321.1,TreasureIsland,3910001,3960000
NC_008321.1,TreasureIsland,4020001,4030000
NC_008321.1,TreasureIsland,4049001,4090000
NC_008321.1,TreasureIsland,4130001,4150000
NC_008321.1,TreasureIsland,4180001,4220000
NC_008321.1,TreasureIsland,4230001,4240000
NC_008321.1,TreasureIsland,4250001,4260000
NC_008321.1,TreasureIsland,4280001,4290000
NC_008321.1,TreasureIsland,4290001,4300000
NC_008321.1,TreasureIsland,4340001,4390000
NC_008321.1,TreasureIsland,4430001,4440000
NC_008321.1,TreasureIsland,4460001,4500000
NC_008321.1,TreasureIsland,4530001,4580000
NC_008321.1,TreasureIsland,4590001,4650000
NC_008321.1,TreasureIsland,4670001,4680000
NC_008322.1,TreasureIsland,18001,30000
NC_008322.1,TreasureIsland,50001,60000
NC_008322.1,TreasureIsland,70001,80000
NC_008322.1,TreasureIsland,90001,100000
NC_008322.1,TreasureIsland,110001,170000
NC_008322.1,TreasureIsland,240001,250000
NC_008322.1,TreasureIsland,280001,330000
NC_008322.1,TreasureIsland,345001,360000
NC_008322.1,TreasureIsland,370001,410000
NC_008322.1,TreasureIsland,460001,470000
NC_008322.1,TreasureIsland,480001,520000
NC_008322.1,TreasureIsland,560001,640000
NC_008322.1,TreasureIsland,650001,690000
NC_008322.1,TreasureIsland,710001,720000
NC_008322.1,TreasureIsland,740001,760000
NC_008322.1,TreasureIsland,770001,800000
NC_008322.1,TreasureIsland,820001,860000
NC_008322.1,TreasureIsland,870001,890000
NC_008322.1,TreasureIsland,910001,930000
NC_008322.1,TreasureIsland,940001,960000
NC_008322.1,TreasureIsland,970001,990000
NC_008322.1,TreasureIsland,1000001,1020000
NC_008322.1,TreasureIsland,1040001,1050000
NC_008322.1,TreasureIsland,1060001,1080000
NC_008322.1,TreasureIsland,1100001,1120000
NC_008322.1,TreasureIsland,1170001,1230000
NC_008322.1,TreasureIsland,1280001,1320000
NC_008322.1,TreasureIsland,1330001,1350000
NC_008322.1,TreasureIsland,1360001,1380000
NC_008322.1,TreasureIsland,1420001,1470000
NC_008322.1,TreasureIsland,1480001,1500000
NC_008322.1,TreasureIsland,1530001,1540000
NC_008322.1,TreasureIsland,1590001,1640000
NC_008322.1,TreasureIsland,1670001,1680000
NC_008322.1,TreasureIsland,1695001,1730000
NC_008322.1,TreasureIsland,1740001,1780000
NC_008322.1,TreasureIsland,1790001,1840000
NC_008322.1,TreasureIsland,1880001,1930000
NC_008322.1,TreasureIsland,1940001,1960000
NC_008322.1,TreasureIsland,1985001,2010000
NC_008322.1,TreasureIsland,2080001,2130000
NC_008322.1,TreasureIsland,2150001,2280000
NC_008322.1,TreasureIsland,2310001,2370000
NC_008322.1,TreasureIsland,2380001,2410000
NC_008322.1,TreasureIsland,2460001,2510000
NC_008322.1,TreasureIsland,2530001,2540000
NC_008322.1,TreasureIsland,2550001,2560000
NC_008322.1,TreasureIsland,2580001,2600000
NC_008322.1,TreasureIsland,2645001,2660000
NC_008322.1,TreasureIsland,2670001,2700000
NC_008322.1,TreasureIsland,2720001,2750000
NC_008322.1,TreasureIsland,2770001,2800000
NC_008322.1,TreasureIsland,2810001,2830000
NC_008322.1,TreasureIsland,2840001,2850000
NC_008322.1,TreasureIsland,2860001,2880000
NC_008322.1,TreasureIsland,2930001,2940000
NC_008322.1,TreasureIsland,2950001,2970000
NC_008322.1,TreasureIsland,3000001,3010000
NC_008322.1,TreasureIsland,3050001,3080000
NC_008322.1,TreasureIsland,3090001,3100000
NC_008322.1,TreasureIsland,3110001,3140000
NC_008322.1,TreasureIsland,3150001,3180000
NC_008322.1,TreasureIsland,3210001,3220000
NC_008322.1,TreasureIsland,3240001,3280000
NC_008322.1,TreasureIsland,3330001,3450000
NC_008322.1,TreasureIsland,3500001,3530000
NC_008322.1,TreasureIsland,3560001,3570000
NC_008322.1,TreasureIsland,3590001,3600000
NC_008322.1,TreasureIsland,3615001,3630000
NC_008322.1,TreasureIsland,3640001,3690000
NC_008322.1,TreasureIsland,3710001,3800000
NC_008322.1,TreasureIsland,3850001,3860000
NC_008322.1,TreasureIsland,3880001,3890000
NC_008322.1,TreasureIsland,3900001,3910000
NC_008322.1,TreasureIsland,3960001,3980000
NC_008322.1,TreasureIsland,3990001,4050000
NC_008322.1,TreasureIsland,4070001,4090000
NC_008322.1,TreasureIsland,4110001,4130000
NC_008322.1,TreasureIsland,4140001,4150000
NC_008322.1,TreasureIsland,4160001,4180000
NC_008322.1,TreasureIsland,4190001,4210000
NC_008322.1,TreasureIsland,4220001,4240000
NC_008322.1,TreasureIsland,4280001,4290000
NC_008322.1,TreasureIsland,4320001,4380000
NC_008322.1,TreasureIsland,4390001,4450000
NC_008322.1,TreasureIsland,4460001,4480000
NC_008322.1,TreasureIsland,4490001,4500000
NC_008322.1,TreasureIsland,4520001,4540000
NC_008322.1,TreasureIsland,4550001,4560000
NC_008322.1,TreasureIsland,4590001,4600000
NC_008322.1,TreasureIsland,4610001,4630000
NC_008322.1,TreasureIsland,4650001,4660000
NC_008322.1,TreasureIsland,4670001,4740000
NC_008322.1,TreasureIsland,4750001,4770000
NC_008390.1,TreasureIsland,1,15000
NC_008390.1,TreasureIsland,15001,30000
NC_008390.1,TreasureIsland,240001,250000
NC_008390.1,TreasureIsland,410001,420000
NC_008390.1,TreasureIsland,470001,480000
NC_008390.1,TreasureIsland,820001,855000
NC_008390.1,TreasureIsland,930001,940000
NC_008390.1,TreasureIsland,950001,960000
NC_008390.1,TreasureIsland,970001,980000
NC_008390.1,TreasureIsland,990001,1000000
NC_008390.1,TreasureIsland,1220001,1235000
NC_008390.1,TreasureIsland,1300001,1315000
NC_008390.1,TreasureIsland,1315001,1355000
NC_008390.1,TreasureIsland,1370001,1400000
NC_008390.1,TreasureIsland,1410001,1420000
NC_008390.1,TreasureIsland,1610001,1640000
NC_008390.1,TreasureIsland,1740001,1765000
NC_008390.1,TreasureIsland,1765001,1820000
NC_008390.1,TreasureIsland,1860001,1890000
NC_008390.1,TreasureIsland,2020001,2070000
NC_008390.1,TreasureIsland,2110001,2120000
NC_008390.1,TreasureIsland,2160001,2210000
NC_008390.1,TreasureIsland,2300001,2310000
NC_008390.1,TreasureIsland,2445001,2460000
NC_008390.1,TreasureIsland,2479001,2500000
NC_008390.1,TreasureIsland,2650001,2680000
NC_008390.1,TreasureIsland,2840001,2850000
NC_008390.1,TreasureIsland,2888001,2900000
NC_008390.1,TreasureIsland,3010001,3020000
NC_008390.1,TreasureIsland,3100001,3130000
NC_008390.1,TreasureIsland,3350001,3364000
NC_008390.1,TreasureIsland,3460001,3490000
NC_008463.1,TreasureIsland,40001,65000
NC_008463.1,TreasureIsland,270001,315000
NC_008463.1,TreasureIsland,470001,485000
NC_008463.1,TreasureIsland,590001,605000
NC_008463.1,TreasureIsland,630001,645000
NC_008463.1,TreasureIsland,685001,705000
NC_008463.1,TreasureIsland,708001,720000
NC_008463.1,TreasureIsland,780001,805000
NC_008463.1,TreasureIsland,955001,975000
NC_008463.1,TreasureIsland,1186001,1205000
NC_008463.1,TreasureIsland,1295001,1335000
NC_008463.1,TreasureIsland,1565001,1585000
NC_008463.1,TreasureIsland,1660001,1675000
NC_008463.1,TreasureIsland,1705001,1735000
NC_008463.1,TreasureIsland,1750001,1775000
NC_008463.1,TreasureIsland,1796001,1825000
NC_008463.1,TreasureIsland,1920001,1940000
NC_008463.1,TreasureIsland,2020001,2045000
NC_008463.1,TreasureIsland,2260001,2270000
NC_008463.1,TreasureIsland,2290001,2305000
NC_008463.1,TreasureIsland,2415001,2435000
NC_008463.1,TreasureIsland,2470001,2505000
NC_008463.1,TreasureIsland,2540001,2575000
NC_008463.1,TreasureIsland,2655001,2725000
NC_008463.1,TreasureIsland,2838001,2875000
NC_008463.1,TreasureIsland,2895001,2945000
NC_008463.1,TreasureIsland,2955001,2990000
NC_008463.1,TreasureIsland,3025001,3040000
NC_008463.1,TreasureIsland,3085001,3115000
NC_008463.1,TreasureIsland,3140001,3150000
NC_008463.1,TreasureIsland,3160001,3195000
NC_008463.1,TreasureIsland,3195001,3215000
NC_008463.1,TreasureIsland,3249001,3275000
NC_008463.1,TreasureIsland,3290001,3300000
NC_008463.1,TreasureIsland,3325001,3345000
NC_008463.1,TreasureIsland,3360001,3395000
NC_008463.1,TreasureIsland,3466001,3480000
NC_008463.1,TreasureIsland,3505001,3520000
NC_008463.1,TreasureIsland,3535001,3555000
NC_008463.1,TreasureIsland,3585001,3615000
NC_008463.1,TreasureIsland,3765001,3795000
NC_008463.1,TreasureIsland,4129001,4165000
NC_008463.1,TreasureIsland,4236001,4255000
NC_008463.1,TreasureIsland,4295001,4330000
NC_008463.1,TreasureIsland,4395001,4415000
NC_008463.1,TreasureIsland,4560001,4590000
NC_008463.1,TreasureIsland,4750001,4775000
NC_008463.1,TreasureIsland,4860001,4905000
NC_008463.1,TreasureIsland,4915001,4935000
NC_008463.1,TreasureIsland,4936001,4975000
NC_008463.1,TreasureIsland,4976001,4990000
NC_008463.1,TreasureIsland,5239001,5365000
NC_008463.1,TreasureIsland,5530001,5540000
NC_008463.1,TreasureIsland,5730001,5740000
NC_008463.1,TreasureIsland,5858001,5872000
NC_008463.1,TreasureIsland,5990001,6000000
NC_008463.1,TreasureIsland,6185001,6200000
NC_008463.1,TreasureIsland,6310001,6320000
NC_008543.1,TreasureIsland,1,10000
NC_008543.1,TreasureIsland,30001,80000
NC_008543.1,TreasureIsland,90001,125000
NC_008543.1,TreasureIsland,125001,195000
NC_008543.1,TreasureIsland,220001,240000
NC_008543.1,TreasureIsland,250001,280000
NC_008543.1,TreasureIsland,310001,320000
NC_008543.1,TreasureIsland,330001,340000
NC_008543.1,TreasureIsland,350001,360000
NC_008543.1,TreasureIsland,380001,390000
NC_008543.1,TreasureIsland,400001,410000
NC_008543.1,TreasureIsland,445001,460000
NC_008543.1,TreasureIsland,480001,490000
NC_008543.1,TreasureIsland,500001,515000
NC_008543.1,TreasureIsland,540001,550000
NC_008543.1,TreasureIsland,590001,620000
NC_008543.1,TreasureIsland,650001,660000
NC_008543.1,TreasureIsland,690001,705000
NC_008543.1,TreasureIsland,780001,790000
NC_008543.1,TreasureIsland,880001,895000
NC_008543.1,TreasureIsland,970001,985000
NC_008543.1,TreasureIsland,1110001,1135000
NC_008543.1,TreasureIsland,1139001,1150000
NC_008543.1,TreasureIsland,1210001,1225000
NC_008543.1,TreasureIsland,1270001,1280000
NC_008543.1,TreasureIsland,1305001,1330000
NC_008543.1,TreasureIsland,1350001,1360000
NC_008543.1,TreasureIsland,1405001,1440000
NC_008543.1,TreasureIsland,1470001,1480000
NC_008543.1,TreasureIsland,1495001,1510000
NC_008543.1,TreasureIsland,1550001,1565000
NC_008543.1,TreasureIsland,1595001,1635000
NC_008543.1,TreasureIsland,1700001,1720000
NC_008543.1,TreasureIsland,1750001,1760000
NC_008543.1,TreasureIsland,1810001,1825000
NC_008543.1,TreasureIsland,1870001,1880000
NC_008543.1,TreasureIsland,1895001,1915000
NC_008543.1,TreasureIsland,1925001,1960000
NC_008543.1,TreasureIsland,1980001,2030000
NC_008543.1,TreasureIsland,2040001,2060000
NC_008543.1,TreasureIsland,2220001,2300000
NC_008543.1,TreasureIsland,2320001,2330000
NC_008543.1,TreasureIsland,2430001,2440000
NC_008543.1,TreasureIsland,2470001,2490000
NC_008543.1,TreasureIsland,2535001,2550000
NC_008543.1,TreasureIsland,2600001,2610000
NC_008543.1,TreasureIsland,2670001,2715000
NC_008543.1,TreasureIsland,2730001,2740000
NC_008543.1,TreasureIsland,2810001,2820000
NC_008543.1,TreasureIsland,2840001,2850000
NC_008543.1,TreasureIsland,2870001,2910000
NC_008543.1,TreasureIsland,2960001,2970000
NC_008543.1,TreasureIsland,2990001,2998664
NC_008563.1,TreasureIsland,120001,130000
NC_008563.1,TreasureIsland,150001,160000
NC_008563.1,TreasureIsland,230001,270000
NC_008563.1,TreasureIsland,290001,355000
NC_008563.1,TreasureIsland,890001,900000
NC_008563.1,TreasureIsland,920001,950000
NC_008563.1,TreasureIsland,1070001,1090000
NC_008563.1,TreasureIsland,1180001,1240000
NC_008563.1,TreasureIsland,1300001,1310000
NC_008563.1,TreasureIsland,1320001,1370000
NC_008563.1,TreasureIsland,1450001,1520000
NC_008563.1,TreasureIsland,1530001,1540000
NC_008563.1,TreasureIsland,1580001,1590000
NC_008563.1,TreasureIsland,1620001,1640000
NC_008563.1,TreasureIsland,1650001,1660000
NC_008563.1,TreasureIsland,2010001,2020000
NC_008563.1,TreasureIsland,2040001,2100000
NC_008563.1,TreasureIsland,2110001,2120000
NC_008563.1,TreasureIsland,2120001,2170000
NC_008563.1,TreasureIsland,2190001,2200000
NC_008563.1,TreasureIsland,2250001,2280000
NC_008563.1,TreasureIsland,2570001,2630000
NC_008563.1,TreasureIsland,2740001,2770000
NC_008563.1,TreasureIsland,2880001,2890000
NC_008563.1,TreasureIsland,2910001,2960000
NC_008563.1,TreasureIsland,3120001,3150000
NC_008563.1,TreasureIsland,3300001,3360000
NC_008563.1,TreasureIsland,3370001,3380000
NC_008563.1,TreasureIsland,3710001,3720000
NC_008563.1,TreasureIsland,3730001,3740000
NC_008563.1,TreasureIsland,3850001,3860000
NC_008563.1,TreasureIsland,4120001,4130000
NC_008563.1,TreasureIsland,4310001,4320000
NC_008563.1,TreasureIsland,4440001,4450000
NC_008563.1,TreasureIsland,4600001,4610000
NC_008563.1,TreasureIsland,4700001,4730000
NC_008563.1,TreasureIsland,4740001,4770000
NC_008563.1,TreasureIsland,4910001,4930000
NC_008563.1,TreasureIsland,4940001,4955000
NC_008563.1,TreasureIsland,5000001,5050000
NC_008577.1,TreasureIsland,30001,55000
NC_008577.1,TreasureIsland,55001,115000
NC_008577.1,TreasureIsland,115001,170000
NC_008577.1,TreasureIsland,180001,210000
NC_008577.1,TreasureIsland,270001,335000
NC_008577.1,TreasureIsland,335001,425000
NC_008577.1,TreasureIsland,425001,480000
NC_008577.1,TreasureIsland,510001,665000
NC_008577.1,TreasureIsland,669001,695000
NC_008577.1,TreasureIsland,715001,755000
NC_008577.1,TreasureIsland,755001,800000
NC_008577.1,TreasureIsland,820001,840000
NC_008577.1,TreasureIsland,850001,895000
NC_008577.1,TreasureIsland,895001,990000
NC_008577.1,TreasureIsland,1005001,1035000
NC_008577.1,TreasureIsland,1035001,1050000
NC_008577.1,TreasureIsland,1060001,1100000
NC_008577.1,TreasureIsland,1119001,1130000
NC_008577.1,TreasureIsland,1140001,1170000
NC_008577.1,TreasureIsland,1220001,1305000
NC_008577.1,TreasureIsland,1330001,1430000
NC_008577.1,TreasureIsland,1440001,1450000
NC_008577.1,TreasureIsland,1460001,1545000
NC_008577.1,TreasureIsland,1575001,1595000
NC_008577.1,TreasureIsland,1595001,1625000
NC_008577.1,TreasureIsland,1625001,1660000
NC_008577.1,TreasureIsland,1678001,1710000
NC_008577.1,TreasureIsland,1770001,1800000
NC_008577.1,TreasureIsland,1815001,1835000
NC_008577.1,TreasureIsland,1838001,1850000
NC_008577.1,TreasureIsland,1860001,1915000
NC_008577.1,TreasureIsland,1915001,1945000
NC_008577.1,TreasureIsland,1946001,2000000
NC_008577.1,TreasureIsland,2020001,2040000
NC_008577.1,TreasureIsland,2050001,2065000
NC_008577.1,TreasureIsland,2075001,2090000
NC_008577.1,TreasureIsland,2110001,2205000
NC_008577.1,TreasureIsland,2206001,2230000
NC_008577.1,TreasureIsland,2240001,2265000
NC_008577.1,TreasureIsland,2265001,2320000
NC_008577.1,TreasureIsland,2330001,2340000
NC_008577.1,TreasureIsland,2360001,2450000
NC_008577.1,TreasureIsland,2460001,2495000
NC_008577.1,TreasureIsland,2505001,2530000
NC_008577.1,TreasureIsland,2580001,2740000
NC_008577.1,TreasureIsland,2750001,2765000
NC_008577.1,TreasureIsland,2780001,2795000
NC_008577.1,TreasureIsland,2795001,2920000
NC_008577.1,TreasureIsland,2937001,3020000
NC_008577.1,TreasureIsland,3070001,3120000
NC_008577.1,TreasureIsland,3140001,3170000
NC_008577.1,TreasureIsland,3197001,3260000
NC_008577.1,TreasureIsland,3270001,3300000
NC_008577.1,TreasureIsland,3310001,3325000
NC_008577.1,TreasureIsland,3325001,3345000
NC_008577.1,TreasureIsland,3370001,3440000
NC_008577.1,TreasureIsland,3450001,3460000
NC_008577.1,TreasureIsland,3475001,3535000
NC_008577.1,TreasureIsland,3545001,3560000
NC_008577.1,TreasureIsland,3570001,3610000
NC_008577.1,TreasureIsland,3645001,3670000
NC_008577.1,TreasureIsland,3670001,3690000
NC_008577.1,TreasureIsland,3720001,3735000
NC_008577.1,TreasureIsland,3750001,3760000
NC_008577.1,TreasureIsland,3780001,3860000
NC_008577.1,TreasureIsland,3870001,3945000
NC_008577.1,TreasureIsland,3970001,3980000
NC_008577.1,TreasureIsland,3990001,4005000
NC_008577.1,TreasureIsland,4030001,4040000
NC_008577.1,TreasureIsland,4050001,4075000
NC_008577.1,TreasureIsland,4080001,4110000
NC_008577.1,TreasureIsland,4120001,4160000
NC_008577.1,TreasureIsland,4170001,4190000
NC_008577.1,TreasureIsland,4210001,4230000
NC_008577.1,TreasureIsland,4260001,4310000
NC_008577.1,TreasureIsland,4320001,4335000
NC_008577.1,TreasureIsland,4338001,4385000
NC_008577.1,TreasureIsland,4420001,4490000
NC_008577.1,TreasureIsland,4517001,4535000
NC_008577.1,TreasureIsland,4535001,4555000
NC_008577.1,TreasureIsland,4555001,4570000
NC_008577.1,TreasureIsland,4580001,4600000
NC_008577.1,TreasureIsland,4610001,4665000
NC_008577.1,TreasureIsland,4690001,4700000
NC_008577.1,TreasureIsland,4720001,4850000
NC_008577.1,TreasureIsland,4870001,4955000
NC_008600.1,TreasureIsland,170001,180000
NC_008600.1,TreasureIsland,540001,550000
NC_008600.1,TreasureIsland,965001,980000
NC_008600.1,TreasureIsland,1270001,1290000
NC_008600.1,TreasureIsland,2108001,2130000
NC_008600.1,TreasureIsland,2360001,2375000
NC_008600.1,TreasureIsland,2430001,2450000
NC_008600.1,TreasureIsland,2470001,2500000
NC_008600.1,TreasureIsland,2560001,2580000
NC_008600.1,TreasureIsland,2890001,2900000
NC_008600.1,TreasureIsland,2950001,2995000
NC_008600.1,TreasureIsland,3080001,3115000
NC_008600.1,TreasureIsland,3115001,3130000
NC_008600.1,TreasureIsland,3265001,3280000
NC_008600.1,TreasureIsland,3490001,3500000
NC_008600.1,TreasureIsland,3540001,3550000
NC_008600.1,TreasureIsland,4250001,4260000
NC_008600.1,TreasureIsland,4520001,4530000
NC_008600.1,TreasureIsland,4660001,4670000
NC_008600.1,TreasureIsland,4700001,4710000
NC_008600.1,TreasureIsland,5020001,5030000
NC_008750.1,TreasureIsland,20001,140000
NC_008750.1,TreasureIsland,140001,170000
NC_008750.1,TreasureIsland,225001,410000
NC_008750.1,TreasureIsland,440001,515000
NC_008750.1,TreasureIsland,525001,560000
NC_008750.1,TreasureIsland,570001,580000
NC_008750.1,TreasureIsland,590001,655000
NC_008750.1,TreasureIsland,655001,735000
NC_008750.1,TreasureIsland,735001,880000
NC_008750.1,TreasureIsland,890001,975000
NC_008750.1,TreasureIsland,975001,1020000
NC_008750.1,TreasureIsland,1030001,1105000
NC_008750.1,TreasureIsland,1106001,1140000
NC_008750.1,TreasureIsland,1150001,1175000
NC_008750.1,TreasureIsland,1227001,1310000
NC_008750.1,TreasureIsland,1320001,1330000
NC_008750.1,TreasureIsland,1340001,1395000
NC_008750.1,TreasureIsland,1456001,1530000
NC_008750.1,TreasureIsland,1550001,1610000
NC_008750.1,TreasureIsland,1635001,1735000
NC_008750.1,TreasureIsland,1795001,1905000
NC_008750.1,TreasureIsland,1905001,1965000
NC_008750.1,TreasureIsland,1966001,1990000
NC_008750.1,TreasureIsland,2010001,2030000
NC_008750.1,TreasureIsland,2060001,2080000
NC_008750.1,TreasureIsland,2090001,2140000
NC_008750.1,TreasureIsland,2150001,2240000
NC_008750.1,TreasureIsland,2250001,2280000
NC_008750.1,TreasureIsland,2290001,2310000
NC_008750.1,TreasureIsland,2320001,2350000
NC_008750.1,TreasureIsland,2390001,2430000
NC_008750.1,TreasureIsland,2480001,2505000
NC_008750.1,TreasureIsland,2520001,2565000
NC_008750.1,TreasureIsland,2590001,2615000
NC_008750.1,TreasureIsland,2615001,2660000
NC_008750.1,TreasureIsland,2680001,2705000
NC_008750.1,TreasureIsland,2705001,2745000
NC_008750.1,TreasureIsland,2760001,2775000
NC_008750.1,TreasureIsland,2826001,2905000
NC_008750.1,TreasureIsland,2920001,2930000
NC_008750.1,TreasureIsland,2950001,2960000
NC_008750.1,TreasureIsland,2995001,3030000
NC_008750.1,TreasureIsland,3040001,3075000
NC_008750.1,TreasureIsland,3088001,3120000
NC_008750.1,TreasureIsland,3150001,3205000
NC_008750.1,TreasureIsland,3215001,3230000
NC_008750.1,TreasureIsland,3250001,3270000
NC_008750.1,TreasureIsland,3280001,3290000
NC_008750.1,TreasureIsland,3300001,3400000
NC_008750.1,TreasureIsland,3445001,3480000
NC_008750.1,TreasureIsland,3490001,3505000
NC_008750.1,TreasureIsland,3505001,3520000
NC_008750.1,TreasureIsland,3530001,3540000
NC_008750.1,TreasureIsland,3560001,3655000
NC_008750.1,TreasureIsland,3655001,3680000
NC_008750.1,TreasureIsland,3695001,3740000
NC_008750.1,TreasureIsland,3800001,3845000
NC_008750.1,TreasureIsland,3870001,3880000
NC_008750.1,TreasureIsland,3910001,3935000
NC_008750.1,TreasureIsland,3950001,3965000
NC_008750.1,TreasureIsland,3980001,3995000
NC_008750.1,TreasureIsland,3995001,4010000
NC_008750.1,TreasureIsland,4037001,4050000
NC_008750.1,TreasureIsland,4060001,4075000
NC_008750.1,TreasureIsland,4085001,4105000
NC_008750.1,TreasureIsland,4145001,4170000
NC_008750.1,TreasureIsland,4185001,4215000
NC_008750.1,TreasureIsland,4240001,4255000
NC_008750.1,TreasureIsland,4267001,4290000
NC_008750.1,TreasureIsland,4320001,4335000
NC_008750.1,TreasureIsland,4335001,4395000
NC_008750.1,TreasureIsland,4420001,4430000
NC_008750.1,TreasureIsland,4457001,4480000
NC_008750.1,TreasureIsland,4490001,4515000
NC_008750.1,TreasureIsland,4518001,4545000
NC_008750.1,TreasureIsland,4545001,4560000
NC_008750.1,TreasureIsland,4570001,4610000
NC_008750.1,TreasureIsland,4620001,4650000
NC_008750.1,TreasureIsland,4670001,4700000
NC_009052.1,TreasureIsland,10001,25000
NC_009052.1,TreasureIsland,30001,40000
NC_009052.1,TreasureIsland,50001,105000
NC_009052.1,TreasureIsland,105001,150000
NC_009052.1,TreasureIsland,160001,260000
NC_009052.1,TreasureIsland,270001,440000
NC_009052.1,TreasureIsland,470001,545000
NC_009052.1,TreasureIsland,545001,595000
NC_009052.1,TreasureIsland,605001,625000
NC_009052.1,TreasureIsland,650001,670000
NC_009052.1,TreasureIsland,688001,700000
NC_009052.1,TreasureIsland,710001,790000
NC_009052.1,TreasureIsland,800001,930000
NC_009052.1,TreasureIsland,948001,990000
NC_009052.1,TreasureIsland,1000001,1015000
NC_009052.1,TreasureIsland,1020001,1060000
NC_009052.1,TreasureIsland,1070001,1185000
NC_009052.1,TreasureIsland,1185001,1205000
NC_009052.1,TreasureIsland,1220001,1270000
NC_009052.1,TreasureIsland,1280001,1355000
NC_009052.1,TreasureIsland,1355001,1370000
NC_009052.1,TreasureIsland,1395001,1410000
NC_009052.1,TreasureIsland,1420001,1525000
NC_009052.1,TreasureIsland,1525001,1555000
NC_009052.1,TreasureIsland,1565001,1585000
NC_009052.1,TreasureIsland,1585001,1680000
NC_009052.1,TreasureIsland,1715001,1795000
NC_009052.1,TreasureIsland,1796001,1810000
NC_009052.1,TreasureIsland,1815001,1865000
NC_009052.1,TreasureIsland,1880001,1925000
NC_009052.1,TreasureIsland,1925001,1945000
NC_009052.1,TreasureIsland,1945001,1990000
NC_009052.1,TreasureIsland,2005001,2035000
NC_009052.1,TreasureIsland,2035001,2190000
NC_009052.1,TreasureIsland,2200001,2215000
NC_009052.1,TreasureIsland,2225001,2365000
NC_009052.1,TreasureIsland,2410001,2490000
NC_009052.1,TreasureIsland,2505001,2540000
NC_009052.1,TreasureIsland,2600001,2610000
NC_009052.1,TreasureIsland,2625001,2650000
NC_009052.1,TreasureIsland,2660001,2680000
NC_009052.1,TreasureIsland,2690001,2760000
NC_009052.1,TreasureIsland,2770001,2780000
NC_009052.1,TreasureIsland,2795001,2840000
NC_009052.1,TreasureIsland,2860001,2875000
NC_009052.1,TreasureIsland,2920001,2930000
NC_009052.1,TreasureIsland,2995001,3010000
NC_009052.1,TreasureIsland,3036001,3055000
NC_009052.1,TreasureIsland,3055001,3075000
NC_009052.1,TreasureIsland,3075001,3090000
NC_009052.1,TreasureIsland,3100001,3120000
NC_009052.1,TreasureIsland,3140001,3150000
NC_009052.1,TreasureIsland,3160001,3215000
NC_009052.1,TreasureIsland,3230001,3255000
NC_009052.1,TreasureIsland,3257001,3270000
NC_009052.1,TreasureIsland,3290001,3310000
NC_009052.1,TreasureIsland,3320001,3335000
NC_009052.1,TreasureIsland,3340001,3362000
NC_009052.1,TreasureIsland,3365001,3380000
NC_009052.1,TreasureIsland,3390001,3400000
NC_009052.1,TreasureIsland,3465001,3495000
NC_009052.1,TreasureIsland,3520001,3540000
NC_009052.1,TreasureIsland,3550001,3565000
NC_009052.1,TreasureIsland,3575001,3615000
NC_009052.1,TreasureIsland,3665001,3680000
NC_009052.1,TreasureIsland,3707001,3720000
NC_009052.1,TreasureIsland,3735001,3765000
NC_009052.1,TreasureIsland,3850001,3860000
NC_009052.1,TreasureIsland,3890001,3905000
NC_009052.1,TreasureIsland,3905001,3935000
NC_009052.1,TreasureIsland,3935001,3965000
NC_009052.1,TreasureIsland,3966001,3990000
NC_009052.1,TreasureIsland,4030001,4045000
NC_009052.1,TreasureIsland,4070001,4095000
NC_009052.1,TreasureIsland,4105001,4120000
NC_009052.1,TreasureIsland,4140001,4190000
NC_009052.1,TreasureIsland,4210001,4250000
NC_009052.1,TreasureIsland,4295001,4335000
NC_009052.1,TreasureIsland,4335001,4390000
NC_009052.1,TreasureIsland,4435001,4450000
NC_009052.1,TreasureIsland,4465001,4480000
NC_009052.1,TreasureIsland,4530001,4570000
