accession,method,start,end
NC_008321.1,SSG-LUGIA-R,1763001,1788500
NC_008321.1,SSG-LUGIA-R,1977101,2053100
NC_008321.1,SSG-LUGIA-R,2221101,2232600
NC_008321.1,SSG-LUGIA-R,2358101,2373800
NC_008321.1,SSG-LUGIA-R,2462301,2510100
NC_008321.1,SSG-LUGIA-R,2556301,2572900
NC_008321.1,SSG-LUGIA-R,2640701,2694000
NC_008321.1,SSG-LUGIA-R,2866901,2877600
NC_008321.1,SSG-LUGIA-R,2896601,2932800
NC_008321.1,SSG-LUGIA-R,2964301,2980500
NC_008321.1,SSG-LUGIA-R,3136701,3193300
NC_008321.1,SSG-LUGIA-R,3226601,3251500
NC_008321.1,SSG-LUGIA-R,3302401,3336400
NC_008321.1,SSG-LUGIA-R,3425201,3451700
NC_008321.1,SSG-LUGIA-R,3504601,3559000
NC_008321.1,SSG-LUGIA-R,3816501,3851600
NC_008321.1,SSG-LUGIA-R,4120901,4167700
NC_008321.1,SSG-LUGIA-R,4241301,4274700
NC_008321.1,SSG-LUGIA-R,4318701,4343300
NC_008321.1,SSG-LUGIA-R,4421801,4455200
NC_008321.1,SSG-LUGIA-R,4487201,4522700
NC_008321.1,SSG-LUGIA-R,4615001,4678600
NC_008321.1,SSG-LUGIA-R,4679001,4691300
NC_008321.1,SSG-LUGIA-R+center,56151,69350
NC_008321.1,SSG-LUGIA-R+center,187051,258450
NC_008321.1,SSG-LUGIA-R+center,345351,439950
NC_008321.1,SSG-LUGIA-R+center,461351,484850
NC_008321.1,SSG-LUGIA-R+center,573051,594650
NC_008321.1,SSG-LUGIA-R+center,725751,749550
NC_008321.1,SSG-LUGIA-R+center,968851,999350
NC_008321.1,SSG-LUGIA-R+center,1180151,1221250
NC_008321.1,SSG-LUGIA-R+center,1421451,1560950
NC_008321.1,SSG-LUGIA-R+center,1641751,1661050
NC_008321.1,SSG-LUGIA-R+center,1707251,1719150
NC_008321.1,SSG-LUGIA-R+center,1767951,1793450
NC_008321.1,SSG-LUGIA-R+center,1982051,2058050
NC_008321.1,SSG-LUGIA-R+center,2226051,2237550
NC_008321.1,SSG-LUGIA-R+center,2363051,2378750
NC_008321.1,SSG-LUGIA-R+center,2467251,2515050
NC_008321.1,SSG-LUGIA-R+center,2561251,2577850
NC_008321.1,SSG-LUGIA-R+center,2645651,2698950
NC_008321.1,SSG-LUGIA-R+center,2871851,2882550
NC_008321.1,SSG-LUGIA-R+center,2901551,2937750
NC_008321.1,SSG-LUGIA-R+center,2969251,2985450
NC_008321.1,SSG-LUGIA-R+center,3141651,3198250
NC_008321.1,SSG-LUGIA-R+center,3231551,3256450
NC_008321.1,SSG-LUGIA-R+center,3307351,3341350
NC_008321.1,SSG-LUGIA-R+center,3430151,3456650
NC_008321.1,SSG-LUGIA-R+center,3509551,3563950
NC_008321.1,SSG-LUGIA-R+center,3821451,3856550
NC_008321.1,SSG-LUGIA-R+center,4125851,4172650
NC_008321.1,SSG-LUGIA-R+center,4246251,4279650
NC_008321.1,SSG-LUGIA-R+center,4323651,4348250
NC_008321.1,SSG-LUGIA-R+center,4426751,4460150
NC_008321.1,SSG-LUGIA-R+center,4492151,4527650
NC_008321.1,SSG-LUGIA-R+center,4619951,4683550
NC_008321.1,SSG-LUGIA-R+center,4683951,4696250
NC_008322.1,SSG-LUGIA-P,187701,244800
NC_008322.1,SSG-LUGIA-P,424101,446400
NC_008322.1,SSG-LUGIA-P,818501,848000
NC_008322.1,SSG-LUGIA-P,1172101,1200700
NC_008322.1,SSG-LUGIA-P,1588201,1616300
NC_008322.1,SSG-LUGIA-P,2080501,2120600
NC_008322.1,SSG-LUGIA-P,2718001,2744500
NC_008322.1,SSG-LUGIA-P,4000301,4023000
NC_008322.1,SSG-LUGIA-P,4485301,4506000
NC_008322.1,SSG-LUGIA-P+center,192651,249750
NC_008322.1,SSG-LUGIA-P+center,429051,451350
NC_008322.1,SSG-LUGIA-P+center,823451,852950
NC_008322.1,SSG-LUGIA-P+center,1177051,1205650
NC_008322.1,SSG-LUGIA-P+center,1593151,1621250
NC_008322.1,SSG-LUGIA-P+center,2085451,2125550
NC_008322.1,SSG-LUGIA-P+center,2722951,2749450
NC_008322.1,SSG-LUGIA-P+center,4005251,4027950
NC_008322.1,SSG-LUGIA-P+center,4490251,4510950
NC_008322.1,SSG-LUGIA-F,186101,247300
NC_008322.1,SSG-LUGIA-F,419801,450900
NC_008322.1,SSG-LUGIA-F,543901,556800
NC_008322.1,SSG-LUGIA-F,817901,848200
NC_008322.1,SSG-LUGIA-F,1171401,1201200
NC_008322.1,SSG-LUGIA-F,1249601,1267900
NC_008322.1,SSG-LUGIA-F,1586001,1619200
NC_008322.1,SSG-LUGIA-F,2077301,2120800
NC_008322.1,SSG-LUGIA-F,2716101,2751100
NC_008322.1,SSG-LUGIA-F,2970201,2988300
NC_008322.1,SSG-LUGIA-F,3589901,3602300
NC_008322.1,SSG-LUGIA-F,3998401,4024500
NC_008322.1,SSG-LUGIA-F,4315001,4335200
NC_008322.1,SSG-LUGIA-F,4484701,4506400
NC_008322.1,SSG-LUGIA-F,4606201,4625600
NC_008322.1,SSG-LUGIA-F+center,191051,252250
NC_008322.1,SSG-LUGIA-F+center,424751,455850
NC_008322.1,SSG-LUGIA-F+center,548851,561750
NC_008322.1,SSG-LUGIA-F+center,822851,853150
NC_008322.1,SSG-LUGIA-F+center,1176351,1206150
NC_008322.1,SSG-LUGIA-F+center,1254551,1272850
NC_008322.1,SSG-LUGIA-F+center,1590951,1624150
NC_008322.1,SSG-LUGIA-F+center,2082251,2125750
NC_008322.1,SSG-LUGIA-F+center,2721051,2756050
NC_008322.1,SSG-LUGIA-F+center,2975151,2993250
NC_008322.1,SSG-LUGIA-F+center,3594851,3607250
NC_008322.1,SSG-LUGIA-F+center,4003351,4029450
NC_008322.1,SSG-LUGIA-F+center,4319951,4340150
NC_008322.1,SSG-LUGIA-F+center,4489651,4511350
NC_008322.1,SSG-LUGIA-F+center,4611151,4630550
NC_008322.1,SSG-LUGIA-R,35801,72600
NC_008322.1,SSG-LUGIA-R,111301,125000
NC_008322.1,SSG-LUGIA-R,180501,255100
NC_008322.1,SSG-LUGIA-R,352601,385500
NC_008322.1,SSG-LUGIA-R,419201,453000
NC_008322.1,SSG-LUGIA-R,527001,585300
NC_008322.1,SSG-LUGIA-R,632201,665200
NC_008322.1,SSG-LUGIA-R,813701,852400
NC_008322.1,SSG-LUGIA-R,1099201,1110200
NC_008322.1,SSG-LUGIA-R,1160501,1210800
NC_008322.1,SSG-LUGIA-R,1239501,1310000
NC_008322.1,SSG-LUGIA-R,1490701,1623000
NC_008322.1,SSG-LUGIA-R,1690801,1727300
NC_008322.1,SSG-LUGIA-R,1818601,1861000
NC_008322.1,SSG-LUGIA-R,2058201,2128000
NC_008322.1,SSG-LUGIA-R,2168901,2235800
NC_008322.1,SSG-LUGIA-R,2453101,2485200
NC_008322.1,SSG-LUGIA-R,2620101,2642500
NC_008322.1,SSG-LUGIA-R,2713501,2760400
NC_008322.1,SSG-LUGIA-R,2963401,2993200
NC_008322.1,SSG-LUGIA-R,3025501,3038200
NC_008322.1,SSG-LUGIA-R,3215801,3247200
NC_008322.1,SSG-LUGIA-R,3372101,3406300
NC_008322.1,SSG-LUGIA-R,3575701,3628900
NC_008322.1,SSG-LUGIA-R,3749601,3773000
NC_008322.1,SSG-LUGIA-R,3993001,4034000
NC_008322.1,SSG-LUGIA-R,4143001,4176000
NC_008322.1,SSG-LUGIA-R,4307901,4341900
NC_008322.1,SSG-LUGIA-R,4373701,4393900
NC_008322.1,SSG-LUGIA-R,4483901,4510100
NC_008322.1,SSG-LUGIA-R,4554801,4582400
NC_008322.1,SSG-LUGIA-R,4588401,4650000
NC_008322.1,SSG-LUGIA-R,4739101,4762700
NC_008322.1,SSG-LUGIA-R,4766701,4779300
NC_008322.1,SSG-LUGIA-R+center,40751,77550
NC_008322.1,SSG-LUGIA-R+center,116251,129950
NC_008322.1,SSG-LUGIA-R+center,185451,260050
NC_008322.1,SSG-LUGIA-R+center,357551,390450
NC_008322.1,SSG-LUGIA-R+center,424151,457950
NC_008322.1,SSG-LUGIA-R+center,531951,590250
NC_008322.1,SSG-LUGIA-R+center,637151,670150
NC_008322.1,SSG-LUGIA-R+center,818651,857350
NC_008322.1,SSG-LUGIA-R+center,1104151,1115150
NC_008322.1,SSG-LUGIA-R+center,1165451,1215750
NC_008322.1,SSG-LUGIA-R+center,1244451,1314950
NC_008322.1,SSG-LUGIA-R+center,1495651,1627950
NC_008322.1,SSG-LUGIA-R+center,1695751,1732250
NC_008322.1,SSG-LUGIA-R+center,1823551,1865950
NC_008322.1,SSG-LUGIA-R+center,2063151,2132950
NC_008322.1,SSG-LUGIA-R+center,2173851,2240750
NC_008322.1,SSG-LUGIA-R+center,2458051,2490150
NC_008322.1,SSG-LUGIA-R+center,2625051,2647450
NC_008322.1,SSG-LUGIA-R+center,2718451,2765350
NC_008322.1,SSG-LUGIA-R+center,2968351,2998150
NC_008322.1,SSG-LUGIA-R+center,3030451,3043150
NC_008322.1,SSG-LUGIA-R+center,3220751,3252150
NC_008322.1,SSG-LUGIA-R+center,3377051,3411250
NC_008322.1,SSG-LUGIA-R+center,3580651,3633850
NC_008322.1,SSG-LUGIA-R+center,3754551,3777950
NC_008322.1,SSG-LUGIA-R+center,3997951,4038950
NC_008322.1,SSG-LUGIA-R+center,4147951,4180950
NC_008322.1,SSG-LUGIA-R+center,4312851,4346850
NC_008322.1,SSG-LUGIA-R+center,4378651,4398850
NC_008322.1,SSG-LUGIA-R+center,4488851,4515050
NC_008322.1,SSG-LUGIA-R+center,4559751,4587350
NC_008322.1,SSG-LUGIA-R+center,4593351,4654950
NC_008322.1,SSG-LUGIA-R+center,4744051,4767650
NC_008322.1,SSG-LUGIA-R+center,4771651,4784250
NC_008390.1,SSG-LUGIA-P,1,16100
NC_008390.1,SSG-LUGIA-P,282501,329700
NC_008390.1,SSG-LUGIA-P,397601,417100
NC_008390.1,SSG-LUGIA-P,820801,842400
NC_008390.1,SSG-LUGIA-P,1301701,1321700
NC_008390.1,SSG-LUGIA-P,1518501,1531800
NC_008390.1,SSG-LUGIA-P,2018801,2069400
NC_008390.1,SSG-LUGIA-P,2156401,2211700
NC_008390.1,SSG-LUGIA-P,2489901,2508700
NC_008390.1,SSG-LUGIA-P,2646501,2674600
NC_008390.1,SSG-LUGIA-P+center,4951,21050
NC_008390.1,SSG-LUGIA-P+center,287451,334650
NC_008390.1,SSG-LUGIA-P+center,402551,422050
NC_008390.1,SSG-LUGIA-P+center,825751,847350
NC_008390.1,SSG-LUGIA-P+center,1306651,1326650
NC_008390.1,SSG-LUGIA-P+center,1523451,1536750
NC_008390.1,SSG-LUGIA-P+center,2023751,2074350
NC_008390.1,SSG-LUGIA-P+center,2161351,2216650
NC_008390.1,SSG-LUGIA-P+center,2494851,2513650
NC_008390.1,SSG-LUGIA-P+center,2651451,2679550
NC_008390.1,SSG-LUGIA-F,1,16800
NC_008390.1,SSG-LUGIA-F,282001,330700
NC_008390.1,SSG-LUGIA-F,393501,425500
NC_008390.1,SSG-LUGIA-F,819401,846200
NC_008390.1,SSG-LUGIA-F,1298601,1334400
NC_008390.1,SSG-LUGIA-F,1516501,1535800
NC_008390.1,SSG-LUGIA-F,1674001,1702400
NC_008390.1,SSG-LUGIA-F,2018301,2069700
NC_008390.1,SSG-LUGIA-F,2155601,2212500
NC_008390.1,SSG-LUGIA-F,2488801,2511300
NC_008390.1,SSG-LUGIA-F,2645501,2675700
NC_008390.1,SSG-LUGIA-F+center,4951,21750
NC_008390.1,SSG-LUGIA-F+center,286951,335650
NC_008390.1,SSG-LUGIA-F+center,398451,430450
NC_008390.1,SSG-LUGIA-F+center,824351,851150
NC_008390.1,SSG-LUGIA-F+center,1303551,1339350
NC_008390.1,SSG-LUGIA-F+center,1521451,1540750
NC_008390.1,SSG-LUGIA-F+center,1678951,1707350
NC_008390.1,SSG-LUGIA-F+center,2023251,2074650
NC_008390.1,SSG-LUGIA-F+center,2160551,2217450
NC_008390.1,SSG-LUGIA-F+center,2493751,2516250
NC_008390.1,SSG-LUGIA-F+center,2650451,2680650
NC_008390.1,SSG-LUGIA-R,1,37400
NC_008390.1,SSG-LUGIA-R,78601,106900
NC_008390.1,SSG-LUGIA-R,224801,244500
NC_008390.1,SSG-LUGIA-R,280701,362400
NC_008390.1,SSG-LUGIA-R,363501,442200
NC_008390.1,SSG-LUGIA-R,501501,521400
NC_008390.1,SSG-LUGIA-R,811801,853700
NC_008390.1,SSG-LUGIA-R,973101,1014100
NC_008390.1,SSG-LUGIA-R,1178401,1192100
NC_008390.1,SSG-LUGIA-R,1279401,1336200
NC_008390.1,SSG-LUGIA-R,1371501,1407700
NC_008390.1,SSG-LUGIA-R,1503901,1548000
NC_008390.1,SSG-LUGIA-R,1646901,1711300
NC_008390.1,SSG-LUGIA-R,1745701,1785500
NC_008390.1,SSG-LUGIA-R,1860401,1891800
NC_008390.1,SSG-LUGIA-R,2000901,2071500
NC_008390.1,SSG-LUGIA-R,2152601,2245200
NC_008390.1,SSG-LUGIA-R,2292801,2305400
NC_008390.1,SSG-LUGIA-R,2457201,2523600
NC_008390.1,SSG-LUGIA-R,2582201,2601200
NC_008390.1,SSG-LUGIA-R,2609401,2681100
NC_008390.1,SSG-LUGIA-R,2752201,2762600
NC_008390.1,SSG-LUGIA-R,2828701,2841500
NC_008390.1,SSG-LUGIA-R,3098301,3139700
NC_008390.1,SSG-LUGIA-R,3350501,3379300
NC_008390.1,SSG-LUGIA-R,3458701,3482800
NC_008390.1,SSG-LUGIA-R+center,4951,42350
NC_008390.1,SSG-LUGIA-R+center,83551,111850
NC_008390.1,SSG-LUGIA-R+center,229751,249450
NC_008390.1,SSG-LUGIA-R+center,285651,367350
NC_008390.1,SSG-LUGIA-R+center,368451,447150
NC_008390.1,SSG-LUGIA-R+center,506451,526350
NC_008390.1,SSG-LUGIA-R+center,816751,858650
NC_008390.1,SSG-LUGIA-R+center,978051,1019050
NC_008390.1,SSG-LUGIA-R+center,1183351,1197050
NC_008390.1,SSG-LUGIA-R+center,1284351,1341150
NC_008390.1,SSG-LUGIA-R+center,1376451,1412650
NC_008390.1,SSG-LUGIA-R+center,1508851,1552950
NC_008390.1,SSG-LUGIA-R+center,1651851,1716250
NC_008390.1,SSG-LUGIA-R+center,1750651,1790450
NC_008390.1,SSG-LUGIA-R+center,1865351,1896750
NC_008390.1,SSG-LUGIA-R+center,2005851,2076450
NC_008390.1,SSG-LUGIA-R+center,2157551,2250150
NC_008390.1,SSG-LUGIA-R+center,2297751,2310350
NC_008390.1,SSG-LUGIA-R+center,2462151,2528550
NC_008390.1,SSG-LUGIA-R+center,2587151,2606150
NC_008390.1,SSG-LUGIA-R+center,2614351,2686050
NC_008390.1,SSG-LUGIA-R+center,2757151,2767550
NC_008390.1,SSG-LUGIA-R+center,2833651,2846450
NC_008390.1,SSG-LUGIA-R+center,3103251,3144650
NC_008390.1,SSG-LUGIA-R+center,3355451,3384250
NC_008390.1,SSG-LUGIA-R+center,3463651,3487750
NC_008543.1,SSG-LUGIA-P,51701,162400
NC_008543.1,SSG-LUGIA-P,312901,323700
NC_008543.1,SSG-LUGIA-P,580901,607200
NC_008543.1,SSG-LUGIA-P,2223001,2287200
NC_008543.1,SSG-LUGIA-P,2666901,2698100
NC_008543.1,SSG-LUGIA-P,2872201,2901100
NC_008543.1,SSG-LUGIA-P+center,56651,167350
NC_008543.1,SSG-LUGIA-P+center,317851,328650
NC_008543.1,SSG-LUGIA-P+center,585851,612150
NC_008543.1,SSG-LUGIA-P+center,2227951,2292150
NC_008543.1,SSG-LUGIA-P+center,2671851,2703050
NC_008543.1,SSG-LUGIA-P+center,2877151,2906050
NC_008543.1,SSG-LUGIA-F,46301,164000
NC_008543.1,SSG-LUGIA-F,305501,330700
NC_008543.1,SSG-LUGIA-F,580301,608100
NC_008543.1,SSG-LUGIA-F,1824501,1846800
NC_008543.1,SSG-LUGIA-F,2013101,2029900
NC_008543.1,SSG-LUGIA-F,2222401,2287500
NC_008543.1,SSG-LUGIA-F,2664601,2699900
NC_008543.1,SSG-LUGIA-F,2871501,2902200
NC_008543.1,SSG-LUGIA-F+center,51251,168950
NC_008543.1,SSG-LUGIA-F+center,310451,335650
NC_008543.1,SSG-LUGIA-F+center,585251,613050
NC_008543.1,SSG-LUGIA-F+center,1829451,1851750
NC_008543.1,SSG-LUGIA-F+center,2018051,2034850
NC_008543.1,SSG-LUGIA-F+center,2227351,2292450
NC_008543.1,SSG-LUGIA-F+center,2669551,2704850
NC_008543.1,SSG-LUGIA-F+center,2876451,2907150
NC_008543.1,SSG-LUGIA-R,33801,169400
NC_008543.1,SSG-LUGIA-R,300901,334500
NC_008543.1,SSG-LUGIA-R,575601,608500
NC_008543.1,SSG-LUGIA-R,812701,828600
NC_008543.1,SSG-LUGIA-R,831301,887100
NC_008543.1,SSG-LUGIA-R,1101901,1134700
NC_008543.1,SSG-LUGIA-R,1602501,1625300
NC_008543.1,SSG-LUGIA-R,1801101,1868900
NC_008543.1,SSG-LUGIA-R,1924001,1947800
NC_008543.1,SSG-LUGIA-R,1986001,2056500
NC_008543.1,SSG-LUGIA-R,2221301,2300400
NC_008543.1,SSG-LUGIA-R,2352001,2373100
NC_008543.1,SSG-LUGIA-R,2466701,2495300
NC_008543.1,SSG-LUGIA-R,2655101,2707200
NC_008543.1,SSG-LUGIA-R,2869701,2910300
NC_008543.1,SSG-LUGIA-R+center,38751,174350
NC_008543.1,SSG-LUGIA-R+center,305851,339450
NC_008543.1,SSG-LUGIA-R+center,580551,613450
NC_008543.1,SSG-LUGIA-R+center,817651,833550
NC_008543.1,SSG-LUGIA-R+center,836251,892050
NC_008543.1,SSG-LUGIA-R+center,1106851,1139650
NC_008543.1,SSG-LUGIA-R+center,1607451,1630250
NC_008543.1,SSG-LUGIA-R+center,1806051,1873850
NC_008543.1,SSG-LUGIA-R+center,1928951,1952750
NC_008543.1,SSG-LUGIA-R+center,1990951,2061450
NC_008543.1,SSG-LUGIA-R+center,2226251,2305350
NC_008543.1,SSG-LUGIA-R+center,2356951,2378050
NC_008543.1,SSG-LUGIA-R+center,2471651,2500250
NC_008543.1,SSG-LUGIA-R+center,2660051,2712150
NC_008543.1,SSG-LUGIA-R+center,2874651,2915250
NC_008463.1,SSG-LUGIA-P,282101,307200
NC_008463.1,SSG-LUGIA-P,719901,783600
NC_008463.1,SSG-LUGIA-P,1298701,1323900
NC_008463.1,SSG-LUGIA-P,1912501,1940500
NC_008463.1,SSG-LUGIA-P,2017701,2040600
NC_008463.1,SSG-LUGIA-P,2466801,2496300
NC_008463.1,SSG-LUGIA-P,2671701,2712700
NC_008463.1,SSG-LUGIA-P,2844501,2871700
NC_008463.1,SSG-LUGIA-P,2955201,2987500
NC_008463.1,SSG-LUGIA-P,3160801,3193600
NC_008463.1,SSG-LUGIA-P,4566901,4589000
NC_008463.1,SSG-LUGIA-P,5237501,5365600
NC_008463.1,SSG-LUGIA-P+center,287051,312150
NC_008463.1,SSG-LUGIA-P+center,724851,788550
NC_008463.1,SSG-LUGIA-P+center,1303651,1328850
NC_008463.1,SSG-LUGIA-P+center,1917451,1945450
NC_008463.1,SSG-LUGIA-P+center,2022651,2045550
NC_008463.1,SSG-LUGIA-P+center,2471751,2501250
NC_008463.1,SSG-LUGIA-P+center,2676651,2717650
NC_008463.1,SSG-LUGIA-P+center,2849451,2876650
NC_008463.1,SSG-LUGIA-P+center,2960151,2992450
NC_008463.1,SSG-LUGIA-P+center,3165751,3198550
NC_008463.1,SSG-LUGIA-P+center,4571851,4593950
NC_008463.1,SSG-LUGIA-P+center,5242451,5370550
NC_008463.1,SSG-LUGIA-F,278801,308800
NC_008463.1,SSG-LUGIA-F,640601,653400
NC_008463.1,SSG-LUGIA-F,716901,787200
NC_008463.1,SSG-LUGIA-F,1293701,1325200
NC_008463.1,SSG-LUGIA-F,1564901,1589000
NC_008463.1,SSG-LUGIA-F,1908501,1940900
NC_008463.1,SSG-LUGIA-F,2016101,2041000
NC_008463.1,SSG-LUGIA-F,2206501,2230400
NC_008463.1,SSG-LUGIA-F,2466401,2496900
NC_008463.1,SSG-LUGIA-F,2582301,2601800
NC_008463.1,SSG-LUGIA-F,2667301,2713300
NC_008463.1,SSG-LUGIA-F,2843801,2872400
NC_008463.1,SSG-LUGIA-F,2950301,2988300
NC_008463.1,SSG-LUGIA-F,3159401,3198100
NC_008463.1,SSG-LUGIA-F,4564601,4607100
NC_008463.1,SSG-LUGIA-F,4860901,4887600
NC_008463.1,SSG-LUGIA-F,5233601,5367700
NC_008463.1,SSG-LUGIA-F,5592301,5613000
NC_008463.1,SSG-LUGIA-F+center,283751,313750
NC_008463.1,SSG-LUGIA-F+center,645551,658350
NC_008463.1,SSG-LUGIA-F+center,721851,792150
NC_008463.1,SSG-LUGIA-F+center,1298651,1330150
NC_008463.1,SSG-LUGIA-F+center,1569851,1593950
NC_008463.1,SSG-LUGIA-F+center,1913451,1945850
NC_008463.1,SSG-LUGIA-F+center,2021051,2045950
NC_008463.1,SSG-LUGIA-F+center,2211451,2235350
NC_008463.1,SSG-LUGIA-F+center,2471351,2501850
NC_008463.1,SSG-LUGIA-F+center,2587251,2606750
NC_008463.1,SSG-LUGIA-F+center,2672251,2718250
NC_008463.1,SSG-LUGIA-F+center,2848751,2877350
NC_008463.1,SSG-LUGIA-F+center,2955251,2993250
NC_008463.1,SSG-LUGIA-F+center,3164351,3203050
NC_008463.1,SSG-LUGIA-F+center,4569551,4612050
NC_008463.1,SSG-LUGIA-F+center,4865851,4892550
NC_008463.1,SSG-LUGIA-F+center,5238551,5372650
NC_008463.1,SSG-LUGIA-F+center,5597251,5617950
NC_008463.1,SSG-LUGIA-R,36601,69600
NC_008463.1,SSG-LUGIA-R,182101,192400
NC_008463.1,SSG-LUGIA-R,275301,317800
NC_008463.1,SSG-LUGIA-R,633201,809100
NC_008463.1,SSG-LUGIA-R,1284501,1330500
NC_008463.1,SSG-LUGIA-R,1556301,1591600
NC_008463.1,SSG-LUGIA-R,1858501,1871500
NC_008463.1,SSG-LUGIA-R,1894701,1942600
NC_008463.1,SSG-LUGIA-R,2011401,2042200
NC_008463.1,SSG-LUGIA-R,2114901,2125100
NC_008463.1,SSG-LUGIA-R,2185001,2241100
NC_008463.1,SSG-LUGIA-R,2457601,2499700
NC_008463.1,SSG-LUGIA-R,2533701,2555400
NC_008463.1,SSG-LUGIA-R,2568301,2614500
NC_008463.1,SSG-LUGIA-R,2656301,2716900
NC_008463.1,SSG-LUGIA-R,2841501,2886400
NC_008463.1,SSG-LUGIA-R,2897801,2990200
NC_008463.1,SSG-LUGIA-R,3024501,3047200
NC_008463.1,SSG-LUGIA-R,3061501,3105700
NC_008463.1,SSG-LUGIA-R,3153101,3203000
NC_008463.1,SSG-LUGIA-R,3242401,3283500
NC_008463.1,SSG-LUGIA-R,3379801,3396800
NC_008463.1,SSG-LUGIA-R,3510101,3557400
NC_008463.1,SSG-LUGIA-R,3659501,3670800
NC_008463.1,SSG-LUGIA-R,3771001,3793600
NC_008463.1,SSG-LUGIA-R,3817401,3834000
NC_008463.1,SSG-LUGIA-R,3951401,3969900
NC_008463.1,SSG-LUGIA-R,3982601,3996800
NC_008463.1,SSG-LUGIA-R,4109901,4155200
NC_008463.1,SSG-LUGIA-R,4234101,4284200
NC_008463.1,SSG-LUGIA-R,4291701,4311000
NC_008463.1,SSG-LUGIA-R,4447001,4499100
NC_008463.1,SSG-LUGIA-R,4556401,4628000
NC_008463.1,SSG-LUGIA-R,4742601,4770000
NC_008463.1,SSG-LUGIA-R,4853301,4922000
NC_008463.1,SSG-LUGIA-R,4926601,4972000
NC_008463.1,SSG-LUGIA-R,5097201,5125500
NC_008463.1,SSG-LUGIA-R,5206901,5376400
NC_008463.1,SSG-LUGIA-R,5377901,5389200
NC_008463.1,SSG-LUGIA-R,5586101,5624800
NC_008463.1,SSG-LUGIA-R,5890101,5964100
NC_008463.1,SSG-LUGIA-R,6515801,6527700
NC_008463.1,SSG-LUGIA-R+center,41551,74550
NC_008463.1,SSG-LUGIA-R+center,187051,197350
NC_008463.1,SSG-LUGIA-R+center,280251,322750
NC_008463.1,SSG-LUGIA-R+center,638151,814050
NC_008463.1,SSG-LUGIA-R+center,1289451,1335450
NC_008463.1,SSG-LUGIA-R+center,1561251,1596550
NC_008463.1,SSG-LUGIA-R+center,1863451,1876450
NC_008463.1,SSG-LUGIA-R+center,1899651,1947550
NC_008463.1,SSG-LUGIA-R+center,2016351,2047150
NC_008463.1,SSG-LUGIA-R+center,2119851,2130050
NC_008463.1,SSG-LUGIA-R+center,2189951,2246050
NC_008463.1,SSG-LUGIA-R+center,2462551,2504650
NC_008463.1,SSG-LUGIA-R+center,2538651,2560350
NC_008463.1,SSG-LUGIA-R+center,2573251,2619450
NC_008463.1,SSG-LUGIA-R+center,2661251,2721850
NC_008463.1,SSG-LUGIA-R+center,2846451,2891350
NC_008463.1,SSG-LUGIA-R+center,2902751,2995150
NC_008463.1,SSG-LUGIA-R+center,3029451,3052150
NC_008463.1,SSG-LUGIA-R+center,3066451,3110650
NC_008463.1,SSG-LUGIA-R+center,3158051,3207950
NC_008463.1,SSG-LUGIA-R+center,3247351,3288450
NC_008463.1,SSG-LUGIA-R+center,3384751,3401750
NC_008463.1,SSG-LUGIA-R+center,3515051,3562350
NC_008463.1,SSG-LUGIA-R+center,3664451,3675750
NC_008463.1,SSG-LUGIA-R+center,3775951,3798550
NC_008463.1,SSG-LUGIA-R+center,3822351,3838950
NC_008463.1,SSG-LUGIA-R+center,3956351,3974850
NC_008463.1,SSG-LUGIA-R+center,3987551,4001750
NC_008463.1,SSG-LUGIA-R+center,4114851,4160150
NC_008463.1,SSG-LUGIA-R+center,4239051,4289150
NC_008463.1,SSG-LUGIA-R+center,4296651,4315950
NC_008463.1,SSG-LUGIA-R+center,4451951,4504050
NC_008463.1,SSG-LUGIA-R+center,4561351,4632950
NC_008463.1,SSG-LUGIA-R+center,4747551,4774950
NC_008463.1,SSG-LUGIA-R+center,4858251,4926950
NC_008463.1,SSG-LUGIA-R+center,4931551,4976950
NC_008463.1,SSG-LUGIA-R+center,5102151,5130450
NC_008463.1,SSG-LUGIA-R+center,5211851,5381350
NC_008463.1,SSG-LUGIA-R+center,5382851,5394150
NC_008463.1,SSG-LUGIA-R+center,5591051,5629750
NC_008463.1,SSG-LUGIA-R+center,5895051,5969050
NC_008463.1,SSG-LUGIA-R+center,6520751,6532650
NC_008563.1,SSG-LUGIA-P,233001,266800
NC_008563.1,SSG-LUGIA-P,289401,313600
NC_008563.1,SSG-LUGIA-P,925001,941600
NC_008563.1,SSG-LUGIA-P,1181101,1226400
NC_008563.1,SSG-LUGIA-P,1336801,1365600
NC_008563.1,SSG-LUGIA-P,1466101,1523100
NC_008563.1,SSG-LUGIA-P,2042501,2113100
NC_008563.1,SSG-LUGIA-P,2137701,2162900
NC_008563.1,SSG-LUGIA-P,2565401,2612000
NC_008563.1,SSG-LUGIA-P,2915601,2943500
NC_008563.1,SSG-LUGIA-P,3114801,3140700
NC_008563.1,SSG-LUGIA-P,3309301,3368900
NC_008563.1,SSG-LUGIA-P,4483301,4510800
NC_008563.1,SSG-LUGIA-P,5005701,5038500
NC_008563.1,SSG-LUGIA-P+center,237951,271750
NC_008563.1,SSG-LUGIA-P+center,294351,318550
NC_008563.1,SSG-LUGIA-P+center,929951,946550
NC_008563.1,SSG-LUGIA-P+center,1186051,1231350
NC_008563.1,SSG-LUGIA-P+center,1341751,1370550
NC_008563.1,SSG-LUGIA-P+center,1471051,1528050
NC_008563.1,SSG-LUGIA-P+center,2047451,2118050
