host,donor,insert_len,seed,method,n_inserts,n_pred,detected,detection_rate,precision,recall,f1,accuracy,mcc,TP,FP,TN,FN,n_matched,mabe,median_jaccard,median_signed_start,median_signed_end,within_1000,within_2500,within_5000,delta_gc,tnf_euclidean,tnf_manhattan,tnf_cosine_dist
AC_000091.1,NC_008543.1,5000,0,Comp-only,6,14,3,50.0,3.5290582101609305,42.66666666666667,6.518921424078757,91.68327845157549,0.10376942932962072,12800,349903,4034132,17200,3,9700.0,0.17006802721088435,-14400.0,9400.0,0.0,16.666666666666664,33.33333333333333,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,5000,0,DNABERT-2-only,6,11,2,33.33333333333333,2.692587307143434,33.33333333333333,4.982685169037594,91.35960634657405,0.07425926277133618,10000,361390,4022645,20000,2,7000.0,0.1636302294197031,0.0,43500.0,50.0,50.0,50.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,5000,0,DNABERT-S-only,6,15,2,33.33333333333333,1.6619495000024929,33.33333333333333,3.1660448027000028,86.14186339709585,0.0474982579298293,10000,591703,3792332,20000,2,8500.0,0.1411088911088911,-500.0,51000.0,50.0,50.0,50.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,5000,0,SAGE-GI,6,13,2,33.33333333333333,1.8632278932668536,33.33333333333333,3.529185481636766,87.61443894305324,0.05359637386097102,10000,526703,3857332,20000,2,8000.0,0.1465201465201465,0.0,51000.0,50.0,50.0,50.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,5000,0,SAGE-GI/no-refine,6,15,2,33.33333333333333,2.1677939944243887,32.166666666666664,4.06184955161811,89.67264645613368,0.06066016399158497,9650,435503,3948532,20350,2,12400.0,0.19594081022074877,-4450.0,15650.0,25.0,25.0,25.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,5000,1,Comp-only,6,13,2,33.33333333333333,2.448355914254446,27.666666666666668,4.498608412397731,92.01630707504584,0.06209118722663994,8300,330703,4053332,21700,2,21850.0,0.09428002046697008,-32300.0,5750.0,0.0,25.0,25.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,5000,1,DNABERT-2-only,6,14,4,66.66666666666666,4.531181137064786,54.833333333333336,8.370649297781394,91.84102527506012,0.14033561727188498,16450,346590,4037445,13550,4,12125.0,0.1308497536945813,-18000.0,6125.0,25.0,25.0,37.5,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,5000,1,DNABERT-S-only,6,15,4,66.66666666666666,3.53542406527807,66.66666666666666,6.714755507358533,87.41054386745914,0.13326617125149934,20000,545703,3838332,10000,4,21000.0,0.1393188854489164,-17000.0,21000.0,12.5,25.0,25.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,5000,1,SAGE-GI,6,15,5,83.33333333333334,4.002348044185922,67.5,7.556632764440166,88.77550812351964,0.1455131477652281,20250,485703,3898332,9750,5,9475.0,0.14705882352941177,-16000.0,8000.0,20.0,30.0,40.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,5000,1,SAGE-GI/no-refine,6,16,5,83.33333333333334,4.71365423425814,67.5,8.811952924589265,90.50521801480957,0.16122222274853273,20250,409353,3974682,9750,5,11550.0,0.14450867052023122,-22950.0,10950.0,0.0,0.0,40.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,10000,0,Comp-only,6,14,3,50.0,8.277003724651676,47.0,14.075262725759478,92.25246875868439,0.17295061568451037,28200,312503,4071532,31800,3,7700.0,0.31446540880503143,-14600.0,7200.0,16.666666666666664,33.33333333333333,33.33333333333333,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,10000,0,DNABERT-2-only,6,11,2,33.33333333333333,5.414331736105471,33.33333333333333,9.315540650690513,91.23791779317669,0.10603234716338684,20000,349390,4034645,40000,2,7000.0,0.26857429718875503,0.0,43500.0,50.0,50.0,50.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,10000,0,DNABERT-S-only,6,16,2,33.33333333333333,3.5279404060306616,33.33333333333333,6.380572433055833,86.79346584804125,0.07215810386157934,20000,546903,3837132,40000,2,8500.0,0.23726851851851852,-500.0,51000.0,50.0,50.0,50.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,10000,0,SAGE-GI,6,13,2,33.33333333333333,3.6317216358000595,33.33333333333333,6.5498286401082035,87.15799943069756,0.074353570157739,20000,530703,3853332,40000,2,8500.0,0.23726851851851852,-500.0,51000.0,50.0,50.0,50.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,10000,0,SAGE-GI/no-refine,6,15,2,33.33333333333333,4.396940904662114,32.416666666666664,7.743558812229648,89.5713467603203,0.08777570838035972,19450,422903,3961132,40550,2,12350.0,0.32902372586948797,-4350.0,15500.0,25.0,25.0,25.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,10000,1,Comp-only,6,14,5,83.33333333333334,12.780697200693375,70.16666666666667,21.622843172754187,93.13229981312028,0.28024063558246426,42100,287303,4096732,17900,5,7950.0,0.22478386167146974,-24700.0,-2200.0,0.0,20.0,30.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,10000,1,DNABERT-2-only,6,14,5,83.33333333333334,12.940293485856259,83.33333333333334,22.40193552722955,92.20550693232614,0.30990638677574034,50000,336390,4047645,10000,5,7000.0,0.45454545454545453,-12000.0,0.0,40.0,40.0,40.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,10000,1,DNABERT-S-only,6,16,5,83.33333333333334,8.435928281112124,83.33333333333334,15.320903994619298,87.56303674476011,0.2408613143348071,50000,542703,3841332,10000,5,12500.0,0.2702702702702703,-7000.0,18000.0,40.0,40.0,40.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,10000,1,SAGE-GI,6,15,5,83.33333333333334,9.368506453964095,83.33333333333334,16.84343855429398,88.89065905196516,0.25668151359953933,50000,483703,3900332,10000,5,7500.0,0.38461538461538464,-16000.0,0.0,40.0,40.0,40.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,10000,1,SAGE-GI/no-refine,6,16,5,83.33333333333334,10.994979692272508,83.33333333333334,19.42679304443102,90.66719771558955,0.2821635909559838,50000,404753,3979282,10000,5,11600.0,0.26881720430107525,-22850.0,11050.0,0.0,0.0,30.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,20000,0,Comp-only,6,15,6,100.0,30.951297223486574,96.33333333333334,46.84998682850716,94.17655502232998,0.5281984564500384,115600,257890,4126145,4400,6,7500.0,0.5204901741122732,-11350.0,-950.0,16.666666666666664,33.33333333333333,33.33333333333333,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,20000,0,DNABERT-2-only,6,13,6,100.0,28.612985526598155,100.0,44.49470698381506,93.35284916746872,0.5163233193240204,120000,299390,4084645,0,6,0.0,0.9545454545454546,0.0,1000.0,75.0,83.33333333333334,83.33333333333334,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,20000,0,DNABERT-S-only,6,18,6,100.0,19.209128177710046,100.0,32.22761288728526,88.79442544296393,0.41228287448600054,120000,504703,3879332,0,6,0.0,0.75,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,20000,0,SAGE-GI,6,16,6,100.0,21.250108464095284,100.0,35.05169394613431,90.12656429179613,0.4369732594625806,120000,444703,3939332,0,6,0.0,0.75,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,20000,0,SAGE-GI/no-refine,6,18,6,100.0,24.94351333542582,100.0,39.92766438136243,91.9830329915287,0.4784251651138924,120000,361087,4022948,0,6,4450.0,0.600321224514872,-4350.0,4550.0,0.0,0.0,66.66666666666666,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,20000,1,Comp-only,6,14,6,100.0,32.07160694744521,95.25,47.98589391045152,94.49848857746443,0.5352931393969175,114300,242090,4141945,5700,6,8000.0,0.4493473726883338,-19300.0,-1050.0,8.333333333333332,33.33333333333333,33.33333333333333,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,20000,1,DNABERT-2-only,6,13,6,100.0,29.52828563694973,100.0,45.59357130644579,93.64147925138238,0.5253506519768367,120000,286390,4097645,0,6,4000.0,0.6349206349206349,-12000.0,0.0,50.0,50.0,50.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,20000,1,DNABERT-S-only,6,17,6,100.0,19.744384879451403,99.16666666666667,32.93192362561108,89.23847172590798,0.4168789253268422,119000,483703,3900332,1000,6,4500.0,0.481859410430839,-11500.0,1000.0,41.66666666666667,50.0,50.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,20000,1,SAGE-GI,6,16,6,100.0,22.131176504501557,99.16666666666667,36.18654620702657,90.68162214547623,0.4450897535847199,119000,418703,3965332,1000,6,4500.0,0.6226053639846744,-7500.0,1000.0,41.66666666666667,50.0,50.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,20000,1,SAGE-GI/no-refine,6,16,6,100.0,25.713165354938106,100.0,40.90767308633053,92.30274631524844,0.48661877101146256,120000,346687,4037348,0,6,10350.0,0.4793451055133298,-13950.0,7800.0,0.0,0.0,41.66666666666667,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,40000,0,Comp-only,6,13,6,100.0,57.61878352711371,97.83333333333334,72.52442448409745,96.15258102501387,0.7347430223224025,234800,172706,4211329,5200,6,8300.0,0.683088455772114,-11550.0,-1000.0,8.333333333333332,33.33333333333333,33.33333333333333,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,40000,0,DNABERT-2-only,6,13,6,100.0,46.29718937479504,100.0,63.2919737865742,93.9795005876902,0.6584624359639812,240000,278390,4105645,0,6,0.0,0.9761904761904762,0.0,1000.0,66.66666666666666,75.0,75.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,40000,0,DNABERT-S-only,6,13,6,100.0,38.1738277056098,100.0,55.2547878849273,91.59385688040857,0.5898237894345362,240000,388703,3995332,0,6,1500.0,0.7987711213517665,-500.0,5000.0,50.0,58.333333333333336,66.66666666666666,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,40000,0,SAGE-GI,6,15,6,100.0,35.998038106923175,100.0,52.939055015810034,90.77206379276973,0.5700377973544433,240000,426703,3957332,0,6,1500.0,0.7987711213517665,-500.0,5000.0,50.0,58.333333333333336,66.66666666666666,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,40000,0,SAGE-GI/no-refine,6,16,6,100.0,43.283251004982986,100.0,60.41634413149618,93.19886203283497,0.6338638992632255,240000,314487,4069548,0,6,4450.0,0.7459705193552831,-4400.0,4450.0,0.0,0.0,66.66666666666666,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,40000,1,Comp-only,6,13,6,100.0,55.799247080883795,97.20833333333333,70.90043245313066,95.85846560417471,0.7193135774108921,233300,184806,4199229,6700,6,7450.0,0.6603987827587773,-14250.0,-850.0,25.0,25.0,33.33333333333333,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,40000,1,DNABERT-2-only,6,13,6,100.0,46.03080227852471,100.0,63.04259315199832,93.91462218603449,0.6563254356073658,240000,281390,4102645,0,6,1000.0,0.7653061224489797,-12000.0,0.0,58.333333333333336,58.333333333333336,58.333333333333336,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,40000,1,DNABERT-S-only,6,15,6,100.0,37.088808997308725,99.16666666666667,53.98643307326844,91.22621260435962,0.5772282154049956,238000,403703,3980332,2000,6,4500.0,0.7653061224489797,-7500.0,1000.0,41.66666666666667,50.0,50.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,40000,1,SAGE-GI,6,16,6,100.0,35.96779824180939,99.16666666666667,52.7890003693012,90.79368992665496,0.5669807508972985,238000,423703,3960332,2000,6,4500.0,0.7653061224489797,-7500.0,1000.0,41.66666666666667,50.0,50.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,40000,1,SAGE-GI/no-refine,6,16,6,100.0,42.12469964211557,100.0,59.27850647802928,92.86906349108517,0.6241503751318043,240000,329737,4054298,0,6,8900.0,0.7019293822097845,-9600.0,6450.0,0.0,0.0,41.66666666666667,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,80000,0,Comp-only,6,9,6,100.0,90.71867794004612,98.35416666666667,94.38224710115955,98.8445806824992,0.9383456258464058,472100,48300,4335735,7900,6,7450.0,0.8303286602556675,-11100.0,-1750.0,0.0,33.33333333333333,41.66666666666667,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,80000,0,DNABERT-2-only,6,10,6,100.0,84.30074290029681,100.0,91.48171795042835,98.16222539517088,0.9087456182034116,480000,89390,4294645,0,6,0.0,0.9878048780487805,0.0,1000.0,66.66666666666666,75.0,75.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,80000,0,DNABERT-S-only,6,10,6,100.0,71.49346877373807,100.0,83.37748286853281,96.0652010110947,0.8268756897958329,480000,191390,4192645,0,6,0.0,0.8960396039603961,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,80000,0,SAGE-GI,6,12,6,100.0,72.24672255753399,100.0,83.88748590952386,96.20911444921757,0.8319138585510294,480000,184390,4199645,0,6,0.0,0.9081632653061225,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,80000,0,SAGE-GI/no-refine,6,12,6,100.0,79.01806879839856,100.0,88.27943383456433,97.37962411865868,0.8759040780899195,480000,127456,4256579,0,6,4250.0,0.8609753561401685,-4250.0,4200.0,0.0,0.0,66.66666666666666,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,80000,1,Comp-only,6,9,6,100.0,91.76911759568017,98.5,95.01550432774722,98.98014714121095,0.9452165749420373,472800,42406,4341629,7200,6,7250.0,0.8490659054039336,-11050.0,-1300.0,0.0,41.66666666666667,41.66666666666667,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,80000,1,DNABERT-2-only,6,10,6,100.0,80.08141610637482,100.0,88.93912302318903,97.54545351750141,0.8826129767213173,480000,119390,4264645,0,6,1000.0,0.9039836567926456,-6500.0,500.0,58.333333333333336,58.333333333333336,66.66666666666666,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,80000,1,DNABERT-S-only,6,11,6,100.0,70.34100734184264,100.0,82.58845998331026,95.8390513226159,0.8191074307098627,480000,202390,4181645,0,6,1500.0,0.9092083171897197,-4000.0,1000.0,50.0,58.333333333333336,58.333333333333336,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,80000,1,SAGE-GI,6,13,6,100.0,69.12541943288353,100.0,81.74456526366879,95.5923425715481,0.8108330154312415,480000,214390,4169645,0,6,1500.0,0.9092083171897197,-4000.0,1000.0,50.0,58.333333333333336,58.333333333333336,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_008543.1,80000,1,SAGE-GI/no-refine,6,13,6,100.0,75.21082534479463,100.0,85.85180190412142,96.74743294404749,0.8514499621396905,480000,158206,4225829,0,6,4350.0,0.8470946983710579,-5950.0,4350.0,0.0,0.0,58.333333333333336,0.16079339787638092,0.05823635171851494,0.6263047592546113,0.23596697553112833
AC_000091.1,NC_007651.1,5000,0,Comp-only,6,14,3,50.0,3.671202702443541,44.666666666666664,6.784758596770152,91.65835794233621,0.10932195080515611,13400,351603,4032432,16600,3,10150.0,0.16556291390728478,-14700.0,9800.0,0.0,16.666666666666664,33.33333333333333,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,5000,0,DNABERT-2-only,6,12,2,33.33333333333333,2.6213006894020814,33.33333333333333,4.860385428564486,91.13079076174067,0.07268773758929274,10000,371490,4012545,20000,2,7000.0,0.1636302294197031,0.0,43500.0,50.0,50.0,50.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,5000,0,DNABERT-S-only,6,15,1,16.666666666666664,0.8241264671511431,16.666666666666664,1.5705909976865193,85.80203827110569,0.0070195971895668655,5000,601703,3782332,25000,1,43000.0,0.054945054945054944,0.0,86000.0,50.0,50.0,50.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,5000,0,SAGE-GI,6,13,2,33.33333333333333,1.859762731470719,33.33333333333333,3.522968876331462,87.59178393465389,0.05349612048350108,10000,527703,3856332,20000,2,8500.0,0.1411088911088911,0.0,51500.0,50.0,50.0,50.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,5000,0,SAGE-GI/no-refine,6,15,2,33.33333333333333,2.1716968266220773,32.166666666666664,4.068699892274319,89.69077046285315,0.06075845446339527,9650,434703,3949332,20350,2,12350.0,0.19622327694616853,-4450.0,15600.0,25.0,25.0,25.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,5000,1,Comp-only,6,15,4,66.66666666666666,5.278128860523306,61.66666666666667,9.723970638864872,92.21793664980001,0.1643790011018812,18500,332003,4052032,11500,4,8100.0,0.1766738361201693,-19500.0,7250.0,12.5,25.0,25.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,5000,1,DNABERT-2-only,6,14,4,66.66666666666666,4.529933359035083,54.833333333333336,8.368520120059012,91.8387597742202,0.1403112049059079,16450,346690,4037345,13550,4,12125.0,0.1308497536945813,-18000.0,6125.0,25.0,25.0,37.5,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,5000,1,DNABERT-S-only,6,15,4,66.66666666666666,3.5416847440158805,66.66666666666666,6.726046446713737,87.43319887585848,0.13342289650296904,20000,544703,3839332,10000,4,21000.0,0.1439144736842105,-16000.0,21000.0,12.5,25.0,25.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,5000,1,SAGE-GI,6,15,5,83.33333333333334,3.999182301187053,67.16666666666666,7.548894545876861,88.81855263947838,0.14503353854182677,20150,483703,3900332,9850,5,9525.0,0.15625,-16000.0,8000.0,20.0,30.0,40.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,5000,1,SAGE-GI/no-refine,6,16,5,83.33333333333334,4.642825049596431,67.16666666666666,8.685288672702548,90.4010049761726,0.15928851009433814,20150,413853,3970182,9850,5,11600.0,0.14367816091954022,-22850.0,11050.0,0.0,0.0,40.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,10000,0,Comp-only,6,13,3,50.0,8.742055892554474,46.33333333333333,14.708877971867947,92.74526415746051,0.17781651165252468,27800,290203,4093832,32200,3,8950.0,0.30120481927710846,-14600.0,8600.0,0.0,16.666666666666664,33.33333333333333,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,10000,0,DNABERT-2-only,6,11,2,33.33333333333333,5.136238732376281,33.33333333333333,8.900954627383788,90.78787633310719,0.10166572101409731,20000,369390,4014645,40000,2,7000.0,0.26857429718875503,0.0,43500.0,50.0,50.0,50.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,10000,0,DNABERT-S-only,6,16,2,33.33333333333333,3.6055330510200956,33.33333333333333,6.50720754575787,87.06799113868365,0.07380449853634215,20000,534703,3849332,40000,2,7000.0,0.2604166666666667,0.0,50000.0,50.0,50.0,50.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,10000,0,SAGE-GI,6,13,2,33.33333333333333,3.692060040280375,33.33333333333333,6.6477980000099715,87.36051808772883,0.07560635679288069,20000,521703,3862332,40000,2,8500.0,0.23726851851851852,0.0,51500.0,50.0,50.0,50.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,10000,0,SAGE-GI/no-refine,6,15,2,33.33333333333333,4.343892621668279,32.25,7.656498230300344,89.49708991940882,0.08658266652890872,19350,426103,3957932,40650,2,12350.0,0.3276846216013066,-4350.0,15450.0,25.0,25.0,25.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,10000,1,Comp-only,6,14,5,83.33333333333334,13.918831560486602,75.0,23.480118861579484,93.40007448186164,0.30505147527814314,45000,278303,4105732,15000,5,7400.0,0.2616279069767442,-24400.0,-1000.0,10.0,30.0,30.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,10000,1,DNABERT-2-only,6,14,5,83.33333333333334,13.213879859404317,83.33333333333334,22.810739296060582,92.38552351635394,0.3136116042097506,50000,328390,4055645,10000,5,4000.0,0.45454545454545453,-12000.0,0.0,50.0,50.0,50.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,10000,1,DNABERT-S-only,6,16,5,83.33333333333334,9.06284722033413,83.33333333333334,16.34780277356822,88.4856217379026,0.2516055974692717,50000,501703,3882332,10000,5,12500.0,0.2702702702702703,-7000.0,18000.0,40.0,40.0,40.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,10000,1,SAGE-GI,6,15,5,83.33333333333334,9.247220747804247,83.33333333333334,16.647161742158765,88.73314454094083,0.2546794600456448,50000,490703,3893332,10000,5,7500.0,0.38461538461538464,-16000.0,0.0,40.0,40.0,40.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,10000,1,SAGE-GI/no-refine,6,16,5,83.33333333333334,11.204406468976119,83.33333333333334,19.75296936511981,90.85846533611908,0.285279687180257,50000,396253,3987782,10000,5,11000.0,0.2801120448179272,-21050.0,9250.0,0.0,0.0,30.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,20000,0,Comp-only,6,15,6,100.0,30.13053032910588,94.83333333333334,45.73127850670096,94.0033769719818,0.5160104688589668,113800,263890,4120145,6200,6,8350.0,0.4980692858418876,-11850.0,-1300.0,0.0,33.33333333333333,33.33333333333333,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,20000,0,DNABERT-2-only,6,13,6,100.0,28.612985526598155,100.0,44.49470698381506,93.35284916746872,0.5163233193240204,120000,299390,4084645,0,6,0.0,1.0,0.0,0.0,83.33333333333334,83.33333333333334,83.33333333333334,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,20000,0,DNABERT-S-only,6,18,6,100.0,18.847091972238232,100.0,31.71653872126845,88.52799767319748,0.40774711504726746,120000,516703,3867332,0,6,0.0,0.75,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,20000,0,SAGE-GI,6,16,6,100.0,20.91674612125089,100.0,34.596938459254176,89.9267434644713,0.43303667046674227,120000,453703,3930332,0,6,0.0,0.75,0.0,0.0,66.66666666666666,66.66666666666666,75.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,20000,0,SAGE-GI/no-refine,6,18,6,100.0,24.845389213374272,100.0,39.80185310794428,91.94084859464901,0.4773704419165842,120000,362987,4021048,0,6,4450.0,0.5822259136212624,-5200.0,4350.0,0.0,0.0,58.333333333333336,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,20000,1,Comp-only,6,14,6,100.0,31.32151424081171,94.66666666666667,47.069547742857736,94.32753075853097,0.5266299094114358,113600,249090,4134945,6400,6,7250.0,0.46233173461672195,-19600.0,-800.0,16.666666666666664,33.33333333333333,33.33333333333333,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,20000,1,DNABERT-2-only,6,13,6,100.0,29.455804020717245,100.0,45.50711996814501,93.61927693723516,0.5246414505832498,120000,287390,4096645,0,6,4500.0,0.6226053639846744,-12000.0,0.0,50.0,50.0,50.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,20000,1,DNABERT-S-only,6,17,6,100.0,20.246227874669103,100.0,33.674616214608335,89.50489949567444,0.42500828339217817,120000,472703,3911332,0,6,4500.0,0.42630385487528344,-4000.0,10000.0,41.66666666666667,50.0,50.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,20000,1,SAGE-GI,6,16,6,100.0,21.21254439166842,100.0,35.00057605114751,90.10436197764892,0.4365314498481839,120000,445703,3938332,0,6,4500.0,0.6226053639846744,-11500.0,1000.0,41.66666666666667,50.0,50.0,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
AC_000091.1,NC_007651.1,20000,1,SAGE-GI/no-refine,6,16,6,100.0,24.281519942209982,100.0,39.07502893994331,91.69182743917399,0.4712637303650623,120000,374203,4009832,0,6,10250.0,0.487298195631529,-13350.0,7700.0,0.0,0.0,41.66666666666667,0.1648660720641183,0.06437033557757693,0.6640715243265043,0.2692525342953408
