accession,method,start,end
NC_008060.1,SAGE-GI-P,3160001,3199000
NC_008060.1,Emb-only-P,312001,331000
NC_008060.1,Emb-only-P,1336351,1347650
NC_008060.1,Emb-only-P,1549001,1572000
NC_008060.1,Emb-only-P,1672001,1704000
NC_008060.1,Emb-only-P,2909001,2938000
NC_008060.1,Emb-only-P,3007001,3050000
NC_008060.1,Emb-only-P,3160001,3199000
NC_008060.1,SAGE-GI-R,4951,14950
NC_008060.1,SAGE-GI-R,23351,38250
NC_008060.1,SAGE-GI-R,46451,98250
NC_008060.1,SAGE-GI-R,116451,127150
NC_008060.1,SAGE-GI-R,191851,215150
NC_008060.1,SAGE-GI-R,308051,361950
NC_008060.1,SAGE-GI-R,392151,452250
NC_008060.1,SAGE-GI-R,470051,500350
NC_008060.1,SAGE-GI-R,560151,569250
NC_008060.1,SAGE-GI-R,679751,692650
NC_008060.1,SAGE-GI-R,703951,718350
NC_008060.1,SAGE-GI-R,744051,779650
NC_008060.1,SAGE-GI-R,894651,927150
NC_008060.1,SAGE-GI-R,971051,984150
NC_008060.1,SAGE-GI-R,1101751,1148250
NC_008060.1,SAGE-GI-R,1184951,1201950
NC_008060.1,SAGE-GI-R,1226951,1286850
NC_008060.1,SAGE-GI-R,1320751,1363150
NC_008060.1,SAGE-GI-R,1432551,1477950
NC_008060.1,SAGE-GI-R,1521051,1530050
NC_008060.1,SAGE-GI-R,1546451,1587850
NC_008060.1,SAGE-GI-R,1665951,1709750
NC_008060.1,SAGE-GI-R,1732851,1766450
NC_008060.1,SAGE-GI-R,1774351,1825350
NC_008060.1,SAGE-GI-R,1899751,1964950
NC_008060.1,SAGE-GI-R,2102751,2126550
NC_008060.1,SAGE-GI-R,2229451,2261550
NC_008060.1,SAGE-GI-R,2332951,2351750
NC_008060.1,SAGE-GI-R,2378551,2397450
NC_008060.1,SAGE-GI-R,2451651,2463650
NC_008060.1,SAGE-GI-R,2620851,2656650
NC_008060.1,SAGE-GI-R,2799451,2824750
NC_008060.1,SAGE-GI-R,2879051,2944550
NC_008060.1,SAGE-GI-R,3003151,3054450
NC_008060.1,SAGE-GI-R,3095951,3105650
NC_008060.1,SAGE-GI-R,3134351,3203550
NC_008060.1,SAGE-GI-R,3254551,3287850
NC_008060.1,Emb-only-R,4951,14950
NC_008060.1,Emb-only-R,45851,68150
NC_008060.1,Emb-only-R,114051,127350
NC_008060.1,Emb-only-R,193651,215350
NC_008060.1,Emb-only-R,306051,363650
NC_008060.1,Emb-only-R,390651,452350
NC_008060.1,Emb-only-R,464751,500450
NC_008060.1,Emb-only-R,640651,652350
NC_008060.1,Emb-only-R,683051,692850
NC_008060.1,Emb-only-R,703851,721450
NC_008060.1,Emb-only-R,744151,778550
NC_008060.1,Emb-only-R,869051,926850
NC_008060.1,Emb-only-R,1104151,1148450
NC_008060.1,Emb-only-R,1184851,1201350
NC_008060.1,Emb-only-R,1228551,1287050
NC_008060.1,Emb-only-R,1320551,1363350
NC_008060.1,Emb-only-R,1435651,1446450
NC_008060.1,Emb-only-R,1461551,1475250
NC_008060.1,Emb-only-R,1547251,1588250
NC_008060.1,Emb-only-R,1666651,1709850
NC_008060.1,Emb-only-R,1732551,1758650
NC_008060.1,Emb-only-R,1771051,1823050
NC_008060.1,Emb-only-R,1906451,1964350
NC_008060.1,Emb-only-R,2097451,2125250
NC_008060.1,Emb-only-R,2231551,2261650
NC_008060.1,Emb-only-R,2331951,2352350
NC_008060.1,Emb-only-R,2590851,2602450
NC_008060.1,Emb-only-R,2752051,2761450
NC_008060.1,Emb-only-R,2795851,2829050
NC_008060.1,Emb-only-R,2854051,2869050
NC_008060.1,Emb-only-R,2877951,2944250
NC_008060.1,Emb-only-R,3001751,3054350
NC_008060.1,Emb-only-R,3137451,3203450
NC_008060.1,Emb-only-R,3252551,3288550
NC_008061.1,SAGE-GI-P,192001,251000
NC_008061.1,SAGE-GI-P,839001,878000
NC_008061.1,SAGE-GI-P,1869001,1892000
NC_008061.1,SAGE-GI-P,2105001,2211000
NC_008061.1,SAGE-GI-P,2364001,2390000
NC_008061.1,SAGE-GI-P,2554001,2595000
NC_008061.1,Emb-only-P,192001,251000
NC_008061.1,Emb-only-P,527001,547000
NC_008061.1,Emb-only-P,839001,878000
NC_008061.1,Emb-only-P,1869001,1892000
NC_008061.1,Emb-only-P,2105001,2211000
NC_008061.1,Emb-only-P,2364001,2390000
NC_008061.1,Emb-only-P,2554001,2595000
NC_008061.1,SAGE-GI-R,33751,50750
NC_008061.1,SAGE-GI-R,91851,107350
NC_008061.1,SAGE-GI-R,183151,257850
NC_008061.1,SAGE-GI-R,363551,373550
NC_008061.1,SAGE-GI-R,425451,447450
NC_008061.1,SAGE-GI-R,462151,498950
NC_008061.1,SAGE-GI-R,523651,555950
NC_008061.1,SAGE-GI-R,619351,661350
NC_008061.1,SAGE-GI-R,755851,766050
NC_008061.1,SAGE-GI-R,811051,821650
NC_008061.1,SAGE-GI-R,837051,885650
NC_008061.1,SAGE-GI-R,1054151,1083850
NC_008061.1,SAGE-GI-R,1118651,1134650
NC_008061.1,SAGE-GI-R,1258251,1266450
NC_008061.1,SAGE-GI-R,1347351,1374650
NC_008061.1,SAGE-GI-R,1430851,1452950
NC_008061.1,SAGE-GI-R,1589151,1632450
NC_008061.1,SAGE-GI-R,1652351,1677650
NC_008061.1,SAGE-GI-R,1723751,1742250
NC_008061.1,SAGE-GI-R,1789951,1804950
NC_008061.1,SAGE-GI-R,1866551,1905250
NC_008061.1,SAGE-GI-R,1964751,1982650
NC_008061.1,SAGE-GI-R,2092451,2227850
NC_008061.1,SAGE-GI-R,2252751,2265550
NC_008061.1,SAGE-GI-R,2314751,2325050
NC_008061.1,SAGE-GI-R,2347651,2393850
NC_008061.1,SAGE-GI-R,2441051,2456350
NC_008061.1,SAGE-GI-R,2478951,2512750
NC_008061.1,SAGE-GI-R,2549851,2610150
NC_008061.1,SAGE-GI-R,2720951,2739450
NC_008061.1,SAGE-GI-R,2757251,2783450
NC_008061.1,Emb-only-R,35651,51550
NC_008061.1,Emb-only-R,88151,107550
NC_008061.1,Emb-only-R,172351,259550
NC_008061.1,Emb-only-R,426351,447050
NC_008061.1,Emb-only-R,463051,498850
NC_008061.1,Emb-only-R,523651,556150
NC_008061.1,Emb-only-R,609951,624350
NC_008061.1,Emb-only-R,647151,659750
NC_008061.1,Emb-only-R,756051,766350
NC_008061.1,Emb-only-R,811551,822250
NC_008061.1,Emb-only-R,836951,882450
NC_008061.1,Emb-only-R,1054551,1084050
NC_008061.1,Emb-only-R,1118651,1132750
NC_008061.1,Emb-only-R,1227051,1237350
NC_008061.1,Emb-only-R,1256251,1269550
NC_008061.1,Emb-only-R,1347951,1368950
NC_008061.1,Emb-only-R,1432751,1453150
NC_008061.1,Emb-only-R,1586051,1625450
NC_008061.1,Emb-only-R,1651751,1679450
NC_008061.1,Emb-only-R,1739051,1753350
NC_008061.1,Emb-only-R,1787951,1802250
NC_008061.1,Emb-only-R,1866251,1905950
NC_008061.1,Emb-only-R,1965451,1992850
NC_008061.1,Emb-only-R,2044751,2055950
NC_008061.1,Emb-only-R,2091651,2228050
NC_008061.1,Emb-only-R,2252551,2265850
NC_008061.1,Emb-only-R,2338551,2393750
NC_008061.1,Emb-only-R,2441051,2455450
NC_008061.1,Emb-only-R,2477951,2512550
NC_008061.1,Emb-only-R,2548851,2600650
NC_008061.1,Emb-only-R,2720951,2740950
NC_008061.1,Emb-only-R,2757651,2783450
NC_008253.1,SAGE-GI-P,235001,271000
NC_008253.1,SAGE-GI-P,293001,365000
NC_008253.1,SAGE-GI-P,1200001,1242000
NC_008253.1,SAGE-GI-P,1946001,2009000
NC_008253.1,SAGE-GI-P,2019001,2118000
NC_008253.1,SAGE-GI-P,2951001,2978000
NC_008253.1,SAGE-GI-P,3141001,3198000
NC_008253.1,SAGE-GI-P,3947001,4021000
NC_008253.1,SAGE-GI-P,4379001,4418000
NC_008253.1,SAGE-GI-P,4736001,4807000
NC_008253.1,SAGE-GI-P,4821001,4848000
NC_008253.1,Emb-only-P,228001,271000
NC_008253.1,Emb-only-P,293001,365000
NC_008253.1,Emb-only-P,1200001,1242000
NC_008253.1,Emb-only-P,1946001,2118000
NC_008253.1,Emb-only-P,2951001,2978000
NC_008253.1,Emb-only-P,3128001,3198000
NC_008253.1,Emb-only-P,3947001,4021000
NC_008253.1,Emb-only-P,4379001,4416000
NC_008253.1,Emb-only-P,4736001,4807000
NC_008253.1,Emb-only-P,4821001,4848000
NC_008253.1,SAGE-GI-R,66651,75650
NC_008253.1,SAGE-GI-R,90751,100050
NC_008253.1,SAGE-GI-R,119151,141350
NC_008253.1,SAGE-GI-R,149351,174350
NC_008253.1,SAGE-GI-R,224051,419350
NC_008253.1,SAGE-GI-R,456151,475450
NC_008253.1,SAGE-GI-R,515351,526750
NC_008253.1,SAGE-GI-R,773851,800550
NC_008253.1,SAGE-GI-R,964651,987250
NC_008253.1,SAGE-GI-R,1080751,1100450
NC_008253.1,SAGE-GI-R,1120751,1132850
NC_008253.1,SAGE-GI-R,1186051,1250250
NC_008253.1,SAGE-GI-R,1307551,1324750
NC_008253.1,SAGE-GI-R,1415851,1455350
NC_008253.1,SAGE-GI-R,1496051,1510750
NC_008253.1,SAGE-GI-R,1535951,1551250
NC_008253.1,SAGE-GI-R,1747751,1763350
NC_008253.1,SAGE-GI-R,1778051,1787250
NC_008253.1,SAGE-GI-R,1814751,1825750
NC_008253.1,SAGE-GI-R,1939251,2121050
NC_008253.1,SAGE-GI-R,2137451,2163550
NC_008253.1,SAGE-GI-R,2192251,2242450
NC_008253.1,SAGE-GI-R,2420051,2432450
NC_008253.1,SAGE-GI-R,2497651,2519150
NC_008253.1,SAGE-GI-R,2632851,2645250
NC_008253.1,SAGE-GI-R,2728251,2742750
NC_008253.1,SAGE-GI-R,2827851,2852250
NC_008253.1,SAGE-GI-R,2889551,2903950
NC_008253.1,SAGE-GI-R,2939051,2989650
NC_008253.1,SAGE-GI-R,3124651,3207650
NC_008253.1,SAGE-GI-R,3415951,3430750
NC_008253.1,SAGE-GI-R,3526951,3591550
NC_008253.1,SAGE-GI-R,3669351,3681950
NC_008253.1,SAGE-GI-R,3696351,3745050
NC_008253.1,SAGE-GI-R,3774651,3785250
NC_008253.1,SAGE-GI-R,3876451,3919550
NC_008253.1,SAGE-GI-R,3942951,4036150
NC_008253.1,SAGE-GI-R,4091951,4134550
NC_008253.1,SAGE-GI-R,4237651,4254550
NC_008253.1,SAGE-GI-R,4327851,4341250
NC_008253.1,SAGE-GI-R,4369951,4430550
NC_008253.1,SAGE-GI-R,4544951,4558550
NC_008253.1,SAGE-GI-R,4574951,4601150
NC_008253.1,SAGE-GI-R,4622651,4638750
NC_008253.1,SAGE-GI-R,4649751,4661350
NC_008253.1,SAGE-GI-R,4709451,4720050
NC_008253.1,SAGE-GI-R,4733251,4854350
NC_008253.1,SAGE-GI-R,4870851,4884250
NC_008253.1,Emb-only-R,65651,78050
NC_008253.1,Emb-only-R,114751,161850
NC_008253.1,Emb-only-R,224351,419550
NC_008253.1,Emb-only-R,454751,470350
NC_008253.1,Emb-only-R,563551,583850
NC_008253.1,Emb-only-R,618051,637350
NC_008253.1,Emb-only-R,773051,800550
NC_008253.1,Emb-only-R,960151,980150
NC_008253.1,Emb-only-R,1087851,1095850
NC_008253.1,Emb-only-R,1119751,1130850
NC_008253.1,Emb-only-R,1185851,1252550
NC_008253.1,Emb-only-R,1306251,1324850
NC_008253.1,Emb-only-R,1420951,1452450
NC_008253.1,Emb-only-R,1495851,1511450
NC_008253.1,Emb-only-R,1535151,1549850
NC_008253.1,Emb-only-R,1748951,1763150
NC_008253.1,Emb-only-R,1774551,1785650
NC_008253.1,Emb-only-R,1816551,1825650
NC_008253.1,Emb-only-R,1937351,2121050
NC_008253.1,Emb-only-R,2137551,2156350
NC_008253.1,Emb-only-R,2196751,2243350
NC_008253.1,Emb-only-R,2421251,2432150
NC_008253.1,Emb-only-R,2496751,2521150
NC_008253.1,Emb-only-R,2532451,2544750
NC_008253.1,Emb-only-R,2633051,2643850
NC_008253.1,Emb-only-R,2728551,2742650
NC_008253.1,Emb-only-R,2828951,2852450
NC_008253.1,Emb-only-R,2889851,2902750
NC_008253.1,Emb-only-R,2935751,2987650
NC_008253.1,Emb-only-R,3013651,3028250
NC_008253.1,Emb-only-R,3124551,3207650
NC_008253.1,Emb-only-R,3374251,3386750
NC_008253.1,Emb-only-R,3415351,3429950
NC_008253.1,Emb-only-R,3528951,3594050
NC_008253.1,Emb-only-R,3669551,3686850
NC_008253.1,Emb-only-R,3692651,3708550
NC_008253.1,Emb-only-R,3720951,3742950
NC_008253.1,Emb-only-R,3774451,3787250
NC_008253.1,Emb-only-R,3875651,3922050
NC_008253.1,Emb-only-R,3943151,4034650
NC_008253.1,Emb-only-R,4094651,4134350
NC_008253.1,Emb-only-R,4173451,4185750
NC_008253.1,Emb-only-R,4238151,4250750
NC_008253.1,Emb-only-R,4326951,4342350
NC_008253.1,Emb-only-R,4372051,4433050
NC_008253.1,Emb-only-R,4547451,4558250
NC_008253.1,Emb-only-R,4571051,4601950
NC_008253.1,Emb-only-R,4624351,4635050
NC_008253.1,Emb-only-R,4643251,4666850
NC_008253.1,Emb-only-R,4733951,4855250
NC_008253.1,Emb-only-R,4868951,4881550
NC_008258.1,SAGE-GI-P,214001,296000
NC_008258.1,SAGE-GI-P,739001,780000
NC_008258.1,SAGE-GI-P,1914001,1951000
NC_008258.1,SAGE-GI-P,2763001,2805000
NC_008258.1,SAGE-GI-P,3374001,3407000
NC_008258.1,SAGE-GI-P,4158001,4196000
NC_008258.1,Emb-only-P,214001,296000
NC_008258.1,Emb-only-P,739001,782000
NC_008258.1,Emb-only-P,1914001,1951000
NC_008258.1,Emb-only-P,2763001,2814000
NC_008258.1,Emb-only-P,3374001,3406000
NC_008258.1,Emb-only-P,3570251,3580450
NC_008258.1,Emb-only-P,3834251,3846050
NC_008258.1,Emb-only-P,4158001,4196000
NC_008258.1,SAGE-GI-R,89751,105750
NC_008258.1,SAGE-GI-R,119551,129650
NC_008258.1,SAGE-GI-R,183751,299950
NC_008258.1,SAGE-GI-R,314551,349350
NC_008258.1,SAGE-GI-R,406751,437050
NC_008258.1,SAGE-GI-R,518851,535750
NC_008258.1,SAGE-GI-R,614851,638850
NC_008258.1,SAGE-GI-R,657851,671550
NC_008258.1,SAGE-GI-R,732451,790350
NC_008258.1,SAGE-GI-R,847851,867650
NC_008258.1,SAGE-GI-R,874751,885150
NC_008258.1,SAGE-GI-R,920651,968750
NC_008258.1,SAGE-GI-R,1077851,1119350
NC_008258.1,SAGE-GI-R,1136651,1148050
NC_008258.1,SAGE-GI-R,1191751,1207650
NC_008258.1,SAGE-GI-R,1239851,1258850
NC_008258.1,SAGE-GI-R,1295851,1317550
NC_008258.1,SAGE-GI-R,1395751,1436850
NC_008258.1,SAGE-GI-R,1568351,1585250
NC_008258.1,SAGE-GI-R,1626551,1643050
NC_008258.1,SAGE-GI-R,1718151,1729650
NC_008258.1,SAGE-GI-R,1753951,1767650
NC_008258.1,SAGE-GI-R,1791051,1817850
NC_008258.1,SAGE-GI-R,1865051,1889050
NC_008258.1,SAGE-GI-R,1912751,1955550
NC_008258.1,SAGE-GI-R,2015151,2093750
NC_008258.1,SAGE-GI-R,2101451,2128050
NC_008258.1,SAGE-GI-R,2160751,2193850
NC_008258.1,SAGE-GI-R,2212951,2231250
NC_008258.1,SAGE-GI-R,2302051,2322950
NC_008258.1,SAGE-GI-R,2389851,2408050
NC_008258.1,SAGE-GI-R,2466351,2492750
NC_008258.1,SAGE-GI-R,2503051,2522850
NC_008258.1,SAGE-GI-R,2546751,2557650
NC_008258.1,SAGE-GI-R,2583951,2597350
NC_008258.1,SAGE-GI-R,2678651,2693550
NC_008258.1,SAGE-GI-R,2715451,2728750
NC_008258.1,SAGE-GI-R,2755251,2814550
NC_008258.1,SAGE-GI-R,2897051,2925750
NC_008258.1,SAGE-GI-R,2989951,3001950
NC_008258.1,SAGE-GI-R,3150051,3161250
NC_008258.1,SAGE-GI-R,3227551,3244850
NC_008258.1,SAGE-GI-R,3260951,3279350
NC_008258.1,SAGE-GI-R,3364551,3409150
NC_008258.1,SAGE-GI-R,3522751,3600450
NC_008258.1,SAGE-GI-R,3620351,3628350
NC_008258.1,SAGE-GI-R,3722151,3739550
NC_008258.1,SAGE-GI-R,3817551,3859650
NC_008258.1,SAGE-GI-R,3873251,3911750
NC_008258.1,SAGE-GI-R,3940651,3973350
NC_008258.1,SAGE-GI-R,4000151,4037750
NC_008258.1,SAGE-GI-R,4150451,4210250
NC_008258.1,SAGE-GI-R,4347751,4361250
NC_008258.1,SAGE-GI-R,4461551,4481750
NC_008258.1,SAGE-GI-R,4559251,4569250
NC_008258.1,Emb-only-R,110751,129850
NC_008258.1,Emb-only-R,183851,298350
NC_008258.1,Emb-only-R,314651,346950
NC_008258.1,Emb-only-R,407451,434750
NC_008258.1,Emb-only-R,519051,550350
NC_008258.1,Emb-only-R,615451,635750
NC_008258.1,Emb-only-R,658051,670350
NC_008258.1,Emb-only-R,731651,782450
NC_008258.1,Emb-only-R,849151,866350
NC_008258.1,Emb-only-R,923751,967450
NC_008258.1,Emb-only-R,1087051,1119650
NC_008258.1,Emb-only-R,1133751,1147650
NC_008258.1,Emb-only-R,1191351,1227850
NC_008258.1,Emb-only-R,1239051,1263450
NC_008258.1,Emb-only-R,1292851,1319450
NC_008258.1,Emb-only-R,1396051,1436550
NC_008258.1,Emb-only-R,1567151,1587450
NC_008258.1,Emb-only-R,1625451,1651550
NC_008258.1,Emb-only-R,1720251,1730750
NC_008258.1,Emb-only-R,1755051,1768950
NC_008258.1,Emb-only-R,1791151,1820550
NC_008258.1,Emb-only-R,1871551,1888450
NC_008258.1,Emb-only-R,1912651,1955150
NC_008258.1,Emb-only-R,2014151,2027050
NC_008258.1,Emb-only-R,2045251,2121350
NC_008258.1,Emb-only-R,2214151,2228350
NC_008258.1,Emb-only-R,2330851,2359850
NC_008258.1,Emb-only-R,2389651,2405950
NC_008258.1,Emb-only-R,2464551,2524650
NC_008258.1,Emb-only-R,2547651,2558150
NC_008258.1,Emb-only-R,2678051,2692550
NC_008258.1,Emb-only-R,2715351,2729250
NC_008258.1,Emb-only-R,2761051,2817050
NC_008258.1,Emb-only-R,2872351,2883250
NC_008258.1,Emb-only-R,2893851,2920250
NC_008258.1,Emb-only-R,2987251,3003350
NC_008258.1,Emb-only-R,3050651,3066650
NC_008258.1,Emb-only-R,3149851,3161450
NC_008258.1,Emb-only-R,3205551,3242050
NC_008258.1,Emb-only-R,3260951,3278750
NC_008258.1,Emb-only-R,3364551,3410150
NC_008258.1,Emb-only-R,3446051,3460750
NC_008258.1,Emb-only-R,3514251,3602450
NC_008258.1,Emb-only-R,3723751,3739350
NC_008258.1,Emb-only-R,3816751,3911850
NC_008258.1,Emb-only-R,3943051,3973350
NC_008258.1,Emb-only-R,3998251,4038150
NC_008258.1,Emb-only-R,4151451,4213150
NC_008258.1,Emb-only-R,4289951,4309150
NC_008258.1,Emb-only-R,4347351,4360550
NC_008258.1,Emb-only-R,4402451,4419150
NC_008258.1,Emb-only-R,4461451,4481350
NC_008258.1,Emb-only-R,4559251,4569250
NC_008321.1,SAGE-GI-P,201001,259000
NC_008321.1,SAGE-GI-P,1189001,1210000
NC_008321.1,SAGE-GI-P,1500001,1549000
NC_008321.1,SAGE-GI-P,2000001,2052000
NC_008321.1,SAGE-GI-P,2655001,2680000
NC_008321.1,SAGE-GI-P,3825001,3846000
NC_008321.1,SAGE-GI-P,4250001,4262000
NC_008321.1,SAGE-GI-P,4678001,4694000
NC_008321.1,Emb-only-P,201001,258000
NC_008321.1,Emb-only-P,426151,436250
NC_008321.1,Emb-only-P,1189001,1210000
NC_008321.1,Emb-only-P,1533001,1549000
NC_008321.1,Emb-only-P,2009001,2052000
NC_008321.1,Emb-only-P,2655001,2680000
NC_008321.1,Emb-only-P,3825001,3846000
NC_008321.1,Emb-only-P,4671001,4694000
NC_008321.1,SAGE-GI-R,38751,52850
NC_008321.1,SAGE-GI-R,120551,144950
NC_008321.1,SAGE-GI-R,174051,262250
NC_008321.1,SAGE-GI-R,275451,285950
NC_008321.1,SAGE-GI-R,317851,331650
NC_008321.1,SAGE-GI-R,350351,373250
NC_008321.1,SAGE-GI-R,386951,397450
NC_008321.1,SAGE-GI-R,411251,441150
NC_008321.1,SAGE-GI-R,461651,502550
NC_008321.1,SAGE-GI-R,581251,605350
NC_008321.1,SAGE-GI-R,655351,666650
NC_008321.1,SAGE-GI-R,690251,702250
NC_008321.1,SAGE-GI-R,803251,821150
NC_008321.1,SAGE-GI-R,973951,1006750
NC_008321.1,SAGE-GI-R,1100751,1134750
NC_008321.1,SAGE-GI-R,1180951,1214150
NC_008321.1,SAGE-GI-R,1304551,1317750
NC_008321.1,SAGE-GI-R,1425951,1556650
NC_008321.1,SAGE-GI-R,1586051,1599350
NC_008321.1,SAGE-GI-R,1638951,1651150
NC_008321.1,SAGE-GI-R,1716551,1732850
NC_008321.1,SAGE-GI-R,1756151,1802450
NC_008321.1,SAGE-GI-R,1863051,1876550
NC_008321.1,SAGE-GI-R,1930651,1948650
NC_008321.1,SAGE-GI-R,1997751,2048150
NC_008321.1,SAGE-GI-R,2232951,2241150
NC_008321.1,SAGE-GI-R,2259251,2272350
NC_008321.1,SAGE-GI-R,2287451,2297550
NC_008321.1,SAGE-GI-R,2372751,2383950
NC_008321.1,SAGE-GI-R,2484851,2497150
NC_008321.1,SAGE-GI-R,2515951,2540650
NC_008321.1,SAGE-GI-R,2562851,2586250
NC_008321.1,SAGE-GI-R,2652951,2713450
NC_008321.1,SAGE-GI-R,2820951,2833650
NC_008321.1,SAGE-GI-R,2855151,2874450
NC_008321.1,SAGE-GI-R,2914951,2939850
NC_008321.1,SAGE-GI-R,2965051,2997450
NC_008321.1,SAGE-GI-R,3032051,3043750
NC_008321.1,SAGE-GI-R,3155151,3186650
NC_008321.1,SAGE-GI-R,3232251,3261550
NC_008321.1,SAGE-GI-R,3319051,3339250
NC_008321.1,SAGE-GI-R,3512251,3549850
NC_008321.1,SAGE-GI-R,3565951,3579850
NC_008321.1,SAGE-GI-R,3599651,3618450
NC_008321.1,SAGE-GI-R,3820051,3862350
NC_008321.1,SAGE-GI-R,3902051,3930650
NC_008321.1,SAGE-GI-R,3968651,3979350
NC_008321.1,SAGE-GI-R,4043851,4063450
NC_008321.1,SAGE-GI-R,4116051,4173550
NC_008321.1,SAGE-GI-R,4183051,4206450
NC_008321.1,SAGE-GI-R,4245251,4278850
NC_008321.1,SAGE-GI-R,4363451,4375850
NC_008321.1,SAGE-GI-R,4388551,4402150
NC_008321.1,SAGE-GI-R,4423951,4455150
NC_008321.1,SAGE-GI-R,4494451,4512050
NC_008321.1,SAGE-GI-R,4521251,4535850
NC_008321.1,SAGE-GI-R,4618551,4647850
NC_008321.1,SAGE-GI-R,4665451,4701250
NC_008321.1,Emb-only-R,4951,17550
NC_008321.1,Emb-only-R,38751,58150
NC_008321.1,Emb-only-R,112951,147250
NC_008321.1,Emb-only-R,172151,186450
NC_008321.1,Emb-only-R,197951,263050
NC_008321.1,Emb-only-R,275351,285550
NC_008321.1,Emb-only-R,311651,330150
NC_008321.1,Emb-only-R,356951,374050
NC_008321.1,Emb-only-R,412951,505750
NC_008321.1,Emb-only-R,574651,594150
NC_008321.1,Emb-only-R,655751,666850
NC_008321.1,Emb-only-R,689251,706150
NC_008321.1,Emb-only-R,802251,822850
NC_008321.1,Emb-only-R,975351,1002650
NC_008321.1,Emb-only-R,1099451,1108250
NC_008321.1,Emb-only-R,1131251,1139750
NC_008321.1,Emb-only-R,1181751,1214050
NC_008321.1,Emb-only-R,1303051,1316750
NC_008321.1,Emb-only-R,1327651,1347750
NC_008321.1,Emb-only-R,1425751,1556450
NC_008321.1,Emb-only-R,1588351,1600850
NC_008321.1,Emb-only-R,1641151,1652750
NC_008321.1,Emb-only-R,1713651,1732550
NC_008321.1,Emb-only-R,1745551,1800950
NC_008321.1,Emb-only-R,1860651,1881250
NC_008321.1,Emb-only-R,1920951,1949850
NC_008321.1,Emb-only-R,1982951,2046850
NC_008321.1,Emb-only-R,2064851,2075050
NC_008321.1,Emb-only-R,2186451,2201350
NC_008321.1,Emb-only-R,2285851,2302350
NC_008321.1,Emb-only-R,2332851,2343550
NC_008321.1,Emb-only-R,2372451,2383450
NC_008321.1,Emb-only-R,2486951,2497750
NC_008321.1,Emb-only-R,2515751,2552150
NC_008321.1,Emb-only-R,2572051,2586350
NC_008321.1,Emb-only-R,2653751,2719850
NC_008321.1,Emb-only-R,2855551,2875650
NC_008321.1,Emb-only-R,2915851,2940850
NC_008321.1,Emb-only-R,2964151,3001350
NC_008321.1,Emb-only-R,3032851,3047150
NC_008321.1,Emb-only-R,3160051,3197350
NC_008321.1,Emb-only-R,3233951,3255850
NC_008321.1,Emb-only-R,3321751,3339350
NC_008321.1,Emb-only-R,3511751,3550450
NC_008321.1,Emb-only-R,3564451,3619550
NC_008321.1,Emb-only-R,3818951,3862150
NC_008321.1,Emb-only-R,3899351,3931150
NC_008321.1,Emb-only-R,3968951,3980150
NC_008321.1,Emb-only-R,4019851,4032850
NC_008321.1,Emb-only-R,4044951,4060850
NC_008321.1,Emb-only-R,4119251,4134550
NC_008321.1,Emb-only-R,4186151,4210750
NC_008321.1,Emb-only-R,4245451,4270150
NC_008321.1,Emb-only-R,4362351,4377350
NC_008321.1,Emb-only-R,4385851,4402850
NC_008321.1,Emb-only-R,4424351,4455650
NC_008321.1,Emb-only-R,4606451,4625650
NC_008321.1,Emb-only-R,4636351,4652650
NC_008321.1,Emb-only-R,4662751,4701250
NC_008322.1,SAGE-GI-P,198001,254000
NC_008322.1,SAGE-GI-P,440001,454000
NC_008322.1,SAGE-GI-P,836001,855000
NC_008322.1,SAGE-GI-P,1174001,1208000
NC_008322.1,SAGE-GI-P,1255001,1275000
NC_008322.1,SAGE-GI-P,2081001,2129000
NC_008322.1,SAGE-GI-P,2723001,2751000
NC_008322.1,SAGE-GI-P,4007001,4025000
NC_008322.1,SAGE-GI-P,4611001,4637000
NC_008322.1,Emb-only-P,198001,254000
NC_008322.1,Emb-only-P,836001,855000
NC_008322.1,Emb-only-P,1174001,1208000
NC_008322.1,Emb-only-P,2081001,2129000
NC_008322.1,Emb-only-P,2723001,2751000
NC_008322.1,Emb-only-P,4007001,4025000
NC_008322.1,Emb-only-P,4611001,4637000
NC_008322.1,Emb-only-P,4765001,4780000
NC_008322.1,SAGE-GI-R,4951,14950
NC_008322.1,SAGE-GI-R,37051,68950
NC_008322.1,SAGE-GI-R,108851,128950
NC_008322.1,SAGE-GI-R,192151,267950
NC_008322.1,SAGE-GI-R,286251,320450
NC_008322.1,SAGE-GI-R,369851,392250
NC_008322.1,SAGE-GI-R,422151,459750
NC_008322.1,SAGE-GI-R,533951,591650
NC_008322.1,SAGE-GI-R,643351,660150
NC_008322.1,SAGE-GI-R,675951,685950
NC_008322.1,SAGE-GI-R,715051,737850
NC_008322.1,SAGE-GI-R,777751,793750
NC_008322.1,SAGE-GI-R,819351,854050
NC_008322.1,SAGE-GI-R,957551,971950
NC_008322.1,SAGE-GI-R,1171251,1214650
NC_008322.1,SAGE-GI-R,1251851,1276950
NC_008322.1,SAGE-GI-R,1298351,1310250
NC_008322.1,SAGE-GI-R,1372751,1388050
NC_008322.1,SAGE-GI-R,1503451,1631050
NC_008322.1,SAGE-GI-R,1652251,1668150
NC_008322.1,SAGE-GI-R,1703451,1731650
NC_008322.1,SAGE-GI-R,1817851,1838650
NC_008322.1,SAGE-GI-R,1857551,1874150
